8.1v,8.1i,8.2v,8.2i,8.3v,8.3i,8.4v,8.4i,8.5v,8.5i,8.6v,8.6i,8.7v,8.7i,8.8v,8.8i,8.9v,8.9i,9.0v,9.0i
1.000026313,1.76E-06,1.000026313,1.82E-06,1.0000285,1.72E-06,1.0000285,1.77E-06,1.0000285,1.82E-06,1.0000285,1.88E-06,1.0000285,1.93E-06,1.0000285,1.93E-06,1.0000285,2.03E-06,1.000027762,2.14E-06
1.000030769,1.49E-06,1.000030769,1.54E-06,1.000033118,1.46E-06,1.000033118,1.51E-06,1.000033118,1.56E-06,1.000033118,1.60E-06,1.000033118,1.65E-06,1.000033118,1.65E-06,1.000033118,1.75E-06,1.000032853,1.81E-06
1.000035546,1.26E-06,1.000035546,1.31E-06,1.000038054,1.24E-06,1.000038054,1.29E-06,1.000038054,1.33E-06,1.000038054,1.37E-06,1.000038054,1.41E-06,1.000038054,1.41E-06,1.000038054,1.50E-06,1.000038337,1.53E-06
1.000046037,9.02E-07,1.000046037,9.37E-07,1.000048849,8.97E-07,1.000048849,9.31E-07,1.000048849,9.65E-07,1.000048849,9.99E-07,1.000048849,1.03E-06,1.000048849,1.03E-06,1.000048849,1.11E-06,1.000044204,1.30E-06
1.000057721,6.45E-07,1.000057721,6.72E-07,1.00006082,6.47E-07,1.00006082,6.74E-07,1.00006082,7.01E-07,1.00006082,7.29E-07,1.00006082,7.58E-07,1.00006082,7.58E-07,1.00006082,8.15E-07,1.000057042,9.26E-07
1.000070525,4.63E-07,1.000070525,4.85E-07,1.000073892,4.70E-07,1.000073892,4.91E-07,1.000073892,5.13E-07,1.000073892,5.35E-07,1.000073892,5.57E-07,1.000073892,5.57E-07,1.000073892,6.04E-07,1.000071268,6.64E-07
1.000084369,3.36E-07,1.000084369,3.53E-07,1.000087982,3.44E-07,1.000087982,3.61E-07,1.000087982,3.78E-07,1.000087982,3.95E-07,1.000087982,4.13E-07,1.000087982,4.13E-07,1.000087982,4.50E-07,1.000086771,4.79E-07
1.000099167,2.47E-07,1.000099167,2.60E-07,1.000103005,2.55E-07,1.000103005,2.68E-07,1.000103005,2.82E-07,1.000103005,2.96E-07,1.000103005,3.10E-07,1.000103005,3.10E-07,1.000103005,3.39E-07,1.000103435,3.49E-07
1.000114828,1.85E-07,1.000114828,1.96E-07,1.000118867,1.93E-07,1.000118867,2.03E-07,1.000118867,2.14E-07,1.000118867,2.24E-07,1.000118867,2.35E-07,1.000118867,2.35E-07,1.000118867,2.59E-07,1.000121132,2.58E-07
1.000148356,1.07E-07,1.000131258,1.51E-07,1.000152723,1.13E-07,1.000152723,1.19E-07,1.000152723,1.25E-07,1.000152723,1.32E-07,1.000152723,1.39E-07,1.000152723,1.39E-07,1.000135473,2.01E-07,1.000139729,1.95E-07
1.000184148,7.03E-08,1.000166021,9.31E-08,1.00018874,7.48E-08,1.00018874,7.83E-08,1.00018874,8.20E-08,1.00018874,8.58E-08,1.00018874,8.98E-08,1.00018874,8.98E-08,1.000170513,1.25E-07,1.00015909,1.52E-07
1.000221373,5.47E-08,1.000202634,6.58E-08,1.000226085,5.79E-08,1.000226085,6.00E-08,1.000226085,6.22E-08,1.000226085,6.45E-08,1.000226085,6.69E-08,1.000226085,6.69E-08,1.000207299,8.56E-08,1.000199532,9.66E-08
1.000259203,4.91E-08,1.000240263,5.40E-08,1.000263934,5.14E-08,1.000263934,5.24E-08,1.000263934,5.38E-08,1.000263934,5.52E-08,1.000263934,5.68E-08,1.000263934,5.68E-08,1.000244997,6.66E-08,1.000241314,7.03E-08
1.000296855,4.72E-08,1.000278097,4.95E-08,1.000301513,4.89E-08,1.000301513,4.95E-08,1.000301513,5.04E-08,1.000301513,5.14E-08,1.000301513,5.25E-08,1.000301513,5.25E-08,1.000282803,5.81E-08,1.000283325,5.87E-08
1.000333633,4.61E-08,1.000315392,4.76E-08,1.000338139,4.74E-08,1.000338139,4.79E-08,1.000338139,4.87E-08,1.000338139,4.95E-08,1.000338139,5.03E-08,1.000338139,5.03E-08,1.000319983,5.39E-08,1.000324554,5.37E-08
1.0004025,4.31E-08,1.000385979,4.42E-08,1.000406553,4.39E-08,1.000406553,4.44E-08,1.000406553,4.49E-08,1.000406553,4.55E-08,1.000406553,4.60E-08,1.000406553,4.60E-08,1.000390155,4.81E-08,1.000364168,5.09E-08
1.000463856,3.90E-08,1.000449164,4.03E-08,1.000467475,3.98E-08,1.000467475,4.02E-08,1.000467475,4.07E-08,1.000467475,4.12E-08,1.000467475,4.16E-08,1.000467475,4.16E-08,1.000452872,4.35E-08,1.000436618,4.55E-08
1.000520508,3.58E-08,1.000506445,3.68E-08,1.000524023,3.66E-08,1.000524023,3.71E-08,1.000524023,3.75E-08,1.000524023,3.80E-08,1.000524023,3.84E-08,1.000524023,3.84E-08,1.000509961,3.98E-08,1.000500977,4.07E-08
1.000576758,3.49E-08,1.000562695,3.54E-08,1.000580273,3.58E-08,1.000580273,3.62E-08,1.000580273,3.66E-08,1.000580273,3.71E-08,1.000580273,3.75E-08,1.000580273,3.75E-08,1.000566211,3.85E-08,1.000563477,3.89E-08
1.000633008,3.49E-08,1.000618945,3.53E-08,1.000636523,3.58E-08,1.000636523,3.62E-08,1.000636523,3.66E-08,1.000636523,3.71E-08,1.000636523,3.75E-08,1.000636523,3.75E-08,1.000622461,3.83E-08,1.000625977,3.87E-08
1.000689258,3.50E-08,1.000675195,3.54E-08,1.000692773,3.59E-08,1.000692773,3.63E-08,1.000692773,3.68E-08,1.000692773,3.72E-08,1.000692773,3.76E-08,1.000692773,3.76E-08,1.000678711,3.84E-08,1.000688477,3.89E-08
1.000745508,3.52E-08,1.000731445,3.57E-08,1.000749023,3.61E-08,1.000749023,3.65E-08,1.000805273,3.70E-08,1.000805273,3.74E-08,1.000805273,3.78E-08,1.000805273,3.78E-08,1.000734961,3.87E-08,1.000750977,3.90E-08
1.000858008,3.54E-08,1.000843945,3.58E-08,1.000861523,3.63E-08,1.000861523,3.67E-08,1.000917773,3.72E-08,1.000917773,3.76E-08,1.000917773,3.80E-08,1.000917773,3.80E-08,1.000847461,3.88E-08,1.000813477,3.92E-08
1.000970508,3.55E-08,1.000945195,3.59E-08,1.000974023,3.64E-08,1.000974023,3.68E-08,1.001030273,3.73E-08,1.001030273,3.78E-08,1.001030273,3.82E-08,1.001030273,3.82E-08,1.000959961,3.90E-08,1.000938477,3.94E-08
1.001083008,3.56E-08,1.001046445,3.60E-08,1.001086523,3.65E-08,1.001086523,3.70E-08,1.001142773,3.75E-08,1.001142773,3.79E-08,1.001142773,3.84E-08,1.001142773,3.84E-08,1.001072461,3.91E-08,1.001050977,3.95E-08
1.001195508,3.58E-08,1.001147695,3.62E-08,1.001199023,3.67E-08,1.001199023,3.71E-08,1.001255273,3.77E-08,1.001255273,3.81E-08,1.001255273,3.85E-08,1.001255273,3.85E-08,1.001184961,3.93E-08,1.001163477,3.97E-08
1.001308008,3.60E-08,1.001248945,3.63E-08,1.001311523,3.69E-08,1.001311523,3.73E-08,1.001367773,3.78E-08,1.001367773,3.83E-08,1.001367773,3.87E-08,1.001367773,3.87E-08,1.001297461,3.95E-08,1.001275977,3.99E-08
1.001420508,3.61E-08,1.001350195,3.65E-08,1.001424023,3.70E-08,1.001424023,3.75E-08,1.001480273,3.80E-08,1.001480273,3.84E-08,1.001480273,3.89E-08,1.001480273,3.89E-08,1.001409961,3.96E-08,1.001388477,4.01E-08
1.001533008,3.63E-08,1.001552695,3.68E-08,1.001536523,3.72E-08,1.001536523,3.76E-08,1.001592773,3.82E-08,1.001592773,3.86E-08,1.001592773,3.90E-08,1.001592773,3.90E-08,1.001522461,3.98E-08,1.001500977,4.02E-08
1.001645508,3.65E-08,1.001730473,3.70E-08,1.001761523,3.75E-08,1.001761523,3.80E-08,1.001705273,3.83E-08,1.001705273,3.88E-08,1.001705273,3.92E-08,1.001705273,3.92E-08,1.001747461,4.02E-08,1.001725977,4.06E-08
1.001758008,3.66E-08,1.001908251,3.73E-08,1.001956177,3.78E-08,1.001956955,3.83E-08,1.001930273,3.87E-08,1.001930273,3.91E-08,1.001930273,3.96E-08,1.001930273,3.96E-08,1.001945302,4.05E-08,1.001922657,4.09E-08
1.001983008,3.69E-08,1.002086028,3.75E-08,1.002150831,3.81E-08,1.002152386,3.86E-08,1.002132773,3.90E-08,1.002132773,3.94E-08,1.002132773,3.99E-08,1.002132773,3.99E-08,1.002143143,4.08E-08,1.002119337,4.12E-08
1.002185508,3.72E-08,1.002263806,3.78E-08,1.002345484,3.84E-08,1.002347817,3.89E-08,1.002335273,3.93E-08,1.002335273,3.98E-08,1.002335273,4.02E-08,1.002335273,4.02E-08,1.002340984,4.11E-08,1.002316018,4.15E-08
1.002388008,3.75E-08,1.002441583,3.81E-08,1.002540138,3.87E-08,1.002543248,3.92E-08,1.002537773,3.96E-08,1.002537773,4.01E-08,1.002537773,4.05E-08,1.002537773,4.05E-08,1.002538825,4.15E-08,1.002512698,4.19E-08
1.002590508,3.78E-08,1.002619361,3.83E-08,1.002734792,3.90E-08,1.002738679,3.95E-08,1.002740273,3.99E-08,1.002740273,4.04E-08,1.002740273,4.09E-08,1.002740273,4.09E-08,1.002736666,4.18E-08,1.002709379,4.22E-08
1.002793008,3.81E-08,1.002797138,3.86E-08,1.002929445,3.93E-08,1.00293411,3.98E-08,1.002942773,4.03E-08,1.002942773,4.07E-08,1.002942773,4.12E-08,1.002942773,4.12E-08,1.002934507,4.21E-08,1.002906059,4.25E-08
1.002995508,3.85E-08,1.002974916,3.89E-08,1.003318752,3.99E-08,1.003324973,4.04E-08,1.003347773,4.09E-08,1.003347773,4.14E-08,1.003347773,4.18E-08,1.003347773,4.18E-08,1.003330189,4.28E-08,1.00329942,4.32E-08
1.003400508,3.91E-08,1.003330471,3.94E-08,1.003669129,4.05E-08,1.003676749,4.09E-08,1.003712273,4.15E-08,1.003712273,4.20E-08,1.003712273,4.25E-08,1.003712273,4.25E-08,1.003686303,4.34E-08,1.003653445,4.38E-08
1.003765008,3.96E-08,1.003686026,4.00E-08,1.004019505,4.10E-08,1.004028525,4.15E-08,1.004076773,4.21E-08,1.004076773,4.26E-08,1.004076773,4.31E-08,1.004076773,4.31E-08,1.004042416,4.40E-08,1.00400747,4.44E-08
1.004129508,4.02E-08,1.004041582,4.06E-08,1.004369882,4.16E-08,1.004380301,4.21E-08,1.004441273,4.27E-08,1.004441273,4.32E-08,1.004441273,4.37E-08,1.004441273,4.37E-08,1.00439853,4.46E-08,1.004361494,4.50E-08
1.004494008,4.08E-08,1.004397137,4.12E-08,1.004720258,4.22E-08,1.004732077,4.27E-08,1.004805773,4.33E-08,1.004805773,4.38E-08,1.004805773,4.43E-08,1.004805773,4.43E-08,1.004754644,4.53E-08,1.004715519,4.57E-08
1.004858508,4.14E-08,1.005108247,4.23E-08,1.005421012,4.34E-08,1.005435629,4.39E-08,1.005534773,4.46E-08,1.005534773,4.51E-08,1.005534773,4.56E-08,1.005534773,4.56E-08,1.005466872,4.65E-08,1.005423569,4.70E-08
1.005223008,4.20E-08,1.005748247,4.35E-08,1.006121765,4.47E-08,1.006139181,4.52E-08,1.006190873,4.58E-08,1.006190873,4.64E-08,1.006190873,4.69E-08,1.006190873,4.69E-08,1.006107876,4.78E-08,1.006060813,4.82E-08
1.005952008,4.32E-08,1.006388246,4.45E-08,1.006822518,4.59E-08,1.006842733,4.64E-08,1.007503073,4.82E-08,1.007503073,4.87E-08,1.007503073,4.93E-08,1.007503073,4.93E-08,1.007389886,5.02E-08,1.007335303,5.06E-08
1.006681008,4.46E-08,1.007028245,4.57E-08,1.007523271,4.72E-08,1.007546286,4.78E-08,1.008815273,5.30E-08,1.008815273,5.35E-08,1.008815273,5.41E-08,1.008815273,5.41E-08,1.008543695,5.41E-08,1.008482343,5.45E-08
1.008139008,4.72E-08,1.008308244,4.80E-08,1.008924777,4.98E-08,1.00895339,5.05E-08,1.010127473,7.58E-08,1.010127473,7.64E-08,1.010127473,7.70E-08,1.010127473,7.70E-08,1.009697503,7.17E-08,1.009629383,7.19E-08
1.009597008,5.28E-08,1.009588243,6.89E-08,1.010326283,7.50E-08,1.010360494,7.59E-08,1.012751873,5.79E-08,1.012751873,5.86E-08,1.012751873,5.92E-08,1.012751873,5.92E-08,1.012005121,6.51E-08,1.011923464,6.55E-08
1.011055008,8.12E-08,1.010868241,5.90E-08,1.013129295,5.72E-08,1.011767598,6.38E-08,1.014972978,7.20E-08,1.01497236,7.27E-08,1.014971644,7.34E-08,1.014971644,7.34E-08,1.014081976,7.19E-08,1.013988136,7.22E-08
1.013971008,5.81E-08,1.01214824,7.53E-08,1.015358617,7.19E-08,1.013174703,8.39E-08,1.017194083,8.37E-08,1.017192846,8.44E-08,1.017191414,8.52E-08,1.017191414,8.52E-08,1.016158832,8.13E-08,1.016052809,8.15E-08
1.01617905,7.24E-08,1.014708237,6.04E-08,1.017587939,8.33E-08,1.015988911,6.49E-08,1.019415187,7.54E-08,1.019413332,7.67E-08,1.019411185,7.80E-08,1.019411185,7.80E-08,1.018235688,9.20E-08,1.018117482,9.21E-08
1.018387092,8.36E-08,1.016980906,7.55E-08,1.019817261,7.70E-08,1.018255446,8.09E-08,1.023857397,8.43E-08,1.023854304,8.64E-08,1.023850726,8.87E-08,1.023850726,8.87E-08,1.022389399,1.27E-07,1.022246827,1.26E-07
1.020595134,9.54E-08,1.019253575,7.22E-08,1.024275905,8.96E-08,1.02052198,7.74E-08,1.029353601,1.14E-07,1.029344269,1.15E-07,1.029333674,1.17E-07,1.029333674,1.17E-07,1.02654311,1.38E-07,1.026376172,1.38E-07
1.025011218,1.35E-07,1.021526244,9.80E-08,1.02973068,1.13E-07,1.022788514,1.04E-07,1.034849806,1.40E-07,1.034834233,1.42E-07,1.034816623,1.43E-07,1.034816623,1.43E-07,1.030696822,1.92E-07,1.030505517,1.91E-07
1.029427302,1.49E-07,1.026071581,1.27E-07,1.035185454,1.51E-07,1.027321583,1.34E-07,1.040346011,1.74E-07,1.040324197,1.76E-07,1.040299572,1.78E-07,1.040299572,1.78E-07,1.034850533,1.51E-07,1.035520238,1.57E-07
1.033843387,2.17E-07,1.030616919,1.89E-07,1.040640229,1.72E-07,1.031854652,1.99E-07,1.045842216,2.16E-07,1.045814162,2.18E-07,1.04578252,2.20E-07,1.04578252,2.20E-07,1.039004244,1.70E-07,1.040534959,2.08E-07
1.038259471,1.57E-07,1.035162256,1.40E-07,1.046095003,2.13E-07,1.03638772,1.50E-07,1.051338421,2.68E-07,1.051304126,2.71E-07,1.051265469,2.74E-07,1.051265469,2.74E-07,1.044382911,2.16E-07,1.04586527,2.30E-07
1.042675555,1.72E-07,1.039707594,1.73E-07,1.051549778,2.64E-07,1.040920789,1.85E-07,1.056834625,3.33E-07,1.05679409,3.36E-07,1.056748417,3.40E-07,1.056748417,3.40E-07,1.049761578,2.80E-07,1.051195581,3.21E-07
1.048111521,2.26E-07,1.044993887,2.02E-07,1.057004552,3.28E-07,1.046208278,2.17E-07,1.06233083,4.13E-07,1.062284054,4.17E-07,1.062231366,4.21E-07,1.062231366,4.21E-07,1.055140245,3.27E-07,1.056525892,3.50E-07
1.053547487,2.79E-07,1.05028018,2.62E-07,1.062459327,4.06E-07,1.051495767,2.78E-07,1.067827035,5.12E-07,1.067774019,5.17E-07,1.067714314,5.22E-07,1.067714314,5.22E-07,1.060518913,4.02E-07,1.061856204,4.95E-07
1.058983454,3.45E-07,1.055566473,3.06E-07,1.067914101,5.03E-07,1.056783256,3.29E-07,1.07332324,9.60E-07,1.073263983,9.64E-07,1.073197263,9.68E-07,1.073197263,9.68E-07,1.06589758,4.97E-07,1.067186515,5.34E-07
1.06441942,4.28E-07,1.060852766,3.76E-07,1.073368875,9.40E-07,1.062070745,4.04E-07,1.078819445,8.17E-07,1.078753947,8.24E-07,1.078680211,8.31E-07,1.078680211,8.31E-07,1.071276247,6.14E-07,1.072516826,8.33E-07
1.069855386,5.29E-07,1.066139059,4.63E-07,1.07882365,7.98E-07,1.067358234,4.98E-07,1.083485659,9.00E-07,1.083421285,9.09E-07,1.083348573,9.17E-07,1.083348573,9.17E-07,1.076654914,7.58E-07,1.07745064,8.10E-07
1.075291352,6.55E-07,1.071425351,5.70E-07,1.083488626,8.79E-07,1.072645722,6.12E-07,1.089083219,1.17E-06,1.089019188,1.18E-06,1.088946831,1.19E-06,1.088946831,1.19E-06,1.082033581,9.35E-07,1.082384455,9.71E-07
1.080727319,8.10E-07,1.076711644,7.01E-07,1.089082563,1.14E-06,1.077933211,7.53E-07,1.094680778,1.46E-06,1.094617091,1.48E-06,1.094545088,1.49E-06,1.094545088,1.49E-06,1.087412248,1.52E-06,1.087805066,1.18E-06
1.086163285,1.00E-06,1.081997937,1.18E-06,1.094676499,1.43E-06,1.0832207,1.25E-06,1.100278338,1.82E-06,1.100214994,1.84E-06,1.100143346,1.85E-06,1.100143346,1.85E-06,1.092790915,1.47E-06,1.093225677,1.46E-06
1.091599251,1.64E-06,1.08728423,1.10E-06,1.100270436,1.78E-06,1.088508189,1.18E-06,1.105875898,2.26E-06,1.105812897,2.28E-06,1.105741603,2.30E-06,1.105741603,2.30E-06,1.097498784,1.67E-06,1.098646289,1.81E-06
1.097035217,1.58E-06,1.091987847,1.18E-06,1.105864372,2.21E-06,1.093217827,1.27E-06,1.111473458,2.81E-06,1.1114108,2.83E-06,1.111339861,2.85E-06,1.111339861,2.85E-06,1.103127418,2.11E-06,1.1040669,2.23E-06
1.101746841,1.80E-06,1.097903339,1.59E-06,1.111458308,2.74E-06,1.099123805,1.70E-06,1.117071018,3.48E-06,1.117008703,3.51E-06,1.116938118,3.54E-06,1.116938118,3.54E-06,1.108756052,2.64E-06,1.109487512,2.75E-06
1.107378674,2.28E-06,1.103818831,2.01E-06,1.117052245,3.40E-06,1.105029783,2.16E-06,1.122668578,4.32E-06,1.122606605,4.35E-06,1.122536375,4.39E-06,1.122536375,4.39E-06,1.114384685,3.28E-06,1.114908123,3.38E-06
1.113010508,2.84E-06,1.109734322,2.53E-06,1.122646181,4.22E-06,1.11093576,2.71E-06,1.128266137,5.35E-06,1.128204508,5.39E-06,1.128134633,5.44E-06,1.128134633,5.44E-06,1.120013319,4.07E-06,1.120328734,4.17E-06
1.118642342,3.53E-06,1.115649814,3.18E-06,1.128240118,5.23E-06,1.116841738,3.41E-06,1.133863697,7.37E-06,1.133802411,7.42E-06,1.13373289,7.48E-06,1.13373289,7.48E-06,1.125641953,5.05E-06,1.125749346,5.13E-06
1.124274176,4.39E-06,1.121565306,4.00E-06,1.133834054,7.22E-06,1.122747716,4.28E-06,1.139461257,8.41E-06,1.139400314,8.48E-06,1.139331148,8.55E-06,1.139331148,8.55E-06,1.131270586,6.26E-06,1.131169957,6.96E-06
1.12990601,5.44E-06,1.127480798,5.01E-06,1.139427991,8.22E-06,1.128653693,5.36E-06,1.144370236,9.88E-06,1.144312618,9.97E-06,1.144246691,1.00E-05,1.144246691,1.00E-05,1.13689922,7.75E-06,1.136590568,7.95E-06
1.135537844,6.74E-06,1.13339629,6.28E-06,1.144329167,9.64E-06,1.134559671,6.71E-06,1.150201059,1.22E-05,1.150141168,1.23E-05,1.150073073,1.24E-05,1.150073073,1.24E-05,1.142527853,9.58E-06,1.141469119,9.35E-06
1.141169678,8.35E-06,1.139311782,7.86E-06,1.150164856,1.19E-05,1.140465649,8.40E-06,1.156031881,1.52E-05,1.155969718,1.53E-05,1.155899455,1.54E-05,1.155899455,1.54E-05,1.148156487,1.27E-05,1.14726583,1.15E-05
1.146801512,1.03E-05,1.145227274,9.83E-06,1.156000544,1.49E-05,1.146371627,1.05E-05,1.161862703,1.88E-05,1.161798268,1.90E-05,1.161725837,1.91E-05,1.161725837,1.91E-05,1.153785121,1.49E-05,1.153062541,1.43E-05
1.152433345,1.37E-05,1.151142765,1.23E-05,1.161836233,1.84E-05,1.152277604,1.31E-05,1.167693525,2.33E-05,1.167626818,2.35E-05,1.167552219,2.37E-05,1.167552219,2.37E-05,1.158844987,1.78E-05,1.158859252,1.77E-05
1.158065179,1.61E-05,1.157058257,1.65E-05,1.167671921,2.28E-05,1.158183582,1.74E-05,1.173524348,2.88E-05,1.173455368,2.90E-05,1.1733786,2.92E-05,1.1733786,2.92E-05,1.164621901,2.18E-05,1.164655963,2.19E-05
1.163129925,1.92E-05,1.162973749,1.95E-05,1.17350761,2.82E-05,1.16408956,2.07E-05,1.17935517,3.54E-05,1.179283918,3.57E-05,1.179204982,3.59E-05,1.179204982,3.59E-05,1.170398815,2.67E-05,1.170452674,2.70E-05
1.168908318,2.34E-05,1.168031732,2.31E-05,1.179343298,3.47E-05,1.16917429,2.46E-05,1.185185992,4.35E-05,1.185112468,4.38E-05,1.185031364,4.41E-05,1.185031364,4.41E-05,1.176175729,3.29E-05,1.176249385,3.33E-05
1.174686711,2.88E-05,1.17402501,2.84E-05,1.185178987,4.27E-05,1.17517825,3.03E-05,1.191016814,5.33E-05,1.190941018,5.37E-05,1.190857746,5.40E-05,1.190857746,5.40E-05,1.181952643,4.03E-05,1.182046096,4.09E-05
1.180465105,3.54E-05,1.180018287,3.52E-05,1.191014675,5.23E-05,1.18118221,3.74E-05,1.196847637,6.52E-05,1.196769567,6.56E-05,1.196684128,6.60E-05,1.196684128,6.60E-05,1.187729557,4.94E-05,1.187842807,5.00E-05
1.186243498,4.35E-05,1.186011564,4.35E-05,1.196850364,6.40E-05,1.18718617,4.62E-05,1.202678459,8.06E-05,1.202598117,8.11E-05,1.20251051,8.15E-05,1.20251051,8.15E-05,1.193506471,6.02E-05,1.193639518,6.10E-05
1.192021891,5.32E-05,1.192004841,5.36E-05,1.202686052,7.93E-05,1.193190131,5.69E-05,1.208509281,9.73E-05,1.208426667,9.78E-05,1.208336892,9.83E-05,1.208336892,9.83E-05,1.199283385,7.33E-05,1.199436229,7.55E-05
1.197800284,6.49E-05,1.197998118,6.59E-05,1.208521741,9.57E-05,1.199194091,6.99E-05,1.214340103,1.18E-04,1.214255217,1.18E-04,1.214163274,1.19E-04,1.214163274,1.19E-04,1.205060299,8.88E-05,1.205232939,9.10E-05
