2.1v,2.1i,2.2v,2.2i,2.3v,2.3i,2.4v,2.4i,2.5v,2.5i,2.6v,2.6i,2.7v,2.7i,2.8v,2.8i,2.9v,2.9i,3.0v,3.0i
1.000804331,9.35E-09,1.000808205,9.79E-09,1.000790007,1.02E-08,1.000759812,1.06E-08,1.000756148,1.11E-08,1.000761394,1.15E-08,1.000790961,1.19E-08,1.000796,1.24E-08,1.000801485,1.28E-08,1.000859938,1.33E-08
1.000877037,9.38E-09,1.000873062,9.81E-09,1.000856757,1.02E-08,1.000820902,1.07E-08,1.000817712,1.11E-08,1.000823388,1.15E-08,1.000860293,1.20E-08,1.000865778,1.24E-08,1.000871748,1.28E-08,1.000927711,1.33E-08
1.000949743,9.41E-09,1.000937919,9.84E-09,1.000923508,1.03E-08,1.000881991,1.07E-08,1.000879275,1.11E-08,1.000885383,1.16E-08,1.000929624,1.20E-08,1.000935555,1.24E-08,1.00094201,1.29E-08,1.000995483,1.33E-08
1.001022449,9.43E-09,1.001002777,9.86E-09,1.001057009,1.03E-08,1.00100417,1.07E-08,1.001002401,1.12E-08,1.001009371,1.16E-08,1.000998956,1.20E-08,1.001005332,1.25E-08,1.001012273,1.29E-08,1.001131028,1.34E-08
1.001095155,9.46E-09,1.001132491,9.91E-09,1.00117716,1.04E-08,1.001114131,1.08E-08,1.001113215,1.12E-08,1.001120961,1.17E-08,1.001137619,1.21E-08,1.001144887,1.25E-08,1.001152798,1.30E-08,1.001253019,1.35E-08
1.001240567,9.52E-09,1.001262205,9.96E-09,1.001297311,1.04E-08,1.001224092,1.08E-08,1.001224029,1.13E-08,1.001232551,1.17E-08,1.001262416,1.22E-08,1.001270486,1.26E-08,1.00127927,1.31E-08,1.001375009,1.35E-08
1.00138598,9.57E-09,1.00139192,1.00E-08,1.001417462,1.05E-08,1.001334054,1.09E-08,1.001334843,1.13E-08,1.001344141,1.18E-08,1.001387213,1.22E-08,1.001396085,1.27E-08,1.001405743,1.31E-08,1.001497,1.36E-08
1.001676804,9.68E-09,1.001521634,1.01E-08,1.001537613,1.05E-08,1.001444015,1.09E-08,1.001445657,1.14E-08,1.001455731,1.18E-08,1.00151201,1.23E-08,1.001521685,1.27E-08,1.001532215,1.32E-08,1.00161899,1.37E-08
1.001938546,9.84E-09,1.001781063,1.02E-08,1.001657764,1.06E-08,1.001553976,1.10E-08,1.001667285,1.15E-08,1.001678911,1.19E-08,1.001636807,1.23E-08,1.001647284,1.28E-08,1.001658688,1.33E-08,1.001862971,1.38E-08
1.002200288,1.06E-08,1.002040491,1.03E-08,1.001898066,1.07E-08,1.001773898,1.11E-08,1.00186675,1.16E-08,1.001879773,1.20E-08,1.001761604,1.24E-08,1.001898482,1.29E-08,1.001911633,1.34E-08,1.002082554,1.39E-08
1.002723772,1.27E-08,1.00229992,1.11E-08,1.002138367,1.08E-08,1.00199382,1.12E-08,1.002265679,1.17E-08,1.002281496,1.22E-08,1.002011197,1.25E-08,1.002149681,1.31E-08,1.002139283,1.35E-08,1.002521719,1.42E-08
1.00377074,2.03E-08,1.002818778,1.31E-08,1.002618971,1.10E-08,1.002433665,1.14E-08,1.002664609,1.21E-08,1.00268322,1.26E-08,1.002260791,1.27E-08,1.002400879,1.32E-08,1.002594584,1.38E-08,1.002960885,1.46E-08
1.005864676,1.59E-08,1.003856492,2.07E-08,1.003099575,1.35E-08,1.00287351,1.18E-08,1.003063539,1.39E-08,1.003084943,1.44E-08,1.002759979,1.29E-08,1.002652077,1.33E-08,1.003049885,1.42E-08,1.003400051,1.68E-08
1.007958613,2.01E-08,1.005931922,1.64E-08,1.004060783,2.04E-08,1.003313354,1.39E-08,1.003861399,1.86E-08,1.003888391,1.92E-08,1.003259166,1.34E-08,1.003154474,1.36E-08,1.003505186,1.66E-08,1.004278382,2.26E-08
1.010052549,2.54E-08,1.008007352,2.05E-08,1.005983198,1.63E-08,1.004193043,1.96E-08,1.005457118,3.63E-08,1.005495285,3.72E-08,1.003758354,1.62E-08,1.004159268,1.48E-08,1.004415788,2.28E-08,1.006035044,1.93E-08
1.014240421,4.63E-08,1.010082781,2.58E-08,1.007905614,1.98E-08,1.005952421,1.62E-08,1.007052838,2.03E-08,1.007102179,2.10E-08,1.004756729,2.36E-08,1.005164061,2.56E-08,1.006236992,1.92E-08,1.007791707,2.23E-08
1.018428294,4.31E-08,1.01423364,4.62E-08,1.00982803,2.41E-08,1.007711799,1.90E-08,1.008648557,4.24E-08,1.008709074,4.34E-08,1.006753479,1.91E-08,1.007173648,2.03E-08,1.008058196,2.24E-08,1.009548369,2.61E-08
1.022616166,7.73E-08,1.0183845,4.31E-08,1.013672861,4.03E-08,1.009471178,2.25E-08,1.011839996,1.76E-08,1.011922863,1.85E-08,1.008750229,2.32E-08,1.009183236,2.42E-08,1.009879399,2.65E-08,1.013061694,3.90E-08
1.027768371,2.74E-08,1.022535359,7.64E-08,1.017517692,7.09E-08,1.012989934,3.48E-08,1.014228007,3.09E-08,1.014309499,1.93E-08,1.010746979,2.82E-08,1.011192823,2.89E-08,1.013521807,4.08E-08,1.016575019,6.23E-08
1.032920575,5.78E-08,1.027673649,2.85E-08,1.021362523,5.81E-08,1.01650869,5.75E-08,1.016616018,1.99E-08,1.016696136,3.80E-08,1.014740479,4.72E-08,1.015211997,4.83E-08,1.017164215,6.72E-08,1.020088343,9.18E-08
1.038274016,4.21E-08,1.032811939,5.97E-08,1.025207354,6.65E-08,1.020027447,8.64E-08,1.019004029,2.18E-08,1.019082772,2.29E-08,1.01873398,4.47E-08,1.019231171,4.66E-08,1.020806622,5.63E-08,1.023601668,6.97E-08
1.043627457,8.73E-08,1.038154501,4.43E-08,1.030547181,3.71E-08,1.023546203,6.35E-08,1.023780051,7.92E-08,1.021469409,1.83E-08,1.02272748,7.49E-08,1.023250346,7.86E-08,1.02444903,6.38E-08,1.027114993,5.98E-08
1.048980898,6.24E-08,1.043497063,8.91E-08,1.035887009,5.05E-08,1.027064959,5.27E-08,1.028556073,3.34E-08,1.026242681,5.70E-08,1.027831033,3.84E-08,1.028342385,3.69E-08,1.031733845,4.28E-08,1.034141643,4.87E-08
1.054334339,2.20E-07,1.048839625,6.49E-08,1.041226837,5.03E-08,1.034102472,3.90E-08,1.033332096,6.90E-08,1.031015954,3.79E-08,1.032934586,7.39E-08,1.033434424,7.15E-08,1.03766222,5.42E-08,1.04039939,6.23E-08
1.059687781,9.69E-08,1.054182187,2.22E-07,1.046566664,6.19E-08,1.04036231,5.00E-08,1.038551566,4.90E-08,1.035789227,9.57E-08,1.03803814,5.20E-08,1.038526463,5.49E-08,1.043590595,6.86E-08,1.046657138,7.98E-08
1.064505878,1.23E-07,1.059524749,1.01E-07,1.051906492,7.65E-08,1.046622147,6.41E-08,1.043771036,6.18E-08,1.0405625,5.56E-08,1.043141693,9.13E-08,1.043618502,8.67E-08,1.04951897,8.67E-08,1.052914886,1.02E-07
1.069893803,1.42E-07,1.064333054,1.27E-07,1.05724632,9.46E-08,1.052881985,8.21E-08,1.048990506,7.36E-08,1.045335773,1.16E-07,1.048245246,7.80E-08,1.048710541,8.22E-08,1.055447346,1.09E-07,1.059172634,1.31E-07
1.075281728,1.75E-07,1.069718921,1.47E-07,1.062586147,1.16E-07,1.059141823,1.05E-07,1.054209976,9.04E-08,1.050461384,8.19E-08,1.053348799,2.22E-07,1.05380258,2.38E-07,1.061375721,1.38E-07,1.065430382,1.68E-07
1.080669653,2.17E-07,1.075104787,1.82E-07,1.067925975,4.17E-07,1.065401661,1.35E-07,1.059429447,1.11E-07,1.055586996,9.95E-08,1.058452353,1.19E-07,1.058894619,1.25E-07,1.067304096,1.75E-07,1.07168813,2.14E-07
1.086057578,2.68E-07,1.080490654,2.25E-07,1.073265803,1.83E-07,1.071661498,1.72E-07,1.064648917,1.37E-07,1.060712607,1.22E-07,1.063045551,1.43E-07,1.063477454,1.43E-07,1.073232471,2.21E-07,1.077945878,2.74E-07
1.091445503,3.32E-07,1.085876521,2.79E-07,1.077897412,9.13E-08,1.077921336,2.21E-07,1.069868387,4.22E-07,1.065838218,1.49E-07,1.068431526,1.71E-07,1.068882784,1.80E-07,1.079160846,7.53E-07,1.084203626,3.51E-07
1.096833428,4.11E-07,1.091262387,3.45E-07,1.083942737,5.67E-07,1.084181174,2.83E-07,1.075087857,2.13E-07,1.070963829,1.82E-07,1.073817501,2.11E-07,1.074288115,2.23E-07,1.083279304,3.53E-07,1.090461373,1.13E-06
1.102221353,5.08E-07,1.096648254,4.26E-07,1.088600492,3.37E-07,1.090441011,1.05E-06,1.079759946,1.47E-07,1.07608944,2.23E-07,1.079203476,2.61E-07,1.079693445,2.76E-07,1.087397761,3.84E-07,1.094558889,5.76E-07
1.107609278,1.14E-06,1.10203412,5.27E-07,1.092792471,3.24E-07,1.094529022,4.64E-07,1.085671104,3.09E-07,1.081215051,5.57E-07,1.084589451,3.23E-07,1.085098775,3.42E-07,1.091516218,4.57E-07,1.098656405,6.18E-07
1.112997203,8.03E-07,1.107419987,1.16E-06,1.098321067,4.72E-07,1.098617033,4.97E-07,1.091582262,3.95E-07,1.086340662,3.45E-07,1.089975426,4.00E-07,1.090504106,4.23E-07,1.095634676,6.87E-07,1.102753921,7.34E-07
1.117637999,7.16E-07,1.112805853,8.34E-07,1.103849663,5.91E-07,1.102705043,5.91E-07,1.096902304,4.87E-07,1.090953712,2.94E-07,1.095361401,4.94E-07,1.095909436,5.23E-07,1.099753133,6.43E-07,1.106851437,1.04E-06
1.123758107,1.16E-06,1.117449232,7.55E-07,1.109378259,7.34E-07,1.106793054,8.72E-07,1.102222347,6.01E-07,1.096835972,4.98E-07,1.100747376,6.11E-07,1.101314766,6.47E-07,1.10387159,7.35E-07,1.110948953,1.03E-06
1.129878216,1.50E-06,1.123559419,1.21E-06,1.114906855,9.12E-07,1.110881065,8.30E-07,1.107542389,7.41E-07,1.102718233,6.36E-07,1.106133352,1.25E-06,1.106720097,1.31E-06,1.109339234,9.15E-07,1.115046469,1.18E-06
1.135386313,1.87E-06,1.129669605,1.56E-06,1.120435451,1.13E-06,1.114969075,9.44E-07,1.112862431,9.13E-07,1.108012267,7.84E-07,1.111519327,9.65E-07,1.112125427,1.02E-06,1.114806878,1.14E-06,1.120551261,1.47E-06
1.14089441,2.31E-06,1.135168773,1.93E-06,1.125964047,1.41E-06,1.120467276,1.18E-06,1.118182473,1.12E-06,1.113306301,9.65E-07,1.116174281,9.24E-07,1.11678376,9.91E-07,1.120274521,1.41E-06,1.126056053,1.82E-06
1.146402508,2.87E-06,1.140667941,2.40E-06,1.131492643,1.75E-06,1.125965478,1.47E-06,1.123502516,1.39E-06,1.118600335,1.19E-06,1.122246371,1.40E-06,1.122853199,1.48E-06,1.125742165,1.74E-06,1.131560846,2.26E-06
1.151910605,3.56E-06,1.146167109,2.97E-06,1.137021239,2.17E-06,1.131463679,1.82E-06,1.128822558,1.71E-06,1.123894369,1.46E-06,1.128318461,1.80E-06,1.128922638,1.91E-06,1.131209808,2.16E-06,1.137065638,2.80E-06
1.157418703,4.41E-06,1.151666276,3.68E-06,1.142549835,3.61E-06,1.13696188,2.25E-06,1.1341426,2.81E-06,1.129188403,1.80E-06,1.133783342,2.23E-06,1.134385133,2.36E-06,1.136677452,2.67E-06,1.14257043,3.47E-06
1.1629268,5.45E-06,1.157165444,4.56E-06,1.148078431,3.46E-06,1.142460081,2.79E-06,1.139462642,2.67E-06,1.134482437,2.21E-06,1.139248223,2.76E-06,1.139847629,2.92E-06,1.142145095,3.30E-06,1.148075222,4.29E-06
1.168434897,6.75E-06,1.162664612,5.64E-06,1.152772526,3.90E-06,1.147958282,3.46E-06,1.144173775,2.90E-06,1.139776471,2.72E-06,1.144713104,3.41E-06,1.145310124,3.61E-06,1.147612739,4.09E-06,1.153580015,5.31E-06
1.173942995,9.67E-06,1.16816378,6.97E-06,1.158454957,4.97E-06,1.153456483,4.28E-06,1.150126574,3.87E-06,1.145070505,4.14E-06,1.150177985,4.22E-06,1.150772619,4.47E-06,1.153080383,6.04E-06,1.159084807,6.57E-06
1.179451092,1.06E-05,1.173662947,9.92E-06,1.164137388,6.22E-06,1.158954684,5.30E-06,1.156079373,4.92E-06,1.150364539,4.23E-06,1.155642866,5.21E-06,1.156235114,5.52E-06,1.158548026,6.43E-06,1.164589599,9.26E-06
1.184298382,1.23E-05,1.179162115,1.09E-05,1.169819819,7.74E-06,1.164452886,7.74E-06,1.162032173,6.19E-06,1.155119123,4.76E-06,1.161107747,6.44E-06,1.161697609,6.81E-06,1.16332942,7.44E-06,1.170094391,1.03E-05
1.190151862,1.54E-05,1.184019462,1.27E-05,1.17550225,9.63E-06,1.169951087,8.35E-06,1.167984972,7.79E-06,1.16100317,6.14E-06,1.166572628,7.94E-06,1.167160105,8.40E-06,1.169055328,9.30E-06,1.174951076,1.21E-05
1.196005342,1.93E-05,1.189859912,1.59E-05,1.181184681,1.20E-05,1.174748831,9.69E-06,1.173937771,9.79E-06,1.166887216,7.75E-06,1.172037509,1.10E-05,1.1726226,1.16E-05,1.174781236,1.16E-05,1.180724779,1.50E-05
1.201858822,2.41E-05,1.195700362,1.99E-05,1.186867112,1.49E-05,1.180500946,1.21E-05,1.17989057,1.23E-05,1.172771263,9.71E-06,1.17750239,1.24E-05,1.178085095,1.31E-05,1.180507144,1.44E-05,1.186498482,1.86E-05
1.207712302,3.00E-05,1.201540812,2.48E-05,1.192549543,1.84E-05,1.186253061,1.51E-05,1.18584337,1.54E-05,1.17865531,1.22E-05,1.182405068,1.45E-05,1.183001341,1.54E-05,1.186233052,1.79E-05,1.192272185,2.31E-05
1.213565783,3.72E-05,1.207381262,3.08E-05,1.198231973,2.28E-05,1.192005176,1.87E-05,1.191796169,1.93E-05,1.184539356,1.52E-05,1.188196193,1.80E-05,1.18878217,1.91E-05,1.19195896,2.22E-05,1.198045888,2.87E-05
1.219419263,4.62E-05,1.213221712,3.83E-05,1.203914404,2.82E-05,1.197757291,2.33E-05,1.197748968,2.41E-05,1.190423403,1.90E-05,1.193987318,2.24E-05,1.194563,2.37E-05,1.197684868,2.75E-05,1.203819591,3.54E-05
1.225272743,5.71E-05,1.219062162,4.74E-05,1.209596835,3.70E-05,1.203509406,2.88E-05,1.203701767,3.24E-05,1.196307449,2.37E-05,1.199778442,2.79E-05,1.20034383,2.94E-05,1.203410776,3.39E-05,1.209593294,4.38E-05
1.231126223,7.06E-05,1.224902613,5.86E-05,1.215279266,4.39E-05,1.20926152,3.57E-05,1.209654567,3.84E-05,1.202191496,2.95E-05,1.205569567,3.45E-05,1.20612466,3.63E-05,1.209136684,4.18E-05,1.215366997,5.39E-05
1.236979703,8.69E-05,1.230743063,7.23E-05,1.220393454,5.22E-05,1.215013635,4.41E-05,1.214736225,4.56E-05,1.208075543,3.66E-05,1.211360691,4.27E-05,1.21190549,4.49E-05,1.214862592,5.36E-05,1.2211407,6.63E-05
1.242833184,1.07E-04,1.236583513,8.90E-05,1.226399678,6.43E-05,1.22076575,5.43E-05,1.220748399,5.62E-05,1.213959589,4.54E-05,1.217151816,5.26E-05,1.217686319,5.53E-05,1.2205885,6.43E-05,1.226914403,8.12E-05
1.248686664,1.34E-04,1.242423963,1.09E-04,1.232405902,7.95E-05,1.226517865,6.92E-05,1.226760572,6.96E-05,1.219843636,5.87E-05,1.22294294,6.48E-05,1.223467149,6.80E-05,1.225741817,7.70E-05,1.232688106,1.02E-04
1.254540144,1.62E-04,1.248264413,1.36E-04,1.238412126,9.82E-05,1.23226998,8.33E-05,1.232772745,8.61E-05,1.225727682,7.07E-05,1.228734065,7.96E-05,1.229247979,8.34E-05,1.231604532,9.36E-05,1.238461809,1.23E-04
1.259808276,1.92E-04,1.254104863,1.65E-04,1.24441835,1.21E-04,1.237446883,9.97E-05,1.238784918,1.06E-04,1.231015535,8.45E-05,1.234525189,9.74E-05,1.235028809,1.02E-04,1.237467246,1.14E-04,1.243658142,1.46E-04
1.266233002,2.36E-04,1.259361268,1.96E-04,1.250424574,1.49E-04,1.243350043,1.21E-04,1.244797091,1.31E-04,1.237180834,1.04E-04,1.240316314,1.22E-04,1.240809638,1.27E-04,1.243329961,1.39E-04,1.249696969,1.77E-04
