9.1v,9.1i,9.2v,9.2i,9.3v,9.3i,9.4v,9.4i,9.5v,9.5i,9.6v,9.6i,9.7v,9.7i,9.8v,9.8i,9.9v,9.9i,10.0v,10.0i
1.000014948,3.61E-06,1.000014948,3.67E-06,1.000014948,3.74E-06,1.000014948,3.81E-06,1.000014948,3.88E-06,1.000016059,3.76E-06,1.000016822,3.71E-06,1.000016822,3.77E-06,1.000016822,3.83E-06,1.000016822,3.90E-06
1.000018801,3.05E-06,1.000018801,3.12E-06,1.000018801,3.18E-06,1.000018801,3.24E-06,1.000018801,3.30E-06,1.000019623,3.26E-06,1.000020886,3.17E-06,1.000020886,3.23E-06,1.000020886,3.29E-06,1.000020886,3.35E-06
1.000023075,2.58E-06,1.000023075,2.64E-06,1.000023075,2.70E-06,1.000023075,2.76E-06,1.000023075,2.82E-06,1.000023526,2.83E-06,1.000025368,2.71E-06,1.000025368,2.77E-06,1.000025368,2.82E-06,1.000025368,2.88E-06
1.000027762,2.19E-06,1.000027762,2.24E-06,1.000027762,2.30E-06,1.000027762,2.35E-06,1.000027762,2.40E-06,1.000027762,2.46E-06,1.000030258,2.32E-06,1.000030258,2.37E-06,1.000030258,2.43E-06,1.000030258,2.48E-06
1.000032853,1.86E-06,1.000032853,1.90E-06,1.000032853,1.95E-06,1.000032853,2.00E-06,1.000032853,2.05E-06,1.000032326,2.13E-06,1.000035546,1.99E-06,1.000035546,2.04E-06,1.000035546,2.08E-06,1.000035546,2.13E-06
1.000038337,1.57E-06,1.000038337,1.62E-06,1.000038337,1.66E-06,1.000038337,1.71E-06,1.000038337,1.75E-06,1.000037209,1.85E-06,1.000041223,1.70E-06,1.000041223,1.75E-06,1.000041223,1.79E-06,1.000041223,1.83E-06
1.000044204,1.34E-06,1.000044204,1.38E-06,1.000044204,1.42E-06,1.000044204,1.46E-06,1.000044204,1.50E-06,1.000047904,1.40E-06,1.000047278,1.46E-06,1.000047278,1.50E-06,1.000047278,1.54E-06,1.000047278,1.58E-06
1.000057042,9.58E-07,1.000057042,9.90E-07,1.000057042,1.02E-06,1.000057042,1.06E-06,1.000057042,1.09E-06,1.00005978,1.05E-06,1.000060473,1.07E-06,1.000060473,1.10E-06,1.000060473,1.14E-06,1.000060473,1.17E-06
1.000071268,6.89E-07,1.000071268,7.15E-07,1.000071268,7.41E-07,1.000071268,7.67E-07,1.000071268,7.94E-07,1.000072762,7.96E-07,1.000075028,7.87E-07,1.000075028,8.14E-07,1.000075028,8.40E-07,1.000075028,8.67E-07
1.000086771,4.99E-07,1.000086771,5.19E-07,1.000086771,5.39E-07,1.000086771,5.60E-07,1.000086771,5.82E-07,1.000086771,6.05E-07,1.000090833,5.82E-07,1.000090833,6.03E-07,1.000090833,6.24E-07,1.000090833,6.46E-07
1.000103435,3.65E-07,1.000103435,3.80E-07,1.000103435,3.97E-07,1.000103435,4.13E-07,1.000103435,4.30E-07,1.00010172,4.63E-07,1.000107767,4.33E-07,1.000107767,4.50E-07,1.000107767,4.67E-07,1.000107767,4.85E-07
1.000121132,2.71E-07,1.000121132,2.83E-07,1.000121132,2.96E-07,1.000121132,3.08E-07,1.000121132,3.22E-07,1.000117516,3.57E-07,1.000125702,3.27E-07,1.000125702,3.40E-07,1.000125702,3.54E-07,1.000125702,3.68E-07
1.000139729,2.05E-07,1.000139729,2.14E-07,1.000139729,2.24E-07,1.000139729,2.34E-07,1.000139729,2.45E-07,1.000134064,2.80E-07,1.000144504,2.50E-07,1.000144504,2.61E-07,1.000144504,2.72E-07,1.000144504,2.83E-07
1.00015909,1.59E-07,1.00015909,1.67E-07,1.00015909,1.74E-07,1.00015909,1.82E-07,1.00015909,1.90E-07,1.000169012,1.74E-07,1.000164033,1.96E-07,1.000164033,2.04E-07,1.000164033,2.13E-07,1.000164033,2.22E-07
1.000199532,1.01E-07,1.000199532,1.05E-07,1.000199532,1.10E-07,1.000199532,1.14E-07,1.000199532,1.19E-07,1.000205742,1.16E-07,1.000204705,1.24E-07,1.000204705,1.29E-07,1.000204705,1.35E-07,1.000204705,1.40E-07
1.000241314,7.28E-08,1.000241314,7.54E-08,1.000241314,7.81E-08,1.000241314,8.09E-08,1.000241314,8.39E-08,1.000243418,8.55E-08,1.000246575,8.76E-08,1.000246575,9.08E-08,1.000246575,9.40E-08,1.000246575,9.74E-08
1.000283325,6.02E-08,1.000283325,6.18E-08,1.000283325,6.35E-08,1.000283325,6.52E-08,1.000283325,6.71E-08,1.000281235,7.01E-08,1.000288541,6.98E-08,1.000288541,7.18E-08,1.000288541,7.39E-08,1.000288541,7.60E-08
1.000324554,5.48E-08,1.000324554,5.58E-08,1.000324554,5.70E-08,1.000324554,5.81E-08,1.000324554,5.93E-08,1.000318455,6.22E-08,1.000329609,6.14E-08,1.000329609,6.27E-08,1.000329609,6.41E-08,1.000329609,6.55E-08
1.000364168,5.17E-08,1.000364168,5.25E-08,1.000364168,5.34E-08,1.000364168,5.42E-08,1.000364168,5.51E-08,1.000354452,5.76E-08,1.000368974,5.66E-08,1.000368974,5.76E-08,1.000368974,5.86E-08,1.000368974,5.96E-08
1.000436618,4.60E-08,1.000436618,4.65E-08,1.000436618,4.71E-08,1.000436618,4.76E-08,1.000436618,4.82E-08,1.000421152,5.05E-08,1.000440833,4.90E-08,1.000440833,4.96E-08,1.000440833,5.02E-08,1.000440833,5.08E-08
1.000500977,4.12E-08,1.000500977,4.16E-08,1.000500977,4.21E-08,1.000500977,4.25E-08,1.000500977,4.30E-08,1.000480597,4.51E-08,1.000504883,4.37E-08,1.000504883,4.42E-08,1.000504883,4.46E-08,1.000504883,4.51E-08
1.000563477,3.93E-08,1.000563477,3.97E-08,1.000563477,4.01E-08,1.000563477,4.06E-08,1.000563477,4.10E-08,1.000536914,4.21E-08,1.000567383,4.18E-08,1.000567383,4.22E-08,1.000567383,4.27E-08,1.000567383,4.31E-08
1.000625977,3.91E-08,1.000625977,3.95E-08,1.000625977,3.99E-08,1.000625977,4.04E-08,1.000625977,4.08E-08,1.000593164,4.14E-08,1.000629883,4.17E-08,1.000629883,4.21E-08,1.000629883,4.25E-08,1.000629883,4.29E-08
1.000688477,3.93E-08,1.000688477,3.97E-08,1.000688477,4.01E-08,1.000688477,4.06E-08,1.000688477,4.10E-08,1.000649414,4.14E-08,1.000692383,4.19E-08,1.000692383,4.23E-08,1.000692383,4.27E-08,1.000692383,4.31E-08
1.000750977,3.95E-08,1.000750977,3.99E-08,1.000750977,4.03E-08,1.000750977,4.07E-08,1.000750977,4.12E-08,1.000705664,4.15E-08,1.000754883,4.20E-08,1.000754883,4.25E-08,1.000754883,4.29E-08,1.000754883,4.33E-08
1.000813477,3.96E-08,1.000813477,4.00E-08,1.000813477,4.05E-08,1.000813477,4.09E-08,1.000813477,4.13E-08,1.000818164,4.17E-08,1.000817383,4.22E-08,1.000817383,4.26E-08,1.000817383,4.30E-08,1.000817383,4.35E-08
1.000938477,3.98E-08,1.000938477,4.02E-08,1.000938477,4.07E-08,1.000938477,4.11E-08,1.000938477,4.15E-08,1.000930664,4.19E-08,1.000942383,4.24E-08,1.000942383,4.28E-08,1.000942383,4.33E-08,1.000942383,4.37E-08
1.001050977,4.00E-08,1.001050977,4.04E-08,1.001050977,4.08E-08,1.001050977,4.13E-08,1.001063477,4.17E-08,1.001043164,4.21E-08,1.001067383,4.26E-08,1.001067383,4.30E-08,1.001067383,4.35E-08,1.001067383,4.39E-08
1.001163477,4.01E-08,1.001163477,4.06E-08,1.001163477,4.10E-08,1.001163477,4.14E-08,1.001188477,4.19E-08,1.001155664,4.23E-08,1.001192383,4.28E-08,1.001192383,4.32E-08,1.001192383,4.37E-08,1.001192383,4.41E-08
1.001275977,4.03E-08,1.001275977,4.08E-08,1.001275977,4.12E-08,1.001275977,4.16E-08,1.001313477,4.21E-08,1.001268164,4.25E-08,1.001317383,4.30E-08,1.001317383,4.35E-08,1.001317383,4.39E-08,1.001317383,4.43E-08
1.001388477,4.05E-08,1.001388477,4.09E-08,1.001388477,4.14E-08,1.001388477,4.18E-08,1.001438477,4.23E-08,1.001380664,4.27E-08,1.001442383,4.32E-08,1.001442383,4.37E-08,1.001442383,4.41E-08,1.001442383,4.46E-08
1.001500977,4.07E-08,1.001500977,4.11E-08,1.001500977,4.16E-08,1.001500977,4.20E-08,1.001563477,4.26E-08,1.001493164,4.29E-08,1.001567383,4.34E-08,1.001567383,4.39E-08,1.001567383,4.43E-08,1.001567383,4.48E-08
1.001725977,4.10E-08,1.001725977,4.15E-08,1.001725977,4.19E-08,1.001725977,4.24E-08,1.001688477,4.28E-08,1.001718164,4.33E-08,1.001692383,4.37E-08,1.001692383,4.41E-08,1.001692383,4.46E-08,1.001692383,4.50E-08
1.001923298,4.14E-08,1.001923924,4.18E-08,1.001924536,4.23E-08,1.001925133,4.27E-08,1.001938477,4.32E-08,1.001917607,4.36E-08,1.001942383,4.41E-08,1.001942383,4.45E-08,1.001942383,4.50E-08,1.001942383,4.54E-08
1.002120619,4.17E-08,1.002121872,4.21E-08,1.002123095,4.26E-08,1.00212429,4.30E-08,1.002155056,4.36E-08,1.00211705,4.39E-08,1.002160756,4.45E-08,1.002161459,4.49E-08,1.002162148,4.54E-08,1.002162824,4.58E-08
1.002317941,4.20E-08,1.002319819,4.25E-08,1.002321654,4.29E-08,1.002323447,4.34E-08,1.002371635,4.39E-08,1.002316492,4.43E-08,1.002379128,4.49E-08,1.002380534,4.53E-08,1.002381912,4.58E-08,1.002383266,4.62E-08
1.002515262,4.23E-08,1.002517767,4.28E-08,1.002520213,4.33E-08,1.002522604,4.37E-08,1.002588215,4.43E-08,1.002515935,4.46E-08,1.002597501,4.52E-08,1.00259961,4.57E-08,1.002601677,4.62E-08,1.002603707,4.66E-08
1.002712584,4.27E-08,1.002715715,4.31E-08,1.002718773,4.36E-08,1.002721761,4.41E-08,1.002804794,4.47E-08,1.002715378,4.50E-08,1.002815874,4.56E-08,1.002818686,4.61E-08,1.002821442,4.66E-08,1.002824149,4.71E-08
1.002909905,4.30E-08,1.002913662,4.35E-08,1.002917332,4.40E-08,1.002920917,4.44E-08,1.003021373,4.51E-08,1.002914821,4.54E-08,1.003034247,4.60E-08,1.003037761,4.65E-08,1.003041206,4.70E-08,1.003044591,4.75E-08
1.003107227,4.33E-08,1.00311161,4.38E-08,1.003115891,4.43E-08,1.003120074,4.48E-08,1.003237953,4.55E-08,1.003114264,4.57E-08,1.00325262,4.64E-08,1.003256837,4.69E-08,1.003260971,4.74E-08,1.003265032,4.79E-08
1.003304548,4.37E-08,1.003309557,4.42E-08,1.00331445,4.46E-08,1.003319231,4.51E-08,1.003671111,4.62E-08,1.003313706,4.61E-08,1.003689365,4.72E-08,1.003694988,4.77E-08,1.003700501,4.82E-08,1.003705915,4.87E-08
1.003699191,4.44E-08,1.003705453,4.49E-08,1.003711569,4.54E-08,1.003717545,4.58E-08,1.004060954,4.70E-08,1.003712592,4.68E-08,1.004082436,4.80E-08,1.004089325,4.85E-08,1.004096077,4.90E-08,1.00410271,4.95E-08
1.004093834,4.51E-08,1.004101348,4.56E-08,1.004108687,4.61E-08,1.004115858,4.66E-08,1.004450797,4.77E-08,1.004111478,4.75E-08,1.004475508,4.87E-08,1.004483661,4.92E-08,1.004491654,4.98E-08,1.004499505,5.03E-08
1.004488477,4.58E-08,1.004497243,4.63E-08,1.004505805,4.68E-08,1.004514172,4.73E-08,1.00484064,4.84E-08,1.004510363,4.83E-08,1.004868579,4.95E-08,1.004877997,5.00E-08,1.00488723,5.05E-08,1.0048963,5.11E-08
1.00488312,4.65E-08,1.004893138,4.70E-08,1.004902924,4.75E-08,1.004912486,4.81E-08,1.005230482,4.92E-08,1.004909249,4.91E-08,1.00526165,5.03E-08,1.005272333,5.08E-08,1.005282807,5.14E-08,1.005293094,5.19E-08
1.005672406,4.80E-08,1.005289033,4.78E-08,1.005300042,4.83E-08,1.005310799,4.89E-08,1.006010168,5.07E-08,1.005308134,4.99E-08,1.006047792,5.19E-08,1.006061006,5.24E-08,1.00607396,5.30E-08,1.006086684,5.35E-08
1.006382763,4.94E-08,1.005684929,4.85E-08,1.006094279,4.98E-08,1.006107427,5.04E-08,1.006711885,5.22E-08,1.006105906,5.15E-08,1.00675532,5.34E-08,1.006770811,5.40E-08,1.006785997,5.46E-08,1.006800915,5.52E-08
1.00709312,5.08E-08,1.006476719,5.01E-08,1.006809092,5.14E-08,1.006824391,5.19E-08,1.008115319,5.51E-08,1.0068239,5.30E-08,1.008170376,5.63E-08,1.008190422,5.70E-08,1.008210073,5.76E-08,1.008229376,5.82E-08
1.007803478,5.23E-08,1.00726851,5.18E-08,1.008238719,5.42E-08,1.00825832,5.48E-08,1.009518753,6.08E-08,1.008259888,5.60E-08,1.009443926,6.13E-08,1.009468071,6.19E-08,1.00949174,6.26E-08,1.009514991,6.33E-08
1.009224192,5.52E-08,1.00885209,5.49E-08,1.009668345,6.01E-08,1.009692249,6.07E-08,1.010922187,8.75E-08,1.009695876,6.20E-08,1.010717476,8.32E-08,1.010745721,8.40E-08,1.010773408,8.48E-08,1.010800606,8.57E-08
1.010644907,8.15E-08,1.010435671,6.20E-08,1.011097971,8.78E-08,1.011126178,8.87E-08,1.013729056,6.70E-08,1.011131864,9.01E-08,1.013264577,6.71E-08,1.01330102,6.79E-08,1.013336744,6.87E-08,1.013371837,6.94E-08
1.012065621,6.94E-08,1.012019252,6.79E-08,1.013957224,6.62E-08,1.013994037,6.70E-08,1.015938183,8.21E-08,1.01400384,6.84E-08,1.015478157,8.19E-08,1.01551377,8.28E-08,1.015548611,8.36E-08,1.015582764,8.44E-08
1.013486336,9.02E-08,1.013602833,7.36E-08,1.016162436,8.13E-08,1.01619876,8.21E-08,1.01814731,9.43E-08,1.01620752,8.36E-08,1.017691737,9.46E-08,1.01772652,9.55E-08,1.017760478,9.64E-08,1.017793692,9.73E-08
1.016327765,7.11E-08,1.016769995,8.48E-08,1.018367647,9.33E-08,1.018403484,9.42E-08,1.020356437,1.07E-07,1.0184112,9.59E-08,1.019905317,9.00E-08,1.01993927,1.09E-07,1.019972345,1.10E-07,1.020004619,1.11E-07
1.018588998,8.76E-08,1.019937156,1.02E-07,1.020572859,1.06E-07,1.020608208,1.07E-07,1.024774692,1.49E-07,1.02061488,1.09E-07,1.024332478,1.05E-07,1.02436477,1.51E-07,1.024396079,1.52E-07,1.024426475,1.53E-07
1.020850231,8.49E-08,1.02627148,1.16E-07,1.024983283,1.48E-07,1.025017655,1.49E-07,1.029192946,1.66E-07,1.02502224,1.51E-07,1.029787191,1.32E-07,1.02879027,1.68E-07,1.028819812,1.70E-07,1.02884833,1.71E-07
1.023111465,1.12E-07,1.031972371,1.37E-07,1.029393707,1.64E-07,1.029427102,1.66E-07,1.033611201,2.38E-07,1.0294296,1.69E-07,1.035241903,1.74E-07,1.03321577,2.40E-07,1.033243546,2.42E-07,1.033270185,2.44E-07
1.027633931,1.44E-07,1.037673262,1.69E-07,1.03380413,2.35E-07,1.03383655,2.37E-07,1.038029455,1.82E-07,1.033836959,2.40E-07,1.040696616,2.01E-07,1.03764127,1.84E-07,1.03766728,1.87E-07,1.03769204,1.89E-07
1.032156397,2.10E-07,1.043374153,2.12E-07,1.038214554,1.79E-07,1.038245997,1.81E-07,1.04244771,2.01E-07,1.038244319,1.85E-07,1.046151329,2.49E-07,1.04206677,2.04E-07,1.042091014,2.06E-07,1.042113896,2.09E-07
1.036678864,1.65E-07,1.049075044,2.65E-07,1.042624978,1.98E-07,1.042655444,2.01E-07,1.047886094,2.62E-07,1.042651679,2.05E-07,1.051606042,3.09E-07,1.047511163,2.67E-07,1.047535076,2.69E-07,1.047557615,2.72E-07
1.04120133,2.02E-07,1.054775935,3.31E-07,1.048060529,2.59E-07,1.048090756,2.62E-07,1.053324479,3.24E-07,1.048086733,2.67E-07,1.057060755,3.82E-07,1.052955556,3.29E-07,1.052979138,3.32E-07,1.053001334,3.36E-07
1.046489383,2.37E-07,1.060476826,4.14E-07,1.05349608,3.19E-07,1.053526067,3.23E-07,1.058762864,4.00E-07,1.053521787,3.29E-07,1.062515468,4.74E-07,1.058399948,4.07E-07,1.0584232,4.11E-07,1.058445053,4.16E-07
1.051777436,3.02E-07,1.066177717,5.18E-07,1.058931631,3.95E-07,1.058961379,3.99E-07,1.064201248,4.96E-07,1.058956841,4.08E-07,1.067970181,5.87E-07,1.063844341,5.04E-07,1.063867262,5.09E-07,1.063888772,5.15E-07
1.057065489,3.60E-07,1.071878608,1.01E-06,1.064367182,4.89E-07,1.06439669,4.94E-07,1.069639633,6.14E-07,1.064391895,5.05E-07,1.073424894,1.04E-06,1.069288734,6.24E-07,1.069311323,6.31E-07,1.069332491,6.37E-07
1.062353541,4.42E-07,1.077579499,8.43E-07,1.069802734,6.05E-07,1.069832002,6.12E-07,1.075078018,7.59E-07,1.069826949,6.24E-07,1.078879607,9.31E-07,1.074733127,7.72E-07,1.074755385,7.80E-07,1.07477621,7.89E-07
1.067641594,5.44E-07,1.082217765,8.28E-07,1.075238285,7.48E-07,1.075267314,7.57E-07,1.080516402,9.39E-07,1.075262003,7.72E-07,1.083559554,1.04E-06,1.08017752,9.55E-07,1.080199447,9.65E-07,1.08021993,9.75E-07
1.072929647,6.69E-07,1.088492439,1.52E-06,1.080673836,9.25E-07,1.080702625,9.36E-07,1.085954787,1.16E-06,1.080697058,9.55E-07,1.089165059,1.33E-06,1.085621912,1.18E-06,1.085643509,1.19E-06,1.085663649,1.21E-06
1.0782177,8.23E-07,1.093224126,1.54E-06,1.086109387,1.14E-06,1.086137937,1.16E-06,1.091393172,1.83E-06,1.086132112,1.18E-06,1.094770563,1.67E-06,1.091066305,1.85E-06,1.091087571,1.87E-06,1.091107368,1.88E-06
1.083505753,1.34E-06,1.097482645,1.75E-06,1.091544938,1.81E-06,1.091573248,1.83E-06,1.096831556,1.83E-06,1.091567166,1.85E-06,1.100376068,2.07E-06,1.096510698,1.86E-06,1.096531633,1.88E-06,1.096551087,1.90E-06
1.088793805,1.28E-06,1.103055591,2.18E-06,1.096980489,1.80E-06,1.09700856,1.82E-06,1.10156647,2.09E-06,1.09700222,1.86E-06,1.105981573,2.57E-06,1.101249274,2.13E-06,1.101271944,2.15E-06,1.101293125,2.18E-06
1.093513838,1.41E-06,1.108628537,2.71E-06,1.101712546,2.06E-06,1.101742423,2.08E-06,1.107212308,2.64E-06,1.101739431,2.13E-06,1.111587078,3.20E-06,1.106897584,2.68E-06,1.106921306,2.71E-06,1.106943533,2.74E-06
1.099403058,1.86E-06,1.114201483,3.36E-06,1.107356652,2.60E-06,1.107387612,2.63E-06,1.112858146,3.29E-06,1.107386629,2.68E-06,1.117192583,3.96E-06,1.112545894,3.35E-06,1.112570667,3.38E-06,1.11259394,3.42E-06
1.105292279,2.36E-06,1.119774428,4.16E-06,1.113000758,3.24E-06,1.113032801,3.28E-06,1.118503984,4.09E-06,1.113033827,3.34E-06,1.122798088,4.91E-06,1.118194203,4.16E-06,1.118220028,4.20E-06,1.118244348,4.25E-06
1.111181499,2.96E-06,1.125347374,5.15E-06,1.118644864,4.03E-06,1.118677989,4.07E-06,1.124149822,5.07E-06,1.118681026,4.16E-06,1.128403593,6.08E-06,1.123842513,5.16E-06,1.12386939,5.21E-06,1.123894755,5.27E-06
1.11707072,3.71E-06,1.13092032,6.37E-06,1.124288969,5.00E-06,1.124323178,5.05E-06,1.12979566,6.29E-06,1.124328224,5.16E-06,1.134009097,8.25E-06,1.129490822,6.40E-06,1.129518751,6.46E-06,1.129545162,6.53E-06
1.12295994,4.65E-06,1.136493266,7.87E-06,1.129933075,6.20E-06,1.129968367,6.27E-06,1.135441498,7.79E-06,1.129975422,6.39E-06,1.139614602,9.54E-06,1.135139132,7.92E-06,1.135168112,8.00E-06,1.13519557,8.08E-06
1.12884916,5.82E-06,1.142066212,9.70E-06,1.135577181,7.67E-06,1.135613556,7.76E-06,1.141087336,9.63E-06,1.13562262,7.91E-06,1.14456998,1.13E-05,1.140787442,9.79E-06,1.140817474,9.90E-06,1.140845977,1.00E-05
1.134738381,7.28E-06,1.147639158,1.20E-05,1.141221287,9.49E-06,1.141258744,9.60E-06,1.146733173,1.19E-05,1.141269819,9.79E-06,1.150374232,1.39E-05,1.146435751,1.21E-05,1.146466835,1.22E-05,1.146496385,1.23E-05
1.140627601,9.09E-06,1.153212104,1.56E-05,1.146865393,1.17E-05,1.146903933,1.19E-05,1.152379011,1.55E-05,1.146917017,1.21E-05,1.156178484,1.72E-05,1.152084061,1.58E-05,1.152116196,1.59E-05,1.152146792,1.61E-05
1.146516822,1.13E-05,1.15878505,1.84E-05,1.152509499,1.54E-05,1.152549122,1.55E-05,1.158024849,1.84E-05,1.152564215,1.58E-05,1.161982736,2.12E-05,1.157732371,1.87E-05,1.157765558,1.89E-05,1.1577972,1.91E-05
1.152406042,1.41E-05,1.163800701,2.19E-05,1.158153605,1.82E-05,1.15819431,1.84E-05,1.163106103,2.20E-05,1.158211414,1.87E-05,1.167786988,2.62E-05,1.162815849,2.24E-05,1.162849983,2.26E-05,1.162882566,2.28E-05
1.158295262,1.87E-05,1.169737744,2.69E-05,1.1632333,2.17E-05,1.16327498,2.20E-05,1.168881288,2.69E-05,1.163293892,2.24E-05,1.17359124,3.22E-05,1.168591399,2.73E-05,1.168625841,2.76E-05,1.16865878,2.78E-05
1.164184483,2.23E-05,1.175674787,3.32E-05,1.169008347,2.65E-05,1.169050148,2.68E-05,1.174656473,3.29E-05,1.169069408,2.73E-05,1.179395491,3.96E-05,1.174366949,3.34E-05,1.1744017,3.38E-05,1.174434993,3.41E-05
1.169314568,2.65E-05,1.181611831,4.09E-05,1.174783393,3.25E-05,1.174825316,3.28E-05,1.180431658,4.03E-05,1.174844924,3.34E-05,1.185199743,4.84E-05,1.180142499,4.09E-05,1.180177559,4.13E-05,1.180211206,4.17E-05
1.175335561,3.26E-05,1.187548874,5.03E-05,1.18055844,3.98E-05,1.180600484,4.02E-05,1.186206843,4.93E-05,1.18062044,4.09E-05,1.191003995,5.91E-05,1.185918049,5.00E-05,1.185953417,5.05E-05,1.185987419,5.10E-05
1.181356553,4.02E-05,1.193485917,6.17E-05,1.186333487,4.87E-05,1.186375652,4.92E-05,1.191982028,6.01E-05,1.186395956,5.01E-05,1.196808247,7.19E-05,1.191693599,6.10E-05,1.191729276,6.15E-05,1.191763632,6.21E-05
1.187377545,4.96E-05,1.19942296,7.54E-05,1.192108534,5.94E-05,1.19215082,6.00E-05,1.197757213,7.31E-05,1.192171472,6.10E-05,1.202612499,8.84E-05,1.197469149,7.41E-05,1.197505134,7.48E-05,1.197539845,7.54E-05
1.193398538,6.10E-05,1.205360004,9.19E-05,1.197883581,7.23E-05,1.197925987,7.29E-05,1.203532398,8.86E-05,1.197946988,7.42E-05,1.208416751,1.06E-04,1.203244699,8.97E-05,1.203280993,9.05E-05,1.203316058,9.13E-05
