1.1v,1.1i,1.2v,1.2i,1.3v,1.3i,1.4v,1.4i,1.5v,1.5i,1.6v,1.6i,1.7v,1.7i,1.8v,1.8i,1.9v,1.9i,2.0v,2.0i
1.000038829,3.47E-09,1.000039812,3.80E-09,1.000030628,3.61E-09,1.000031316,3.90E-09,1.000031837,4.16E-09,1.000032454,4.43E-09,1.000033205,4.65E-09,1.000031121,4.69E-09,1.000030576,4.62E-09,1.000031258,4.82E-09
1.000050084,3.89E-09,1.000052705,4.30E-09,1.000042348,4.20E-09,1.000043294,4.53E-09,1.00004401,4.86E-09,1.000044857,5.20E-09,1.000045887,5.55E-09,1.000037142,5.27E-09,1.000036646,5.30E-09,1.000037464,5.56E-09
1.000062581,4.28E-09,1.00006715,4.78E-09,1.000054339,4.69E-09,1.000056987,5.12E-09,1.00005792,5.49E-09,1.000059024,5.87E-09,1.000060367,6.28E-09,1.000050616,6.12E-09,1.000050267,6.35E-09,1.000051388,6.71E-09
1.000076239,4.65E-09,1.000083028,5.22E-09,1.000067609,5.15E-09,1.000072272,5.67E-09,1.000073442,6.08E-09,1.000074826,6.51E-09,1.000076508,6.94E-09,1.000065891,6.87E-09,1.000065748,7.20E-09,1.000067206,7.62E-09
1.000090967,4.99E-09,1.000100204,5.62E-09,1.000082065,5.59E-09,1.000089016,6.19E-09,1.000090436,6.63E-09,1.000092118,7.10E-09,1.00009416,7.57E-09,1.000082819,7.57E-09,1.000082935,7.96E-09,1.000084757,8.42E-09
1.000106668,5.29E-09,1.000118537,5.97E-09,1.000097608,5.99E-09,1.000107071,6.65E-09,1.000108753,7.13E-09,1.000110743,7.63E-09,1.000113158,8.14E-09,1.000101238,8.22E-09,1.000101659,8.66E-09,1.000103862,9.16E-09
1.00012324,5.57E-09,1.000137876,6.25E-09,1.00011413,6.33E-09,1.000126282,7.06E-09,1.00012823,7.57E-09,1.000130533,8.10E-09,1.000133328,8.63E-09,1.000120973,8.80E-09,1.000121735,9.28E-09,1.000124332,9.81E-09
1.000140575,5.81E-09,1.000158064,6.53E-09,1.000149654,6.98E-09,1.000146482,7.37E-09,1.000148697,7.91E-09,1.000151314,8.46E-09,1.000154487,9.01E-09,1.000141838,9.26E-09,1.000142969,9.78E-09,1.000145962,1.03E-08
1.000177089,6.22E-09,1.00017894,6.73E-09,1.000183795,7.37E-09,1.000189164,7.97E-09,1.000191892,8.51E-09,1.000195112,9.09E-09,1.000199007,9.67E-09,1.000186178,1.01E-08,1.000188093,1.07E-08,1.000191853,1.13E-08
1.00021143,6.44E-09,1.000222097,7.05E-09,1.000219245,7.60E-09,1.000229007,8.23E-09,1.000232358,8.80E-09,1.000236062,9.38E-09,1.000240533,9.96E-09,1.000227964,1.05E-08,1.000230584,1.11E-08,1.000234962,1.17E-08
1.000246479,6.54E-09,1.000261657,7.13E-09,1.000255286,7.69E-09,1.000269353,8.27E-09,1.000273259,8.84E-09,1.000277362,9.41E-09,1.000282304,9.98E-09,1.000270333,1.06E-08,1.000273605,1.11E-08,1.000278492,1.17E-08
1.000281595,6.53E-09,1.00030097,7.05E-09,1.000291236,7.65E-09,1.000309274,8.15E-09,1.000313636,8.70E-09,1.000318038,9.24E-09,1.000323325,9.77E-09,1.000312211,1.04E-08,1.00031604,1.10E-08,1.000321301,1.15E-08
1.000316188,6.42E-09,1.000339252,6.84E-09,1.000326479,7.49E-09,1.00034797,7.88E-09,1.000352675,8.39E-09,1.000357269,8.89E-09,1.000362771,9.37E-09,1.000352682,1.00E-08,1.000356948,1.05E-08,1.000362443,1.10E-08
1.000349756,6.10E-09,1.000375886,6.53E-09,1.000360504,7.10E-09,1.000384836,7.50E-09,1.000389774,7.96E-09,1.000394464,8.42E-09,1.00040007,8.85E-09,1.000391071,9.51E-09,1.000395655,9.96E-09,1.000401263,1.04E-08
1.000412428,5.61E-09,1.000410484,6.07E-09,1.000392945,6.83E-09,1.000419532,6.97E-09,1.00042462,7.39E-09,1.000429348,7.82E-09,1.000434994,8.22E-09,1.000427043,8.91E-09,1.000431856,9.32E-09,1.000437508,9.61E-09
1.000463265,5.13E-09,1.000473609,5.44E-09,1.00042362,6.51E-09,1.000452065,6.59E-09,1.000457284,6.99E-09,1.000462051,7.39E-09,1.000467756,7.77E-09,1.000460697,8.35E-09,1.000465726,8.74E-09,1.000471451,9.06E-09
1.000510703,4.90E-09,1.000526706,5.34E-09,1.000480171,5.88E-09,1.000482875,6.42E-09,1.000488301,6.83E-09,1.000493206,7.25E-09,1.000499114,7.66E-09,1.000524174,7.70E-09,1.000530013,8.11E-09,1.000504016,8.95E-09
1.000557721,5.01E-09,1.000579638,5.49E-09,1.000533855,5.78E-09,1.000542878,6.25E-09,1.0005491,6.69E-09,1.000554605,7.14E-09,1.000561247,7.59E-09,1.000579969,7.97E-09,1.000586268,8.39E-09,1.000568733,8.88E-09
1.000604739,5.23E-09,1.000632571,5.46E-09,1.000587467,5.92E-09,1.000602834,6.33E-09,1.000609885,6.75E-09,1.000616001,7.17E-09,1.000623381,7.60E-09,1.000635763,8.05E-09,1.000642523,8.48E-09,1.000626978,8.88E-09
1.000698775,5.07E-09,1.000685504,5.38E-09,1.00064108,5.89E-09,1.000662791,6.31E-09,1.00067067,6.74E-09,1.000677396,7.17E-09,1.000685515,7.59E-09,1.000691558,8.03E-09,1.000698778,8.46E-09,1.000685223,8.88E-09
1.000783408,4.79E-09,1.000791369,5.43E-09,1.000694692,5.81E-09,1.000722747,6.30E-09,1.000731454,6.74E-09,1.000738792,7.17E-09,1.000747648,7.60E-09,1.000747353,8.00E-09,1.000755033,8.43E-09,1.000743469,8.90E-09
1.000952673,5.04E-09,1.000897234,5.56E-09,1.000801917,5.87E-09,1.000782703,6.31E-09,1.000792239,6.75E-09,1.000800188,7.18E-09,1.000809782,7.62E-09,1.000803148,8.02E-09,1.000811288,8.48E-09,1.000801714,8.92E-09
1.001121938,5.12E-09,1.001003099,5.52E-09,1.00089842,5.98E-09,1.000902615,6.35E-09,1.000913808,6.79E-09,1.00092298,7.22E-09,1.000934049,7.66E-09,1.000858943,8.07E-09,1.000867543,8.53E-09,1.000918205,8.96E-09
1.001291203,5.43E-09,1.001108965,5.46E-09,1.001091424,5.96E-09,1.001010536,6.39E-09,1.00102322,6.82E-09,1.001033492,7.26E-09,1.00104589,7.70E-09,1.000970532,8.12E-09,1.000980053,8.56E-09,1.001023046,9.00E-09
1.001629732,6.27E-09,1.001320695,5.55E-09,1.001284429,6.04E-09,1.001226378,6.43E-09,1.001242045,6.87E-09,1.00121392,7.32E-09,1.00115773,7.73E-09,1.001082122,8.12E-09,1.001092563,8.55E-09,1.001127888,9.03E-09
1.002306792,9.42E-09,1.001744156,5.79E-09,1.001477434,6.44E-09,1.001442221,6.53E-09,1.001438987,6.96E-09,1.001373387,7.61E-09,1.001269571,7.76E-09,1.001305301,8.21E-09,1.001205073,8.61E-09,1.001232729,9.07E-09
1.003660911,2.19E-08,1.002167618,7.61E-09,1.001863443,7.54E-09,1.001658063,7.04E-09,1.001635929,7.39E-09,1.001692322,7.53E-09,1.001493252,7.83E-09,1.001490227,8.28E-09,1.001317583,8.69E-09,1.001337571,9.11E-09
1.006369149,1.39E-08,1.00301454,1.27E-08,1.002635462,1.17E-08,1.002089747,8.41E-09,1.002029813,8.55E-09,1.002011257,8.50E-09,1.001716933,7.95E-09,1.001675152,8.34E-09,1.001542603,8.75E-09,1.001442412,9.15E-09
1.009077387,2.17E-08,1.004708384,3.21E-08,1.0041795,2.79E-08,1.002953116,1.36E-08,1.002817582,1.29E-08,1.002649127,1.15E-08,1.001940614,8.51E-09,1.001860078,8.40E-09,1.001767623,8.86E-09,1.001652095,9.22E-09
1.011785626,7.57E-09,1.008096074,6.97E-09,1.007267575,1.75E-08,1.004679853,3.39E-08,1.004393118,2.98E-08,1.003924868,2.27E-08,1.002387976,1.00E-08,1.002229928,8.52E-09,1.001992643,9.43E-09,1.001861779,9.30E-09
1.014493864,6.01E-09,1.010891696,7.94E-09,1.010046843,1.11E-08,1.006406591,1.53E-08,1.007544192,9.64E-09,1.006476348,1.58E-08,1.0032827,1.56E-08,1.00296963,1.27E-08,1.002442684,1.10E-08,1.002281145,9.46E-09
1.01991034,7.47E-08,1.013687318,8.64E-09,1.012826111,9.52E-09,1.008133328,4.08E-08,1.010277178,1.22E-08,1.009027829,2.26E-08,1.005072148,3.75E-08,1.004449033,2.87E-08,1.003342764,1.66E-08,1.002700511,1.14E-08
1.025326816,1.33E-08,1.016482939,9.66E-09,1.015605379,1.00E-08,1.011586803,1.06E-08,1.013010164,1.15E-08,1.01157931,1.47E-08,1.006861597,1.77E-08,1.007407839,1.12E-08,1.005142924,3.89E-08,1.003539243,1.66E-08
1.030201645,5.48E-08,1.022074183,7.34E-08,1.021163915,7.36E-08,1.014139469,1.06E-08,1.015743149,1.16E-08,1.016682271,3.10E-08,1.008651045,4.55E-08,1.010021104,2.51E-08,1.006943085,1.89E-08,1.005216708,3.60E-08
1.035517682,1.98E-08,1.027665427,1.57E-08,1.026722451,1.64E-08,1.016692136,1.14E-08,1.021209121,7.04E-08,1.022281221,2.56E-08,1.010872426,1.66E-08,1.012634369,1.32E-08,1.008743245,4.72E-08,1.006894173,1.83E-08
1.040833719,3.79E-08,1.032697547,7.94E-08,1.031725134,7.64E-08,1.019244802,1.26E-08,1.026675093,1.88E-08,1.027880172,4.11E-08,1.013093806,1.87E-08,1.015247634,1.36E-08,1.010934585,1.77E-08,1.008571638,4.25E-08
1.046149755,2.99E-08,1.037878146,2.37E-08,1.036918118,2.46E-08,1.024350135,6.36E-08,1.031594468,7.88E-08,1.033479122,2.87E-08,1.015315187,2.53E-08,1.020474164,3.94E-08,1.013125924,1.97E-08,1.011926568,1.37E-08
1.051465792,3.67E-08,1.043058745,6.90E-08,1.042111103,7.23E-08,1.029455468,1.96E-08,1.036748876,2.80E-08,1.039078073,3.23E-08,1.019757949,5.56E-08,1.025700694,2.14E-08,1.015317264,2.62E-08,1.014337795,1.46E-08
1.056781829,4.54E-08,1.048392682,3.57E-08,1.047304087,3.69E-08,1.034560801,8.38E-08,1.041903284,7.40E-08,1.044677023,4.01E-08,1.024200711,5.03E-08,1.030927224,1.24E-07,1.019699943,5.58E-08,1.016749023,1.61E-08
1.062097866,5.60E-08,1.053726618,4.36E-08,1.052497072,1.45E-07,1.039711856,2.95E-08,1.047216534,4.22E-08,1.050275974,5.00E-08,1.028643472,9.14E-08,1.036153754,3.27E-08,1.024082623,5.07E-08,1.01916025,1.77E-08
1.067413902,3.31E-07,1.059060555,5.40E-08,1.057690057,5.60E-08,1.044862911,7.86E-08,1.052529783,6.53E-08,1.055874924,6.26E-08,1.033086234,2.76E-08,1.040857631,4.45E-08,1.028465302,9.00E-08,1.023982705,6.13E-08
1.072729939,8.82E-08,1.064394491,6.67E-08,1.062883041,1.36E-07,1.050013967,4.41E-08,1.057843032,6.38E-08,1.061473875,3.74E-07,1.037528995,3.79E-08,1.046244499,4.80E-08,1.032847982,3.06E-08,1.02880516,2.70E-08
1.077389013,-9.41E-09,1.069728427,8.23E-08,1.068081088,8.41E-08,1.055165022,1.55E-07,1.063156281,7.85E-08,1.067072825,1.01E-07,1.042864392,3.97E-08,1.051631367,5.93E-08,1.037230661,4.25E-08,1.033627615,8.26E-08
1.083437515,1.28E-07,1.075062364,1.02E-07,1.073279136,1.03E-07,1.060316077,6.68E-08,1.068469531,9.69E-08,1.071680065,-2.84E-08,1.048199788,2.36E-07,1.057018235,7.34E-08,1.042544027,4.37E-08,1.038733777,4.00E-08
1.089486017,1.65E-07,1.0803963,4.46E-07,1.078477183,1.26E-07,1.065467132,1.49E-07,1.07378278,1.20E-07,1.078036882,4.07E-07,1.053535184,6.25E-08,1.062405103,9.09E-08,1.047857393,2.33E-07,1.043839939,9.33E-08
1.094929668,2.05E-07,1.085730236,1.60E-07,1.08367523,1.54E-07,1.070658635,9.99E-08,1.079096029,1.48E-07,1.082743212,1.88E-07,1.058250832,2.85E-09,1.067791971,1.12E-07,1.053170759,6.86E-08,1.048946102,5.97E-08
1.10037332,2.54E-07,1.090387745,5.24E-08,1.088873277,1.89E-07,1.075850138,1.21E-07,1.084409279,5.36E-07,1.086978909,1.62E-07,1.064126858,9.10E-08,1.073178839,1.39E-07,1.057903342,1.75E-08,1.054052264,1.65E-07
1.105816971,3.15E-07,1.096416964,2.32E-07,1.094071325,2.33E-07,1.081041641,1.49E-07,1.089722528,2.32E-07,1.092515182,2.64E-07,1.070002885,1.16E-07,1.078565707,1.72E-07,1.063715003,1.01E-07,1.059158427,9.00E-08
1.111260622,3.91E-07,1.102446183,2.99E-07,1.099269372,6.76E-07,1.086233145,1.83E-07,1.094330492,9.92E-08,1.098051454,3.32E-07,1.075291309,1.43E-07,1.083952575,5.79E-07,1.069526664,1.27E-07,1.064264589,1.81E-07
1.116704274,4.84E-07,1.10787248,3.71E-07,1.104467419,3.62E-07,1.091424648,2.25E-07,1.100537932,3.37E-07,1.103587726,4.12E-07,1.080579733,1.76E-07,1.089339443,2.73E-07,1.075338325,1.60E-07,1.069417086,1.34E-07
1.122147925,6.00E-07,1.113298777,4.60E-07,1.109136134,2.68E-07,1.096616151,2.76E-07,1.106745372,4.38E-07,1.109123998,5.13E-07,1.085868157,2.17E-07,1.093952027,1.43E-07,1.081149986,2.01E-07,1.074569582,1.62E-07
1.127591577,7.44E-07,1.118725074,5.69E-07,1.115091228,5.25E-07,1.101807654,7.41E-07,1.112332068,5.47E-07,1.11466027,6.38E-07,1.091156581,2.68E-07,1.100158715,3.96E-07,1.086961647,2.52E-07,1.079722079,2.00E-07
1.133035228,1.70E-06,1.124151371,7.05E-07,1.121046321,6.72E-07,1.106999157,4.29E-07,1.117918764,6.81E-07,1.120196542,7.93E-07,1.096445005,3.30E-07,1.106365403,5.14E-07,1.092773308,3.17E-07,1.084874575,2.45E-07
1.13847888,1.18E-06,1.129577668,8.73E-07,1.126405905,8.32E-07,1.11167151,3.45E-07,1.12350546,8.49E-07,1.125732814,9.86E-07,1.101733429,4.06E-07,1.111951423,6.42E-07,1.098584969,3.99E-07,1.090027072,3.00E-07
1.143112472,1.04E-06,1.135003965,1.08E-06,1.13176549,1.03E-06,1.117609794,6.22E-07,1.129092156,1.06E-06,1.131269087,1.99E-06,1.107021853,5.01E-07,1.117537442,7.99E-07,1.10439663,5.01E-07,1.095179568,3.67E-07
1.149332496,1.72E-06,1.140430261,1.34E-06,1.137125074,1.27E-06,1.123548078,7.96E-07,1.134678852,1.32E-06,1.136805359,1.58E-06,1.112310277,1.14E-06,1.123123461,9.95E-07,1.110208291,1.32E-06,1.100332064,8.32E-07
1.155552521,2.23E-06,1.145856558,2.58E-06,1.142484658,1.56E-06,1.128892533,9.84E-07,1.140265548,2.54E-06,1.141481522,1.72E-06,1.117598701,7.85E-07,1.12870948,1.24E-06,1.114354328,7.91E-07,1.105484561,5.68E-07
1.161150542,2.78E-06,1.151282855,2.12E-06,1.147844242,1.93E-06,1.134236989,1.21E-06,1.145852244,2.11E-06,1.14709944,2.26E-06,1.122234095,6.88E-07,1.1342955,1.54E-06,1.118500366,8.71E-07,1.110121808,5.24E-07
1.166748564,3.45E-06,1.155944093,2.12E-06,1.153203826,2.38E-06,1.139581444,1.50E-06,1.150530778,2.33E-06,1.152717359,2.84E-06,1.128346968,1.14E-06,1.139881519,1.92E-06,1.122646403,1.03E-06,1.1160105,8.23E-07
1.172346586,4.30E-06,1.162083268,3.08E-06,1.158563411,2.94E-06,1.144925899,1.85E-06,1.156172605,3.04E-06,1.158335277,3.53E-06,1.134459841,1.47E-06,1.145467538,3.39E-06,1.12679244,1.46E-06,1.121899192,1.05E-06
1.177944608,5.35E-06,1.168222443,3.96E-06,1.163922995,4.75E-06,1.150270355,2.28E-06,1.161814432,3.81E-06,1.163953195,4.40E-06,1.139961426,1.83E-06,1.151053557,3.08E-06,1.130938477,1.46E-06,1.127787884,1.32E-06
1.18354263,6.64E-06,1.1737477,4.92E-06,1.169282579,4.60E-06,1.15561481,2.80E-06,1.167456259,4.74E-06,1.169571114,5.47E-06,1.145463012,2.26E-06,1.155715074,3.43E-06,1.135084515,1.68E-06,1.133676576,1.66E-06
1.189140652,1.00E-05,1.179272957,6.10E-06,1.173999872,5.05E-06,1.160959266,3.46E-06,1.173098086,5.90E-06,1.175189032,6.80E-06,1.150964597,2.81E-06,1.161402866,4.42E-06,1.140580312,2.08E-06,1.139565268,2.09E-06
1.194738673,1.06E-05,1.184798215,7.56E-06,1.18000806,6.69E-06,1.166303721,5.40E-06,1.178739913,7.34E-06,1.18080695,8.44E-06,1.156466183,3.48E-06,1.167090658,5.54E-06,1.146076109,2.58E-06,1.14545396,2.64E-06
1.199533862,1.22E-05,1.190323472,9.36E-06,1.186016249,8.51E-06,1.171648177,5.40E-06,1.184381741,9.13E-06,1.186424868,1.05E-05,1.161967768,4.31E-06,1.17277845,6.91E-06,1.151571906,3.19E-06,1.151342652,3.32E-06
1.205308134,1.53E-05,1.195848729,1.16E-05,1.192024437,1.07E-05,1.17638472,6.02E-06,1.190023568,1.13E-05,1.192042787,1.48E-05,1.167469353,5.34E-06,1.178466241,8.60E-06,1.157067703,3.95E-06,1.157231344,4.17E-06
1.211082407,1.92E-05,1.201373987,1.43E-05,1.198032625,1.35E-05,1.182353026,7.85E-06,1.195665395,1.41E-05,1.197660705,1.66E-05,1.172970939,6.60E-06,1.184154033,1.07E-05,1.1625635,4.90E-06,1.163120036,5.24E-06
1.21685668,2.39E-05,1.206899244,1.77E-05,1.204040813,1.70E-05,1.188321332,9.96E-06,1.201307222,1.95E-05,1.20252832,1.94E-05,1.178472524,9.60E-06,1.189841825,1.33E-05,1.168059297,6.06E-06,1.169008728,8.23E-06
1.222630952,2.97E-05,1.212424501,2.40E-05,1.210049001,2.14E-05,1.194289638,1.25E-05,1.206949049,2.22E-05,1.208359781,2.41E-05,1.18397411,1.04E-05,1.195529616,1.65E-05,1.173555094,7.49E-06,1.17489742,8.57E-06
1.228405225,3.69E-05,1.217949759,2.76E-05,1.21605719,2.68E-05,1.200257944,1.57E-05,1.211866002,2.61E-05,1.214191242,3.00E-05,1.188798219,1.20E-05,1.201217408,2.05E-05,1.179050892,9.26E-06,1.179623659,9.79E-06
1.234179498,4.57E-05,1.222912012,3.26E-05,1.222065378,3.36E-05,1.20622625,1.98E-05,1.217736257,3.24E-05,1.220022703,3.74E-05,1.194687318,1.51E-05,1.2069052,2.54E-05,1.184546689,1.30E-05,1.185441242,1.23E-05
1.23995377,5.66E-05,1.228760304,4.03E-05,1.228073566,4.21E-05,1.212194556,2.48E-05,1.223606512,4.03E-05,1.225854164,4.63E-05,1.200576417,1.90E-05,1.212592992,3.38E-05,1.190042486,1.45E-05,1.191258826,1.54E-05
1.245728043,7.00E-05,1.234608596,5.00E-05,1.234081754,5.61E-05,1.218162862,3.10E-05,1.229476767,5.01E-05,1.231685625,5.74E-05,1.206465516,2.37E-05,1.218280783,3.97E-05,1.194906408,1.70E-05,1.197076409,1.93E-05
1.251502316,8.62E-05,1.240456888,6.20E-05,1.240089943,6.70E-05,1.224131168,3.87E-05,1.235347022,6.21E-05,1.237517086,7.09E-05,1.212354615,2.96E-05,1.223325709,4.71E-05,1.20071477,2.11E-05,1.202893993,2.40E-05
1.257276588,1.10E-04,1.24630518,7.68E-05,1.245216727,7.95E-05,1.230099474,4.83E-05,1.241217277,7.68E-05,1.243348547,8.74E-05,1.218243714,3.69E-05,1.229314737,5.82E-05,1.206523131,2.62E-05,1.208711576,2.98E-05
1.263050861,1.32E-04,1.252153472,9.47E-05,1.251347807,9.83E-05,1.23606778,6.36E-05,1.247087532,9.47E-05,1.249180008,1.07E-04,1.224132813,4.58E-05,1.235303766,7.21E-05,1.212331492,3.26E-05,1.21452916,3.70E-05
1.268247706,1.58E-04,1.258001764,1.17E-04,1.257478886,1.22E-04,1.242036086,7.63E-05,1.252957787,1.17E-04,1.255011469,1.35E-04,1.230021912,5.68E-05,1.241292794,8.93E-05,1.218139853,4.04E-05,1.220346743,4.58E-05
1.274552197,1.94E-04,1.263850056,1.43E-04,1.263609966,1.51E-04,1.247236044,9.09E-05,1.258828042,1.43E-04,1.26084293,1.63E-04,1.235911011,7.03E-05,1.247281823,1.10E-04,1.223948214,5.00E-05,1.226164327,5.67E-05
1.280856688,2.40E-04,1.269698348,1.75E-04,1.269741045,1.86E-04,1.253388287,1.12E-04,1.264698297,1.78E-04,1.266091245,1.95E-04,1.24180011,8.69E-05,1.253270851,1.36E-04,1.229756575,6.18E-05,1.23198191,6.99E-05
1.287161179,2.95E-04,1.27554664,2.18E-04,1.275872125,2.29E-04,1.259540531,1.39E-04,1.270568552,2.16E-04,1.272168386,2.37E-04,1.247689208,1.07E-04,1.25925988,1.67E-04,1.235564936,7.62E-05,1.237799494,8.60E-05
1.293465671,3.62E-04,1.281394932,2.63E-04,1.282003205,2.81E-04,1.265692775,1.72E-04,1.275851781,2.57E-04,1.278245527,2.88E-04,1.253578307,1.35E-04,1.265248908,2.04E-04,1.241373297,9.36E-05,1.243617077,1.09E-04
1.299770162,4.42E-04,1.287243224,3.19E-04,1.288134284,3.42E-04,1.271845019,2.11E-04,1.282046648,3.12E-04,1.284322668,3.49E-04,1.259467406,1.63E-04,1.271237937,2.48E-04,1.247181659,1.18E-04,1.249434661,1.31E-04
