4.1v,4.1i,4.2v,4.2i,4.3v,4.3i,4.4v,4.4i,4.5v,4.5i,4.6v,4.6i,4.7v,4.7i,4.8v,4.8i,4.9v,4.9i,5.0v,5.0i
1.142319236,-3.41E-04,1.415594674,-0.005638291,1.040391758,-3.11E-04,1.412361937,-0.005424336,1.407240514,-0.00415491,1.419515678,-0.009458136,1.147802117,-3.23E-04,1.137451147,-3.09E-04,1.184540104,-3.56E-04,1.163528043,-3.30E-04
1.12975899,-3.37E-04,1.413998449,-0.005099695,1.000500999,-3.05E-04,1.410920799,-0.004932664,1.404359738,-0.00331777,1.417537252,-0.008544737,1.136680988,-3.18E-04,1.11626168,-3.32E-04,1.17926681,-3.47E-04,1.152555718,-3.18E-04
1.117198745,-3.33E-04,1.412402223,-0.004594798,1.396961661,-0.001407229,1.40947966,-0.004471161,1.401767039,-0.002667125,1.41575667,-0.007752214,1.12555986,-2.88E-04,1.095072213,-3.04E-04,1.168720221,-3.32E-04,1.141583393,-3.09E-04
1.092078254,-3.83E-04,1.409209772,-0.003637947,1.394094083,-0.001093024,1.408038522,-0.004040173,1.399174341,-0.002121779,1.413976087,-0.006998123,1.114438731,-3.09E-04,1.073882746,-3.00E-04,1.158173633,-3.27E-04,1.119638743,-3.02E-04
1.066957762,-3.22E-04,1.406336566,-0.002892742,1.391226505,-8.60E-04,1.405156245,-0.003228127,1.396581642,-0.001677222,1.412373562,-0.006350127,1.103317602,-3.09E-04,1.052693279,-2.97E-04,1.147627044,-3.18E-04,1.097694093,-2.97E-04
1.041837271,-3.19E-04,1.403463361,-0.002269769,1.388358927,-6.92E-04,1.402562196,-0.002597358,1.393988943,-0.001323914,1.410771038,-0.005738407,1.081075344,-2.54E-04,1.010314345,-2.91E-04,1.137080456,-3.06E-04,1.075749443,-2.94E-04
1.01671678,-3.16E-04,1.400590155,-0.001765499,1.385491349,-5.74E-04,1.399968146,-0.002069013,1.391396245,-0.001049952,1.409328766,-0.00521629,1.058833087,-2.58E-04,1.000500999,-2.61E-04,1.115987279,-3.29E-04,1.053804792,-2.91E-04
1.000500999,-9.93E-04,1.397716949,-0.001369409,1.382623771,-4.94E-04,1.397374097,-0.001638602,1.388803546,-8.43E-04,1.407886494,-0.004725989,1.036590829,-5.27E-04,1.372988068,-3.86E-04,1.094894102,-3.01E-04,1.009915492,-6.11E-04
1.37195932,-3.68E-04,1.394843743,-0.001067363,1.379756194,-4.40E-04,1.394780048,-0.001296759,1.386210848,-6.89E-04,1.406444222,-0.004267906,1.000500999,-2.99E-04,1.370221136,-3.62E-04,1.073800925,-2.98E-04,1.000500999,-4.86E-04
1.369060199,-3.55E-04,1.391970537,-8.44E-04,1.376888616,-4.04E-04,1.392185999,-0.001031842,1.383618149,-5.79E-04,1.403559678,-0.00340447,1.344322866,-2.87E-04,1.367454205,-3.44E-04,1.052707748,-2.95E-04,1.367596428,-3.47E-04
1.366161078,-3.46E-04,1.389097331,-6.83E-04,1.374021038,-3.80E-04,1.38959195,-8.31E-04,1.381025451,-5.00E-04,1.400963588,-0.002733265,1.338926826,-2.79E-04,1.364687273,-3.32E-04,1.010521394,-2.89E-04,1.36491892,-3.33E-04
1.360362835,-3.30E-04,1.386224126,-5.70E-04,1.37115346,-3.62E-04,1.3869979,-6.83E-04,1.378432752,-4.46E-04,1.398367498,-0.002170618,1.333530786,-2.74E-04,1.361920342,-3.21E-04,1.000500999,-2.58E-04,1.362241412,-3.22E-04
1.354564593,-3.19E-04,1.38335092,-4.93E-04,1.368285882,-3.50E-04,1.384403851,-5.76E-04,1.375840053,-4.08E-04,1.395771409,-0.00171194,1.322738706,-2.65E-04,1.359153411,-3.13E-04,1.390904895,-0.001423202,1.359563904,-3.13E-04
1.34876635,-3.10E-04,1.380477714,-4.42E-04,1.365418304,-3.40E-04,1.381809802,-5.01E-04,1.373247355,-3.81E-04,1.393175319,-0.00134744,1.311946626,-2.60E-04,1.353619548,-2.99E-04,1.388298194,-0.001113832,1.354208888,-2.98E-04
1.342968108,-3.03E-04,1.377604508,-4.07E-04,1.359683148,-3.23E-04,1.379215753,-4.48E-04,1.370654656,-3.63E-04,1.390579229,-0.001064873,1.301154546,-2.56E-04,1.348085685,-2.89E-04,1.385691493,-8.80E-04,1.348853872,-2.87E-04
1.337169865,-2.94E-04,1.374731302,-3.83E-04,1.353947993,-3.13E-04,1.376621703,-4.11E-04,1.368061958,-3.48E-04,1.38798314,-8.51E-04,1.290362466,-2.52E-04,1.342551822,-2.82E-04,1.383084793,-7.07E-04,1.33814384,-2.69E-04
1.331371623,-2.93E-04,1.371858096,-3.67E-04,1.348212837,-3.03E-04,1.374027654,-3.85E-04,1.365469259,-3.37E-04,1.38538705,-6.93E-04,1.279570386,-2.50E-04,1.33701796,-2.74E-04,1.380478092,-5.83E-04,1.329434668,-2.62E-04
1.319775138,-2.84E-04,1.368984891,-3.55E-04,1.342477681,-2.96E-04,1.371433605,-3.67E-04,1.360283862,-3.21E-04,1.38279096,-5.79E-04,1.257986227,-2.45E-04,1.331484097,-2.70E-04,1.377871391,-4.96E-04,1.320725497,-2.56E-04
1.309338301,-2.80E-04,1.366111685,-3.45E-04,1.33100737,-2.83E-04,1.368839556,-3.52E-04,1.355098465,-3.09E-04,1.380194871,-4.99E-04,1.236402067,-2.42E-04,1.320416371,-2.61E-04,1.37526469,-4.36E-04,1.312016325,-2.51E-04
1.288464628,-2.71E-04,1.363238479,-3.37E-04,1.319537058,-2.76E-04,1.366245507,-3.42E-04,1.349913068,-3.00E-04,1.377598781,-4.43E-04,1.214817907,-2.39E-04,1.309348646,-2.56E-04,1.37265799,-3.94E-04,1.303307153,-2.41E-04
1.269842536,-2.68E-04,1.357492067,-3.24E-04,1.308066746,-2.71E-04,1.361057408,-3.25E-04,1.344727671,-2.93E-04,1.375002691,-4.04E-04,1.193233747,-2.37E-04,1.29828092,-2.52E-04,1.370051289,-3.66E-04,1.294597981,-2.54E-04
1.251220443,-2.64E-04,1.351745655,-3.12E-04,1.296596435,-2.67E-04,1.35586931,-3.13E-04,1.339542273,-2.86E-04,1.372406602,-3.77E-04,1.150065427,-4.72E-04,1.287213195,-2.49E-04,1.367444588,-3.46E-04,1.285888809,-2.44E-04
1.232598351,-2.61E-04,1.345999244,-3.04E-04,1.285126123,-2.64E-04,1.350681211,-3.04E-04,1.329171479,-2.82E-04,1.369810512,-3.59E-04,1.106897107,-2.27E-04,1.276145469,-2.46E-04,1.364837888,-3.32E-04,1.268470466,-2.40E-04
1.213976258,-2.59E-04,1.33450642,-2.90E-04,1.273655812,-2.61E-04,1.345493113,-2.97E-04,1.318800685,-2.71E-04,1.367214422,-3.44E-04,1.063728788,-2.17E-04,1.254010018,-2.42E-04,1.362231187,-3.21E-04,1.251052122,-2.34E-04
1.176732073,-4.01E-04,1.324162879,-2.83E-04,1.250715189,-2.57E-04,1.340305014,-2.90E-04,1.30842989,-2.64E-04,1.364618333,-3.33E-04,1.000500999,-1.35E-04,1.231874567,-2.39E-04,1.359624486,-3.12E-04,1.233633778,-2.34E-04
1.139487888,-2.49E-04,1.313819338,-2.77E-04,1.227774566,-2.53E-04,1.329928817,-2.86E-04,1.287688302,-2.57E-04,1.359426153,-3.16E-04,0,0,1.209739116,-2.36E-04,1.354411085,-2.98E-04,1.216215435,-2.32E-04
1.102243703,-2.43E-04,1.303475797,-2.73E-04,1.204833943,-2.50E-04,1.319552621,-2.75E-04,1.269098997,-2.54E-04,1.354233974,-3.05E-04,0,0,1.187603665,-2.34E-04,1.349197683,-2.89E-04,1.181378747,-2.28E-04
1.027755333,-2.50E-04,1.293132256,-2.70E-04,1.18189332,-2.47E-04,1.309176424,-2.68E-04,1.250509692,-2.51E-04,1.349041795,-2.96E-04,0,0,1.143332763,-4.88E-04,1.343984282,-2.81E-04,1.14654206,-2.33E-04
1.000500999,-7.48E-04,1.282788715,-2.67E-04,1.136012073,-5.42E-04,1.28842403,-2.61E-04,1.231920388,-2.48E-04,1.343849615,-2.89E-04,0,0,1.09906186,-2.23E-04,1.33877088,-2.74E-04,1.111705373,-2.21E-04
0,0,1.262101633,-2.89E-04,1.090130827,-2.34E-04,1.26993252,-2.58E-04,1.213331083,-2.46E-04,1.338657436,-2.82E-04,0,0,1.054790958,-2.11E-04,1.328344077,-2.68E-04,1.042031998,-1.07E-04
0,0,1.241414551,-2.60E-04,1.044249581,-2.17E-04,1.25144101,-2.54E-04,1.176152473,-3.83E-04,1.328273078,-2.78E-04,0,0,1.000500999,-1.56E-04,1.317917274,-2.58E-04,1.000500999,-2.15E-04
0,0,1.220727469,-2.57E-04,1.000500999,-1.79E-04,1.2329495,-2.52E-04,1.138973864,-2.37E-04,1.317888719,-2.67E-04,0,0,0,0,1.307490472,-2.51E-04,0,0
0,0,1.200040387,-2.55E-04,0,0,1.21445799,-2.49E-04,1.101795254,-2.32E-04,1.30750436,-2.61E-04,0,0,0,0,1.297063669,-2.48E-04,0,0
0,0,1.158666223,-2.49E-04,0,0,1.17747497,-3.85E-04,1.027438035,-2.40E-04,1.286735643,-2.54E-04,0,0,0,0,1.286636866,-2.45E-04,0,0
0,0,1.117292059,-2.90E-04,0,0,1.140491949,-2.40E-04,1.000500999,-7.03E-04,1.268043797,-2.51E-04,0,0,0,0,1.276210063,-2.21E-04,0,0
0,0,1.075917895,-2.39E-04,0,0,1.103508929,-2.35E-04,0,0,1.249351952,-2.48E-04,0,0,0,0,1.26578326,-2.40E-04,0,0
0,0,1.000500999,-4.55E-06,0,0,1.029542889,-2.42E-04,0,0,1.230660106,-2.45E-04,0,0,0,0,1.255356457,-2.40E-04,0,0
0,0,0,0,0,0,1.000500999,-7.81E-04,0,0,1.211968261,-2.43E-04,0,0,0,0,1.234502851,-2.37E-04,0,0
0,0,0,0,0,0,0,0,0,0,1.17458457,-3.81E-04,0,0,0,0,1.213649245,-2.18E-04,0,0
0,0,0,0,0,0,0,0,0,0,1.137200879,-2.34E-04,0,0,0,0,1.192795639,-2.32E-04,0,0
0,0,0,0,0,0,0,0,0,0,1.099817187,-2.29E-04,0,0,0,0,1.151088428,-2.25E-04,0,0
0,0,0,0,0,0,0,0,0,0,1.025049805,-2.45E-04,0,0,0,0,1.109381216,-2.23E-04,0,0
0,0,0,0,0,0,0,0,0,0,1.000500999,-6.31E-04,0,0,0,0,1.025966793,-0.004924073,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000500999,-0.004915864,0,0
