6.1v,6.1i,6.2v,6.2i,6.3v,6.3i,6.4v,6.4i,6.5v,6.5i,6.6v,6.6i,6.7v,6.7i,6.8v,6.8i,6.9v,6.9i,7.0v,7.0i
1.000005309,1.03E-11,1.000005348,1.05E-11,1.000005384,1.07E-11,1.000005417,1.09E-11,1.000005448,1.11E-11,1.000005478,1.13E-11,1.000005518,1.15E-11,1.000005563,1.17E-11,1.000005608,1.19E-11,1.000005642,1.21E-11
1.000006296,1.12E-11,1.000006344,1.14E-11,1.000006387,1.16E-11,1.000006428,1.19E-11,1.000006467,1.21E-11,1.000006503,1.23E-11,1.000006552,1.25E-11,1.000006607,1.27E-11,1.000006662,1.30E-11,1.000006704,1.32E-11
1.000008518,1.30E-11,1.000008586,1.32E-11,1.000008648,1.35E-11,1.000008706,1.37E-11,1.00000876,1.40E-11,1.000008812,1.42E-11,1.000008881,1.45E-11,1.000008959,1.48E-11,1.000009038,1.50E-11,1.000009097,1.53E-11
1.000011068,1.47E-11,1.000011159,1.50E-11,1.000011243,1.53E-11,1.000011321,1.56E-11,1.000011394,1.59E-11,1.000011464,1.62E-11,1.000011556,1.65E-11,1.000011661,1.68E-11,1.000011767,1.71E-11,1.000011847,1.74E-11
1.000013943,1.65E-11,1.00001406,1.68E-11,1.000014168,1.71E-11,1.000014269,1.74E-11,1.000014363,1.78E-11,1.000014454,1.81E-11,1.000014573,1.84E-11,1.000014708,1.88E-11,1.000014845,1.91E-11,1.000014948,1.94E-11
1.000017138,1.82E-11,1.000017285,1.85E-11,1.00001742,1.89E-11,1.000017546,1.92E-11,1.000017665,1.96E-11,1.000017778,2.00E-11,1.000017927,2.03E-11,1.000018096,2.07E-11,1.000018267,2.11E-11,1.000018397,2.15E-11
1.000020649,1.98E-11,1.000020828,2.02E-11,1.000020994,2.06E-11,1.000021147,2.10E-11,1.000021292,2.14E-11,1.000021431,2.18E-11,1.000021613,2.22E-11,1.00002182,2.26E-11,1.000022029,2.31E-11,1.000022187,2.35E-11
1.00002447,2.15E-11,1.000024685,2.19E-11,1.000024884,2.24E-11,1.000025067,2.28E-11,1.000025241,2.32E-11,1.000025407,2.36E-11,1.000025625,2.41E-11,1.000025873,2.45E-11,1.000026124,2.50E-11,1.000026313,2.54E-11
1.000028597,2.31E-11,1.00002885,2.36E-11,1.000029084,2.40E-11,1.0000293,2.45E-11,1.000029505,2.50E-11,1.0000297,2.54E-11,1.000029958,2.59E-11,1.00003025,2.64E-11,1.000030545,2.69E-11,1.000030769,2.74E-11
1.000033023,2.47E-11,1.000033316,2.52E-11,1.000033588,2.57E-11,1.00003384,2.62E-11,1.000034078,2.67E-11,1.000034305,2.72E-11,1.000034604,2.77E-11,1.000034944,2.82E-11,1.000035286,2.87E-11,1.000035546,2.93E-11
1.000042745,2.78E-11,1.000043129,2.84E-11,1.000043483,2.89E-11,1.000043812,2.95E-11,1.000044122,3.00E-11,1.000044418,3.06E-11,1.000044808,3.12E-11,1.000045251,3.17E-11,1.000045698,3.23E-11,1.000046037,3.29E-11
1.000053582,3.07E-11,1.000054065,3.13E-11,1.000054511,3.20E-11,1.000054924,3.26E-11,1.000055314,3.32E-11,1.000055686,3.38E-11,1.000056177,3.44E-11,1.000056734,3.51E-11,1.000057295,3.57E-11,1.000057721,3.64E-11
1.000065471,3.35E-11,1.000066061,3.42E-11,1.000066605,3.48E-11,1.00006711,3.55E-11,1.000067586,3.61E-11,1.000068041,3.68E-11,1.00006864,3.75E-11,1.000069319,3.82E-11,1.000070005,3.89E-11,1.000070525,3.96E-11
1.000078345,3.61E-11,1.000079048,3.68E-11,1.000079697,3.75E-11,1.000080299,3.82E-11,1.000080867,3.89E-11,1.000081409,3.96E-11,1.000082123,4.03E-11,1.000082933,4.11E-11,1.000083749,4.18E-11,1.000084369,4.25E-11
1.000092129,3.84E-11,1.000092951,3.92E-11,1.000093711,3.99E-11,1.000094414,4.07E-11,1.000095077,4.14E-11,1.00009571,4.21E-11,1.000096544,4.29E-11,1.00009749,4.37E-11,1.000098444,4.45E-11,1.000099167,4.53E-11
1.000106746,4.04E-11,1.000107691,4.12E-11,1.000108564,4.20E-11,1.000109372,4.28E-11,1.000110134,4.35E-11,1.000110861,4.43E-11,1.000111819,4.51E-11,1.000112904,4.59E-11,1.000113999,4.67E-11,1.000114828,4.75E-11
1.000138147,4.43E-11,1.000139343,4.52E-11,1.000140447,4.60E-11,1.000141469,4.68E-11,1.000142432,4.77E-11,1.000143351,4.85E-11,1.00014456,4.93E-11,1.00014593,5.02E-11,1.000147311,5.11E-11,1.000148356,5.19E-11
1.00017185,4.58E-11,1.000173295,4.66E-11,1.000174627,4.75E-11,1.00017586,4.83E-11,1.000177021,4.91E-11,1.000178128,4.99E-11,1.000179584,5.08E-11,1.000181233,5.16E-11,1.000182892,5.39E-11,1.000184148,5.47E-11
1.000207129,4.69E-11,1.000208807,4.77E-11,1.000210354,4.85E-11,1.000211784,4.93E-11,1.00021313,5.19E-11,1.000214413,5.28E-11,1.000216098,5.36E-11,1.000218005,5.45E-11,1.000219923,5.54E-11,1.000221373,5.63E-11
1.000243249,4.77E-11,1.000245135,4.84E-11,1.000246873,4.92E-11,1.000248477,5.00E-11,1.000249986,5.11E-11,1.000251423,5.19E-11,1.00025331,5.27E-11,1.000255442,5.34E-11,1.000257585,5.41E-11,1.000259203,5.49E-11
1.000279501,4.75E-11,1.000281561,4.83E-11,1.000283456,4.90E-11,1.000285205,4.97E-11,1.000286848,5.03E-11,1.000288412,5.11E-11,1.000290463,5.18E-11,1.000292778,5.25E-11,1.000295102,5.32E-11,1.000296855,5.39E-11
1.000315233,4.66E-11,1.000317426,4.72E-11,1.000319442,4.79E-11,1.000321299,4.86E-11,1.000323044,4.93E-11,1.000324702,5.00E-11,1.000326875,5.06E-11,1.000329326,5.13E-11,1.000331782,5.19E-11,1.000333633,5.26E-11
1.000383037,3.96E-11,1.000385373,4.01E-11,1.000387517,4.06E-11,1.000389489,4.12E-11,1.000391338,4.19E-11,1.000393093,4.24E-11,1.000395389,4.30E-11,1.000397972,4.35E-11,1.000400556,4.39E-11,1.0004025,4.45E-11
1.00044406,3.41E-11,1.000446438,3.47E-11,1.000448618,3.52E-11,1.000450623,3.59E-11,1.000452503,3.65E-11,1.000454287,3.71E-11,1.000456622,3.77E-11,1.000459249,3.83E-11,1.000461878,3.89E-11,1.000463856,3.96E-11
1.000499305,3.82E-11,1.000501812,3.92E-11,1.000504121,4.03E-11,1.000506253,4.13E-11,1.000508258,4.23E-11,1.000510168,4.33E-11,1.000512675,4.44E-11,1.000515509,4.56E-11,1.000518357,4.69E-11,1.000520508,4.80E-11
1.000553215,4.89E-11,1.000555999,4.98E-11,1.000558563,5.06E-11,1.00056093,5.13E-11,1.000563156,5.20E-11,1.000565277,5.26E-11,1.000568061,5.33E-11,1.000571207,5.39E-11,1.000574369,5.44E-11,1.000576758,5.49E-11
1.000607125,4.21E-11,1.000610186,4.23E-11,1.000613004,4.26E-11,1.000615607,4.29E-11,1.000618054,4.32E-11,1.000620386,4.35E-11,1.000623446,4.38E-11,1.000626906,4.41E-11,1.000630382,4.43E-11,1.000633008,4.47E-11
1.000661036,3.15E-11,1.000664373,3.16E-11,1.000667446,3.18E-11,1.000670284,3.83E-11,1.000672953,3.88E-11,1.000675495,3.94E-11,1.000678832,4.00E-11,1.000682604,4.06E-11,1.000686394,4.12E-11,1.000689258,4.18E-11
1.000768856,3.73E-11,1.000772747,3.79E-11,1.00077633,3.85E-11,1.000724961,3.87E-11,1.000727851,3.95E-11,1.000730604,4.04E-11,1.000734218,4.13E-11,1.000738302,4.22E-11,1.000742407,4.31E-11,1.000745508,4.39E-11
1.000865895,3.90E-11,1.000870284,3.97E-11,1.000874325,4.03E-11,1.000834315,4.00E-11,1.000837647,4.06E-11,1.000840822,4.13E-11,1.000844989,4.19E-11,1.000849699,4.26E-11,1.000854432,4.32E-11,1.000858008,4.39E-11
1.000962934,3.78E-11,1.00096782,3.84E-11,1.00097232,3.90E-11,1.000932734,3.97E-11,1.000936464,4.02E-11,1.000940018,4.08E-11,1.000944683,4.14E-11,1.000949956,4.20E-11,1.000955255,4.25E-11,1.000959258,4.31E-11
1.001059972,3.77E-11,1.001065357,3.84E-11,1.001070315,3.90E-11,1.001031152,3.97E-11,1.001035281,4.03E-11,1.001039214,4.09E-11,1.001044378,4.15E-11,1.001050214,4.21E-11,1.001056078,4.28E-11,1.001060508,4.34E-11
1.001157011,3.81E-11,1.001162894,3.87E-11,1.00116831,3.94E-11,1.001129571,3.99E-11,1.001134098,4.05E-11,1.00113841,4.11E-11,1.001144072,4.18E-11,1.001150471,4.24E-11,1.001156901,4.30E-11,1.001161758,4.37E-11
1.00125405,3.82E-11,1.00126043,3.89E-11,1.001266306,3.95E-11,1.00122799,4.00E-11,1.001232915,4.07E-11,1.001237606,4.13E-11,1.001243766,4.19E-11,1.001250728,4.26E-11,1.001257723,4.32E-11,1.001263008,4.38E-11
1.001351088,3.83E-11,1.001357967,3.90E-11,1.001364301,3.96E-11,1.001326408,4.02E-11,1.001331732,4.08E-11,1.001336803,4.15E-11,1.00134346,4.21E-11,1.001350985,4.27E-11,1.001358546,4.33E-11,1.001364258,4.40E-11
1.001448127,3.85E-11,1.001455503,3.91E-11,1.001462296,3.98E-11,1.001424827,4.04E-11,1.001430549,4.10E-11,1.001435999,4.16E-11,1.001443154,4.23E-11,1.001451242,4.29E-11,1.001459369,4.35E-11,1.001465508,4.42E-11
1.001545166,3.87E-11,1.00155304,3.94E-11,1.001560291,4.00E-11,1.001621664,4.07E-11,1.001628183,4.13E-11,1.001535195,4.18E-11,1.001542849,4.25E-11,1.001551499,4.31E-11,1.001560191,4.38E-11,1.001566758,4.44E-11
1.001739243,3.90E-11,1.001748113,3.96E-11,1.001756282,4.03E-11,1.001792042,4.10E-11,1.001799726,4.16E-11,1.001733587,4.21E-11,1.001742237,4.28E-11,1.001752013,4.34E-11,1.001761837,4.41E-11,1.001769258,4.47E-11
1.001913912,3.92E-11,1.001923679,3.99E-11,1.001932673,4.05E-11,1.001962419,4.12E-11,1.001971269,4.19E-11,1.001912141,4.24E-11,1.001921687,4.31E-11,1.001932476,4.37E-11,1.001943318,4.44E-11,1.001951508,4.50E-11
1.002088582,3.95E-11,1.002099245,4.02E-11,1.002109064,4.08E-11,1.002132796,4.15E-11,1.002142812,4.22E-11,1.002090694,4.27E-11,1.002101136,4.34E-11,1.002112939,4.41E-11,1.002124799,4.47E-11,1.002133758,4.54E-11
1.002263251,3.98E-11,1.002274811,4.05E-11,1.002285456,4.11E-11,1.002303174,4.18E-11,1.002314355,4.25E-11,1.002269247,4.30E-11,1.002280586,4.37E-11,1.002293402,4.44E-11,1.00230628,4.50E-11,1.002316008,4.57E-11
1.002437921,4.02E-11,1.002450377,4.09E-11,1.002461847,4.16E-11,1.002473551,4.22E-11,1.002485898,4.29E-11,1.0024478,4.35E-11,1.002460036,4.42E-11,1.002473865,4.49E-11,1.002487761,4.55E-11,1.002498258,4.62E-11
1.00278726,4.07E-11,1.002801509,4.14E-11,1.00281463,4.21E-11,1.002814305,4.27E-11,1.002828984,4.34E-11,1.002626353,4.37E-11,1.002639485,4.44E-11,1.002654327,4.50E-11,1.002669241,4.57E-11,1.002680508,4.64E-11
1.003101665,4.12E-11,1.003117528,4.19E-11,1.003132134,4.26E-11,1.003120985,4.32E-11,1.003137761,4.39E-11,1.002804907,4.40E-11,1.002818935,4.47E-11,1.00283479,4.54E-11,1.002850722,4.61E-11,1.002862758,4.67E-11
1.00341607,4.18E-11,1.003433546,4.25E-11,1.003449638,4.32E-11,1.003427664,4.38E-11,1.003446538,4.45E-11,1.003162013,4.47E-11,1.003177834,4.54E-11,1.003195716,4.61E-11,1.003213684,4.68E-11,1.003227258,4.75E-11
1.003730476,4.33E-11,1.003749565,4.30E-11,1.003767143,4.37E-11,1.003734343,4.53E-11,1.003755316,4.60E-11,1.003519119,4.65E-11,1.003536733,4.72E-11,1.003556641,4.80E-11,1.003576646,4.87E-11,1.003591758,4.82E-11
1.004044881,4.30E-11,1.004065584,4.46E-11,1.004084647,4.53E-11,1.004041022,4.50E-11,1.004064093,4.58E-11,1.003876226,4.62E-11,1.003895633,4.69E-11,1.003917567,4.77E-11,1.003939608,4.84E-11,1.003956258,4.90E-11
1.004359286,4.36E-11,1.004697621,4.52E-11,1.004719656,4.60E-11,1.004347701,4.56E-11,1.004372871,4.64E-11,1.004233332,4.72E-11,1.004254532,4.80E-11,1.004278493,4.87E-11,1.00430257,4.95E-11,1.004320758,5.12E-11
1.004988096,4.49E-11,1.005329658,9.39E-11,1.005354665,9.52E-11,1.00496106,4.70E-11,1.004990425,4.78E-11,1.004947545,4.87E-11,1.00497233,4.95E-11,1.005000344,5.03E-11,1.005028493,5.11E-11,1.004685258,5.35E-11
1.005616907,5.28E-11,1.005961696,4.41E-10,1.005989674,4.46E-10,1.005574418,5.44E-11,1.00560798,5.54E-11,1.005661757,1.12E-10,1.005690129,1.14E-10,1.005722195,1.15E-10,1.005754417,1.17E-10,1.005049758,5.42E-11
1.006874527,5.31E-11,1.00722577,1.39E-09,1.007259691,1.40E-09,1.006801135,5.49E-11,1.00684309,5.59E-11,1.00637597,5.60E-10,1.006407927,5.66E-10,1.006444046,5.74E-10,1.006480341,5.81E-10,1.005778758,5.31E-11
1.008132148,1.50E-09,1.008489845,2.24E-09,1.008529709,2.26E-09,1.008027851,2.59E-10,1.008078199,2.64E-10,1.007804395,1.77E-09,1.007843524,2.69E-10,1.007887749,2.73E-10,1.007932188,2.76E-10,1.006507758,6.35E-11
1.010647389,5.36E-09,1.011017994,5.32E-09,1.011069745,5.37E-09,1.009254568,1.68E-09,1.009313309,1.71E-09,1.009232821,2.88E-09,1.009279121,1.96E-09,1.009331451,1.99E-09,1.009384035,2.01E-09,1.007965758,6.55E-11
1.013162631,1.70E-09,1.013546144,1.68E-09,1.01360978,1.70E-09,1.011708001,5.28E-09,1.011783528,7.12E-10,1.012089672,8.97E-10,1.012150315,9.10E-10,1.012218856,9.21E-10,1.01228773,9.33E-10,1.009423758,2.06E-09
1.015677872,1.58E-09,1.016074293,1.61E-09,1.016149815,1.63E-09,1.014161435,1.63E-09,1.014253748,1.14E-09,1.014946523,1.55E-09,1.015021509,1.62E-09,1.015106261,1.65E-09,1.015191424,1.67E-09,1.012339758,9.57E-10
1.020708354,7.74E-09,1.021130592,2.56E-09,1.021229886,2.60E-09,1.016614868,1.50E-09,1.016723967,1.80E-09,1.017803373,2.62E-09,1.017892703,2.67E-09,1.017993666,2.72E-09,1.018095119,2.76E-09,1.015255758,1.69E-09
1.025738837,2.68E-09,1.026186891,9.01E-09,1.026309957,9.16E-09,1.019068301,2.38E-09,1.021664405,4.87E-09,1.023517075,2.71E-09,1.023635091,2.72E-09,1.023768475,2.78E-09,1.023902508,2.85E-09,1.018171758,2.79E-09
1.03076932,3.44E-09,1.031243189,4.50E-09,1.031390027,4.60E-09,1.023975168,6.62E-09,1.026604844,4.43E-09,1.029230777,4.57E-09,1.029377479,4.66E-09,1.029543285,4.78E-09,1.029709897,4.90E-09,1.024003758,2.90E-09
1.036653209,3.01E-10,1.036299488,6.33E-09,1.036470098,6.48E-09,1.028882035,2.60E-09,1.031545282,9.63E-09,1.034944478,4.82E-09,1.035119867,4.94E-09,1.035318095,5.09E-09,1.035517286,5.23E-09,1.029835758,5.00E-09
1.042537098,2.27E-09,1.041933716,3.59E-10,1.042100501,3.65E-10,1.033788901,5.06E-09,1.03648572,5.90E-09,1.04065818,1.94E-10,1.040862255,1.99E-10,1.041092904,2.03E-10,1.041324675,2.08E-10,1.035667758,5.35E-09
1.048420987,2.38E-09,1.047567944,1.68E-09,1.047730904,1.67E-09,1.039327743,3.31E-10,1.041426159,9.20E-09,1.046371882,1.46E-08,1.046604643,1.48E-08,1.046867714,1.51E-08,1.047132064,1.54E-08,1.041499758,5.15E-09
1.054304876,3.88E-09,1.053202172,1.17E-09,1.053361307,1.16E-09,1.044866585,1.57E-09,1.046769956,4.20E-10,1.052085583,3.11E-10,1.052347031,3.15E-10,1.052642524,3.23E-10,1.052939453,3.32E-10,1.047331758,9.65E-09
1.060188764,5.84E-09,1.0588364,2.53E-09,1.05899171,2.61E-09,1.050405427,3.01E-10,1.052113754,3.43E-09,1.057155707,-3.76E-10,1.057418943,-3.41E-10,1.057715489,-3.12E-10,1.058013489,-2.83E-10,1.053163758,3.41E-10
1.066072653,4.92E-10,1.064470629,4.69E-10,1.064622112,4.79E-10,1.055944269,6.37E-09,1.0574764,5.09E-10,1.062657623,4.72E-10,1.062916892,4.78E-10,1.063210215,4.92E-10,1.06350497,5.05E-10,1.058412558,1.14E-08
1.071956542,2.52E-08,1.070104857,1.30E-08,1.070252515,1.29E-08,1.06148311,4.33E-10,1.062839045,2.57E-09,1.068159539,5.98E-10,1.068414841,5.99E-10,1.068704941,6.17E-10,1.068996451,6.34E-10,1.063384539,5.18E-10
1.077840431,8.03E-10,1.075739085,7.42E-10,1.075882918,7.59E-10,1.067021952,1.45E-08,1.068201691,5.73E-10,1.073661455,7.15E-10,1.07391279,7.33E-10,1.074199667,7.53E-10,1.074487932,7.73E-10,1.06835652,1.61E-09
1.082705439,-3.33E-09,1.08080989,1.07E-08,1.080950281,1.09E-08,1.072560794,6.79E-10,1.073564337,7.40E-09,1.079163371,8.89E-10,1.079410739,9.11E-10,1.079694393,9.35E-10,1.079979413,9.59E-10,1.073706952,7.62E-10
1.08824693,3.99E-08,1.085857125,1.11E-09,1.085993863,1.13E-09,1.077545752,5.68E-09,1.078926982,8.78E-10,1.084665287,1.10E-09,1.084908688,1.13E-09,1.085189119,1.16E-09,1.085470894,1.19E-09,1.079057383,9.40E-10
1.092157765,1.48E-09,1.090904361,7.66E-09,1.091037445,7.58E-09,1.082727831,1.00E-09,1.084289628,1.81E-08,1.090167203,1.37E-09,1.090406637,1.41E-09,1.090683845,1.45E-09,1.090962375,1.48E-09,1.084407815,1.16E-09
1.096068601,-4.43E-08,1.096125686,1.65E-09,1.09626081,1.69E-09,1.08790991,1.22E-09,1.089652274,1.34E-09,1.095669119,1.70E-09,1.095904586,1.74E-09,1.096178571,1.79E-09,1.096453856,1.83E-09,1.089758247,1.43E-09
1.103890272,-5.28E-08,1.10134701,2.03E-09,1.101484175,2.08E-09,1.093091989,1.50E-09,1.094478655,6.40E-09,1.101171035,4.44E-08,1.101402535,4.45E-08,1.101673297,4.47E-08,1.101945337,4.48E-08,1.095108679,1.77E-09
1.111711943,1.39E-07,1.106568335,2.48E-09,1.106707539,2.53E-09,1.098274068,1.84E-09,1.099672127,1.99E-09,1.106672951,2.75E-09,1.106900484,2.82E-09,1.107168023,2.89E-09,1.107436818,2.96E-09,1.10045911,2.19E-09
1.115679173,4.08E-09,1.11178966,3.05E-09,1.111930904,3.11E-09,1.103456147,2.26E-09,1.1048656,2.42E-09,1.111259716,-1.86E-08,1.111487349,-1.85E-08,1.111754973,-1.85E-08,1.112023842,-1.84E-08,1.105809542,2.71E-09
1.11924968,-1.56E-07,1.117010985,3.75E-09,1.117154269,3.83E-09,1.108638226,2.78E-09,1.110059072,2.98E-09,1.117502301,3.96E-09,1.117727202,4.06E-09,1.117992598,4.16E-09,1.118259327,4.27E-09,1.111159974,4.85E-08
1.123774798,-4.97E-08,1.12223231,4.61E-09,1.122377634,4.71E-09,1.113820305,3.41E-09,1.115252545,3.66E-09,1.123744885,5.19E-09,1.123967055,5.32E-09,1.124230223,5.45E-09,1.124494812,5.59E-09,1.116510405,4.30E-09
1.126037357,4.84E-09,1.127453635,5.66E-09,1.127600998,5.79E-09,1.119002384,5.02E-08,1.120446017,4.50E-09,1.12929111,6.47E-09,1.129514252,6.63E-09,1.129778198,6.80E-09,1.13004355,6.97E-09,1.121096224,-1.83E-08
1.128299916,5.58E-09,1.13267496,6.48E-08,1.132824363,6.51E-08,1.124184463,5.32E-09,1.12563949,5.53E-09,1.134837335,8.06E-09,1.135061449,8.25E-09,1.135326172,8.46E-09,1.135592288,8.68E-09,1.12726811,6.19E-09
1.130316322,6.07E-09,1.137896285,8.87E-09,1.138047728,9.07E-09,1.128770615,-1.78E-08,1.130832962,6.79E-09,1.14038356,1.00E-08,1.140608647,1.03E-08,1.140874147,1.05E-08,1.141141026,1.08E-08,1.133439997,8.08E-09
1.132332727,6.58E-09,1.142483131,-1.96E-08,1.1426347,-1.94E-08,1.134873003,7.67E-09,1.136026435,6.81E-08,1.145929784,1.25E-08,1.146155844,1.28E-08,1.146422121,1.31E-08,1.146689764,1.35E-08,1.138994695,1.01E-08
1.134349133,7.13E-09,1.148598908,1.28E-08,1.148750568,1.31E-08,1.140975391,9.96E-09,1.141219907,1.06E-08,1.151476009,1.56E-08,1.151703041,1.59E-08,1.151970096,1.63E-08,1.152238502,1.68E-08,1.144549393,1.25E-08
1.138381944,1.96E-08,1.154714684,1.66E-08,1.154866436,1.70E-08,1.146467541,1.24E-08,1.145807625,-1.85E-08,1.157022234,1.94E-08,1.157250238,1.98E-08,1.15751807,2.04E-08,1.15778724,2.09E-08,1.150104091,1.56E-08
1.142414755,1.02E-08,1.160218883,2.07E-08,1.160370717,2.11E-08,1.15195969,1.54E-08,1.151908554,1.53E-08,1.162568459,1.36E-07,1.162797436,1.37E-07,1.163066045,1.38E-07,1.163335978,1.39E-07,1.15565879,1.95E-08
1.146447566,2.46E-08,1.165723081,2.57E-08,1.165874998,2.63E-08,1.15745184,1.91E-08,1.158009484,1.98E-08,1.168114684,3.13E-08,1.168344633,3.21E-08,1.168614019,3.29E-08,1.168884716,3.37E-08,1.161213488,2.42E-08
1.151491494,1.45E-08,1.17122728,3.20E-08,1.171379279,3.27E-08,1.162943989,2.38E-08,1.163500321,2.47E-08,1.172674852,3.58E-08,1.172905176,3.67E-08,1.173174939,3.76E-08,1.17344601,3.86E-08,1.166768186,3.02E-08
1.156535422,1.76E-08,1.176731479,3.97E-08,1.17688356,4.06E-08,1.168436139,2.95E-08,1.168991158,3.07E-08,1.177235021,4.33E-08,1.177465719,4.43E-08,1.177735858,4.54E-08,1.178007305,4.66E-08,1.172322884,1.67E-07
1.161579349,2.15E-08,1.182235678,4.94E-08,1.182387841,5.05E-08,1.173928288,3.67E-08,1.174481995,3.81E-08,1.18179519,5.18E-08,1.182026262,5.31E-08,1.182296778,5.44E-08,1.1825686,5.58E-08,1.177877582,4.88E-08
1.166623277,2.63E-08,1.187739876,6.14E-08,1.187892123,6.27E-08,1.179420437,4.56E-08,1.179972832,4.73E-08,1.186355358,6.20E-08,1.186586805,6.35E-08,1.186857697,6.52E-08,1.187129895,6.68E-08,1.182443198,5.58E-08
1.171667205,3.21E-08,1.193244075,7.63E-08,1.193396404,7.79E-08,1.184912587,2.04E-07,1.185463668,5.88E-08,1.190915527,1.48E-07,1.191147349,1.50E-07,1.191418617,1.52E-07,1.19169119,1.54E-07,1.187008814,6.74E-08
1.176711132,3.91E-08,1.198748274,9.48E-08,1.198900685,9.69E-08,1.190404736,7.31E-08,1.190954505,7.30E-08,1.195475696,9.09E-08,1.195707892,9.31E-08,1.195979536,9.55E-08,1.196252485,9.80E-08,1.191574431,8.08E-08
1.18175506,4.78E-08,1.204252473,3.24E-07,1.204404966,3.27E-07,1.195003978,1.35E-08,1.196445342,9.07E-08,1.200035864,9.49E-08,1.200268435,9.76E-08,1.200540456,1.00E-07,1.20081378,1.03E-07,1.196140047,9.68E-08
1.186798988,1.71E-07,1.209756671,1.52E-07,1.209909247,1.56E-07,1.201193052,1.06E-07,1.201936179,3.01E-07,1.205517237,1.31E-07,1.205749393,1.34E-07,1.206020995,1.38E-07,1.206293906,1.41E-07,1.200705663,2.01E-07
1.191842916,7.35E-08,1.214320041,6.80E-08,1.214473223,7.18E-08,1.207382126,1.37E-07,1.207427016,1.45E-07,1.21099861,1.64E-07,1.211230351,1.67E-07,1.211501535,1.72E-07,1.211774033,1.76E-07,1.205271279,1.42E-07
