3.1v,3.1i,3.2v,3.2i,3.3v,3.3i,3.4v,3.4i,3.5v,3.5i,3.6v,3.6i,3.7v,3.7i,3.8v,3.8i,3.9v,3.9i,4.0v,4.0i
1.000003567,1.12E-06,1.000003603,1.21E-06,1.000003086,1.51E-06,1.000003107,1.61E-06,1.000003123,1.72E-06,1.000003134,1.83E-06,1.000003162,1.93E-06,1.000003209,2.02E-06,1.000003428,2.03E-06,1.000003428,2.15E-06
1.00000477,8.25E-07,1.000004821,8.96E-07,1.000004227,1.13E-06,1.000004256,1.21E-06,1.00000428,1.30E-06,1.000004295,1.40E-06,1.000004335,1.48E-06,1.000004403,1.56E-06,1.000004367,1.67E-06,1.000004367,1.78E-06
1.000006147,6.06E-07,1.000006214,6.64E-07,1.000005545,8.41E-07,1.000005585,9.13E-07,1.000005616,9.87E-07,1.000005637,1.07E-06,1.000005692,1.14E-06,1.000005783,1.20E-06,1.000005419,1.38E-06,1.000005419,1.47E-06
1.000007695,4.46E-07,1.000007781,4.93E-07,1.00000704,6.29E-07,1.000007091,6.87E-07,1.000007132,7.49E-07,1.000007159,8.14E-07,1.00000723,8.75E-07,1.000007349,9.30E-07,1.000006582,1.13E-06,1.000006582,1.21E-06
1.000009413,3.29E-07,1.00000952,3.66E-07,1.000008709,4.70E-07,1.000008774,5.18E-07,1.000008826,5.69E-07,1.000008859,6.23E-07,1.000008949,6.73E-07,1.000009099,7.19E-07,1.000007856,9.31E-07,1.000007856,1.00E-06
1.000011301,2.43E-07,1.00001143,2.73E-07,1.000010553,3.53E-07,1.000010632,3.91E-07,1.000010696,4.32E-07,1.000010737,4.77E-07,1.000010847,5.19E-07,1.000011031,5.56E-07,1.000009241,7.66E-07,1.000009241,8.30E-07
1.000013356,1.81E-07,1.000013511,2.05E-07,1.000012568,2.65E-07,1.000012664,2.96E-07,1.00001274,3.29E-07,1.00001279,3.66E-07,1.000012922,4.00E-07,1.000013144,4.31E-07,1.000012339,5.15E-07,1.000012339,5.63E-07
1.000017964,9.65E-08,1.000018175,1.11E-07,1.000014755,2.00E-07,1.000014869,2.25E-07,1.000014959,2.52E-07,1.000015018,2.82E-07,1.000015174,3.09E-07,1.000015436,3.35E-07,1.000015872,3.44E-07,1.000015872,3.81E-07
1.000023223,5.12E-08,1.000023497,5.96E-08,1.000019634,1.11E-07,1.000019787,1.26E-07,1.000019908,1.44E-07,1.000019988,1.63E-07,1.000020198,1.80E-07,1.000020552,1.97E-07,1.000019831,2.31E-07,1.000019831,2.58E-07
1.000029117,2.84E-08,1.000029463,3.33E-08,1.000025174,6.11E-08,1.000025372,7.07E-08,1.000025529,8.16E-08,1.000025632,9.38E-08,1.000025903,1.05E-07,1.00002636,1.16E-07,1.000024209,1.56E-07,1.000024209,1.76E-07
1.000035628,1.80E-08,1.000036053,2.05E-08,1.000031359,3.51E-08,1.000031607,4.09E-08,1.000031803,4.76E-08,1.000031932,5.53E-08,1.000032272,6.23E-08,1.000032843,6.92E-08,1.000028997,1.07E-07,1.000028997,1.21E-07
1.000042738,1.36E-08,1.000043248,1.50E-08,1.00003817,2.24E-08,1.000038472,2.56E-08,1.000038711,2.97E-08,1.000038868,3.45E-08,1.000039282,3.89E-08,1.000039979,4.34E-08,1.000034187,7.45E-08,1.000034187,8.52E-08
1.000058665,1.02E-08,1.000059363,1.05E-08,1.000045585,1.66E-08,1.000045946,1.84E-08,1.000046232,2.09E-08,1.00004642,2.39E-08,1.000046914,2.68E-08,1.000047746,2.97E-08,1.00004573,3.60E-08,1.00004573,4.14E-08
1.000076709,1.09E-08,1.000077614,1.11E-08,1.000062138,1.16E-08,1.000062629,1.20E-08,1.000063016,1.29E-08,1.000063271,1.39E-08,1.000063942,1.49E-08,1.00006507,1.61E-08,1.000058747,2.05E-08,1.000058747,2.31E-08
1.000096657,1.27E-08,1.000097784,1.30E-08,1.000080817,1.19E-08,1.000081449,1.21E-08,1.000081948,1.25E-08,1.000082277,1.29E-08,1.000083141,1.34E-08,1.000084594,1.39E-08,1.000073138,1.57E-08,1.000073138,1.69E-08
1.000118276,1.43E-08,1.000119632,1.47E-08,1.000101397,1.37E-08,1.000102179,1.40E-08,1.000102797,1.43E-08,1.000103203,1.46E-08,1.000104273,1.50E-08,1.000106069,1.52E-08,1.000088793,1.55E-08,1.000088793,1.62E-08
1.000141314,1.54E-08,1.000142904,1.60E-08,1.000123631,1.53E-08,1.000124569,1.57E-08,1.000125309,1.62E-08,1.000125796,1.65E-08,1.000127077,1.70E-08,1.000129227,1.73E-08,1.000105593,1.66E-08,1.000105593,1.71E-08
1.00016551,1.63E-08,1.000167329,1.69E-08,1.000147255,1.66E-08,1.00014835,1.71E-08,1.000149213,1.76E-08,1.000149781,1.80E-08,1.000151275,1.85E-08,1.00015378,1.90E-08,1.00012341,1.79E-08,1.00012341,1.83E-08
1.00019059,1.69E-08,1.00019263,1.75E-08,1.000171996,1.75E-08,1.000173244,1.81E-08,1.000174228,1.86E-08,1.000174876,1.91E-08,1.000176577,1.96E-08,1.000179427,2.02E-08,1.000161557,2.00E-08,1.000161557,2.05E-08
1.000242313,1.78E-08,1.000244748,1.84E-08,1.000223694,1.88E-08,1.000225225,1.94E-08,1.00022643,1.99E-08,1.000227223,2.05E-08,1.000229304,2.11E-08,1.000232784,2.17E-08,1.000202116,2.15E-08,1.000202116,2.20E-08
1.000294356,1.80E-08,1.000297094,1.85E-08,1.000276481,1.92E-08,1.000278239,1.98E-08,1.000279623,2.03E-08,1.000280532,2.09E-08,1.000282916,2.15E-08,1.000286893,2.21E-08,1.000243944,2.23E-08,1.000243944,2.29E-08
1.000344837,1.74E-08,1.000347768,1.79E-08,1.000328291,1.88E-08,1.000330206,1.94E-08,1.000331711,1.99E-08,1.000332698,2.05E-08,1.000335285,2.10E-08,1.000339589,2.15E-08,1.000285935,2.25E-08,1.000285935,2.31E-08
1.000392347,1.64E-08,1.000395368,1.68E-08,1.000377471,1.78E-08,1.000379468,1.83E-08,1.000381036,1.89E-08,1.000382064,1.94E-08,1.000384752,1.98E-08,1.000389218,2.03E-08,1.000327085,2.22E-08,1.000327085,2.27E-08
1.00043621,1.51E-08,1.000439261,1.55E-08,1.000423041,1.65E-08,1.000425067,1.70E-08,1.000426656,1.74E-08,1.000427698,1.79E-08,1.000430422,1.83E-08,1.000434941,1.87E-08,1.000366575,2.12E-08,1.000366575,2.19E-08
1.000476769,1.40E-08,1.000479884,1.44E-08,1.000464991,1.52E-08,1.000467044,1.56E-08,1.000468656,1.61E-08,1.000469713,1.65E-08,1.00047248,1.69E-08,1.000477083,1.72E-08,1.00043873,1.91E-08,1.000403854,2.07E-08
1.000515665,1.37E-08,1.000518995,1.41E-08,1.000504607,1.46E-08,1.000506773,1.50E-08,1.000508478,1.54E-08,1.000509599,1.58E-08,1.000512539,1.63E-08,1.000517453,1.67E-08,1.000496679,1.72E-08,1.000471474,1.83E-08
1.000593231,1.34E-08,1.000597069,1.38E-08,1.000583104,1.41E-08,1.000585611,1.45E-08,1.000587585,1.50E-08,1.000588883,1.54E-08,1.000592287,1.58E-08,1.000597975,1.63E-08,1.00055293,1.67E-08,1.00052793,1.71E-08
1.000662031,1.35E-08,1.000666829,1.40E-08,1.000652096,1.44E-08,1.000655367,1.48E-08,1.000658038,1.52E-08,1.000659956,1.56E-08,1.00066406,1.61E-08,1.000670445,1.65E-08,1.00060918,1.69E-08,1.00058418,1.73E-08
1.000730831,1.36E-08,1.000736589,1.41E-08,1.000721087,1.45E-08,1.000725123,1.49E-08,1.000728491,1.54E-08,1.000731028,1.58E-08,1.000735832,1.62E-08,1.000742915,1.67E-08,1.00066543,1.71E-08,1.00064043,1.74E-08
1.000799631,1.37E-08,1.000806349,1.41E-08,1.000790079,1.45E-08,1.000794878,1.50E-08,1.000798944,1.54E-08,1.000802101,1.59E-08,1.000807605,1.63E-08,1.000815385,1.67E-08,1.00072168,1.71E-08,1.00069668,1.75E-08
1.000868431,1.37E-08,1.00087611,1.42E-08,1.00085907,1.46E-08,1.000864634,1.50E-08,1.000869396,1.54E-08,1.000873174,1.59E-08,1.000879378,1.63E-08,1.000887855,1.68E-08,1.00077793,1.71E-08,1.00075293,1.75E-08
1.000937231,1.37E-08,1.00094587,1.42E-08,1.000928062,1.46E-08,1.000934389,1.51E-08,1.000939849,1.55E-08,1.000944247,1.59E-08,1.000951151,1.64E-08,1.000960325,1.68E-08,1.00083418,1.71E-08,1.00080918,1.76E-08
1.001006031,1.38E-08,1.00101563,1.42E-08,1.000997053,1.47E-08,1.001004145,1.51E-08,1.001010302,1.55E-08,1.00101532,1.60E-08,1.001022924,1.64E-08,1.001032795,1.69E-08,1.00089043,1.72E-08,1.00086543,1.76E-08
1.001143631,1.39E-08,1.001085391,1.43E-08,1.001066045,1.47E-08,1.001073901,1.51E-08,1.001080755,1.56E-08,1.001086393,1.60E-08,1.001094696,1.65E-08,1.001105265,1.69E-08,1.00100293,1.73E-08,1.00097793,1.77E-08
1.001267471,1.39E-08,1.001155151,1.43E-08,1.001135037,1.47E-08,1.001143656,1.52E-08,1.001151207,1.56E-08,1.001228539,1.61E-08,1.001238242,1.66E-08,1.001250205,1.70E-08,1.00110418,1.73E-08,1.00107918,1.78E-08
1.001391312,1.40E-08,1.001294671,1.44E-08,1.00127302,1.48E-08,1.001283168,1.53E-08,1.001292113,1.57E-08,1.00135647,1.62E-08,1.001367433,1.66E-08,1.001380651,1.71E-08,1.00120543,1.74E-08,1.00118043,1.78E-08
1.001515152,1.41E-08,1.001434192,1.45E-08,1.001411003,1.49E-08,1.001422679,1.53E-08,1.001433018,1.58E-08,1.001484401,1.63E-08,1.001496624,1.67E-08,1.001511097,1.72E-08,1.00130668,1.75E-08,1.00128168,1.79E-08
1.001638992,1.41E-08,1.001573713,1.45E-08,1.001548986,1.50E-08,1.00156219,1.54E-08,1.001573924,1.59E-08,1.001612332,1.64E-08,1.001625815,1.68E-08,1.001641543,1.73E-08,1.00140793,1.76E-08,1.00138293,1.80E-08
1.001886672,1.43E-08,1.001713233,1.46E-08,1.001686969,1.51E-08,1.001701701,1.55E-08,1.001714829,1.60E-08,1.001740263,1.64E-08,1.001755006,1.69E-08,1.001771989,1.74E-08,1.00150918,1.76E-08,1.00148418,1.80E-08
1.002109584,1.44E-08,1.001992274,1.48E-08,1.001824953,1.51E-08,1.001841213,1.56E-08,1.001855735,1.61E-08,1.001996126,1.66E-08,1.002013388,1.71E-08,1.002032881,1.75E-08,1.00161043,1.77E-08,1.00168668,1.82E-08
1.002555409,1.47E-08,1.002243411,1.49E-08,1.002100919,1.53E-08,1.002120235,1.58E-08,1.002137546,1.62E-08,1.002226402,1.68E-08,1.002245932,1.72E-08,1.002267684,1.77E-08,1.00181293,1.78E-08,1.00186893,1.83E-08
1.002956651,1.50E-08,1.002494548,1.51E-08,1.002349289,1.55E-08,1.002371356,1.59E-08,1.002391176,1.64E-08,1.002581545,1.69E-08,1.002594852,1.73E-08,1.002502486,1.79E-08,1.00201543,1.80E-08,1.00205118,1.85E-08
1.003357893,1.69E-08,1.002745685,1.52E-08,1.002846028,1.58E-08,1.002873596,1.63E-08,1.002898436,1.67E-08,1.002893081,1.81E-08,1.002899797,1.77E-08,1.002737289,1.80E-08,1.00221793,1.81E-08,1.00223343,1.86E-08
1.004160377,2.18E-08,1.003247959,1.55E-08,1.003342768,1.63E-08,1.003375837,1.68E-08,1.00335497,1.72E-08,1.003516151,1.79E-08,1.003204741,1.88E-08,1.003206894,1.84E-08,1.00242043,1.83E-08,1.00241568,1.87E-08
1.005765345,3.99E-08,1.003750234,1.84E-08,1.003839507,1.92E-08,1.003878077,1.97E-08,1.003811504,1.97E-08,1.004139222,2.19E-08,1.003814629,1.86E-08,1.0036765,1.89E-08,1.00282543,1.86E-08,1.00259793,1.89E-08
1.007370312,2.39E-08,1.004754782,2.62E-08,1.004832986,2.66E-08,1.004882559,2.73E-08,1.004724571,2.60E-08,1.005385363,2.05E-08,1.004424518,2.24E-08,1.004146105,2.15E-08,1.00318993,1.88E-08,1.00296243,1.91E-08
1.00897528,4.65E-08,1.006763878,2.19E-08,1.006819944,2.23E-08,1.006891521,2.30E-08,1.006550707,2.26E-08,1.006631504,3.62E-08,1.005644295,3.37E-08,1.005085316,2.83E-08,1.00391893,1.94E-08,1.00332693,1.94E-08
1.012185216,2.19E-08,1.008772974,2.61E-08,1.008806901,2.65E-08,1.008900483,2.73E-08,1.008376842,2.60E-08,1.009123786,2.86E-08,1.006864072,4.43E-08,1.006963738,2.47E-08,1.00464793,2.06E-08,1.00405593,2.00E-08
1.014566228,3.54E-08,1.010782071,3.15E-08,1.010793859,3.18E-08,1.010909446,3.28E-08,1.010202978,3.04E-08,1.011366839,3.36E-08,1.009303626,2.91E-08,1.008842159,2.86E-08,1.00537693,2.68E-08,1.00478493,2.12E-08
1.01694724,2.49E-08,1.014800263,5.15E-08,1.014767775,5.13E-08,1.01492737,5.32E-08,1.013855248,4.57E-08,1.013609893,4.06E-08,1.011499224,3.35E-08,1.010720581,3.33E-08,1.00683493,4.27E-08,1.00551393,2.74E-08
1.019328251,4.84E-08,1.018818456,4.98E-08,1.01874169,4.97E-08,1.018945295,5.17E-08,1.017507519,7.32E-08,1.015852947,4.88E-08,1.013694823,4.06E-08,1.014477424,5.03E-08,1.00829293,2.81E-08,1.00697193,4.34E-08
1.024090275,3.42E-08,1.022836648,8.13E-08,1.022715606,8.01E-08,1.02296322,8.36E-08,1.02115979,6.32E-08,1.020339054,7.96E-08,1.015890421,4.87E-08,1.018234268,8.12E-08,1.00975093,4.66E-08,1.00842993,2.88E-08
1.028376096,6.25E-08,1.027937238,4.48E-08,1.027813525,4.59E-08,1.02805804,4.75E-08,1.024812061,7.17E-08,1.024825162,8.16E-08,1.020281618,7.79E-08,1.021991111,7.11E-08,1.01266693,2.73E-08,1.00988793,4.74E-08
1.033681315,5.02E-08,1.033037828,8.08E-08,1.032911444,8.32E-08,1.03315286,8.39E-08,1.032116603,5.22E-08,1.02931127,1.35E-07,1.024672815,7.92E-08,1.025747954,8.12E-08,1.014984906,4.05E-08,1.01280393,2.77E-08
1.038986533,6.20E-08,1.038138417,6.41E-08,1.038009363,6.32E-08,1.03824768,6.57E-08,1.038030154,6.61E-08,1.033797377,5.91E-08,1.029064012,1.29E-07,1.031054791,5.89E-08,1.017302883,3.16E-08,1.015112117,3.94E-08
1.044291752,7.55E-08,1.043239007,1.04E-07,1.043107282,1.04E-07,1.0433425,1.08E-07,1.043943706,8.36E-08,1.038283485,5.58E-08,1.033455209,5.99E-08,1.036361627,7.73E-08,1.01962086,3.45E-08,1.017420305,3.25E-08
1.049596971,9.30E-08,1.048339597,9.26E-08,1.048205201,9.46E-08,1.04843732,9.83E-08,1.049857257,1.06E-07,1.043746389,8.57E-08,1.037846407,5.95E-08,1.041668463,8.32E-08,1.024256813,9.00E-08,1.019728493,3.55E-08
1.054902189,1.15E-07,1.053440187,2.39E-07,1.05330312,2.42E-07,1.05353214,2.46E-07,1.055770808,1.33E-07,1.049209294,1.06E-07,1.043283695,8.86E-08,1.0469753,1.02E-07,1.028892766,5.22E-08,1.024344868,8.87E-08
1.060207408,1.41E-07,1.058540776,1.40E-07,1.058401039,1.44E-07,1.05862696,1.49E-07,1.06168436,1.68E-07,1.054672199,1.32E-07,1.048720984,1.07E-07,1.052282136,1.26E-07,1.033528719,8.94E-08,1.028961244,5.37E-08
1.065512627,1.74E-07,1.063131307,1.68E-07,1.062989166,1.72E-07,1.063212298,1.79E-07,1.067597911,2.12E-07,1.060135103,1.63E-07,1.054158273,1.32E-07,1.057588972,1.56E-07,1.038720652,7.63E-08,1.033577619,9.36E-08
1.070817846,4.91E-07,1.068510489,2.02E-07,1.068371629,2.07E-07,1.068593283,2.15E-07,1.073511463,2.68E-07,1.065598008,2.02E-07,1.059595561,1.64E-07,1.062895809,1.92E-07,1.043912584,9.43E-08,1.038747773,7.83E-08
1.076123064,2.74E-07,1.073889671,2.50E-07,1.073754092,2.56E-07,1.073974268,2.66E-07,1.079425014,8.09E-07,1.071060912,2.51E-07,1.06503285,2.04E-07,1.068202645,5.04E-07,1.049104517,1.14E-07,1.043917927,9.54E-08
1.080773451,2.72E-07,1.079268852,3.09E-07,1.079136555,3.17E-07,1.079355253,3.29E-07,1.08355108,4.28E-07,1.076523817,3.11E-07,1.070470139,2.52E-07,1.073509481,3.02E-07,1.054296449,1.40E-07,1.049088081,1.17E-07
1.086303835,3.93E-07,1.084648034,3.82E-07,1.084519018,3.92E-07,1.084736238,4.07E-07,1.087677146,4.67E-07,1.081986722,3.86E-07,1.075907427,3.12E-07,1.078157272,2.38E-07,1.059488381,1.72E-07,1.054258236,1.44E-07
1.091834218,4.92E-07,1.090027216,4.72E-07,1.089901481,4.84E-07,1.090117222,5.03E-07,1.091803212,5.55E-07,1.087449626,8.81E-07,1.081344716,3.86E-07,1.084149553,7.43E-07,1.064680314,2.11E-07,1.05942839,1.76E-07
1.097364601,6.11E-07,1.095406398,5.84E-07,1.095283944,5.98E-07,1.095498207,6.21E-07,1.095929278,8.05E-07,1.092912531,6.15E-07,1.086782005,8.72E-07,1.088807,5.54E-07,1.069872246,5.07E-07,1.064598544,2.16E-07
1.102894985,7.59E-07,1.100785579,7.21E-07,1.100666407,7.39E-07,1.100879192,7.68E-07,1.100055344,7.81E-07,1.09753552,6.44E-07,1.092219294,6.15E-07,1.092998703,5.73E-07,1.075064179,3.28E-07,1.069768698,5.09E-07
1.108425368,9.43E-07,1.106164761,1.38E-06,1.10604887,1.41E-06,1.106260177,1.44E-06,1.104181411,8.96E-07,1.103116987,8.79E-07,1.096842148,6.45E-07,1.098545344,7.74E-07,1.079736918,2.91E-07,1.074938852,3.35E-07
1.113955751,1.17E-06,1.111543943,1.14E-06,1.111431333,1.17E-06,1.111641162,1.21E-06,1.109652504,1.11E-06,1.108698454,1.10E-06,1.102422848,8.78E-07,1.104091985,9.70E-07,1.085598705,4.75E-07,1.07959199,3.00E-07
1.119486135,1.45E-06,1.116211963,1.14E-06,1.116101619,1.17E-06,1.116314424,1.23E-06,1.115123598,1.38E-06,1.114279922,1.37E-06,1.108003548,1.10E-06,1.109638626,1.20E-06,1.091460492,6.05E-07,1.085450248,4.84E-07
1.125016518,2.50E-06,1.122246209,1.65E-06,1.122131021,1.69E-06,1.122336199,1.75E-06,1.120594692,1.71E-06,1.119861389,1.70E-06,1.113584248,1.37E-06,1.115185266,1.50E-06,1.097322279,7.61E-07,1.091308505,6.17E-07
1.130546901,2.32E-06,1.128280456,2.11E-06,1.128160423,2.17E-06,1.128357974,2.25E-06,1.126065786,2.11E-06,1.125442857,2.12E-06,1.119164949,1.70E-06,1.120731907,1.86E-06,1.103184066,9.58E-07,1.097166762,7.75E-07
1.13525399,2.48E-06,1.133711278,2.62E-06,1.133586885,2.68E-06,1.133777572,2.78E-06,1.13153688,2.62E-06,1.131024324,2.63E-06,1.124745649,2.12E-06,1.126278548,2.31E-06,1.109045853,1.20E-06,1.103025019,9.75E-07
1.141262906,3.36E-06,1.1391421,3.23E-06,1.139013347,3.31E-06,1.139197169,3.43E-06,1.137007974,3.24E-06,1.136605791,3.27E-06,1.130326349,2.63E-06,1.131825189,2.86E-06,1.11490764,1.52E-06,1.108883276,1.23E-06
1.147271822,4.29E-06,1.144572921,3.99E-06,1.144439809,4.08E-06,1.144616767,4.23E-06,1.142479067,4.00E-06,1.142187259,4.06E-06,1.135907049,3.27E-06,1.13737183,3.55E-06,1.120769427,1.91E-06,1.114741534,1.54E-06
1.152679847,5.30E-06,1.150003743,4.92E-06,1.149866271,5.04E-06,1.150036364,5.22E-06,1.147950161,4.94E-06,1.147768726,5.99E-06,1.141487749,4.06E-06,1.142918471,5.28E-06,1.126631214,2.39E-06,1.120599791,1.94E-06
1.158087871,6.52E-06,1.155434565,6.07E-06,1.155292733,6.21E-06,1.155455962,6.43E-06,1.153421255,7.07E-06,1.153350193,6.45E-06,1.14706845,5.98E-06,1.148465111,5.62E-06,1.132493001,3.01E-06,1.126458048,2.44E-06
1.163495896,8.03E-06,1.160865387,7.47E-06,1.160719195,7.65E-06,1.16087556,7.91E-06,1.158892349,7.75E-06,1.158156406,7.48E-06,1.15264915,6.44E-06,1.153250843,6.51E-06,1.138354788,4.81E-06,1.132316305,3.06E-06
1.16890392,9.87E-06,1.166296209,9.20E-06,1.166145657,9.41E-06,1.166295157,9.73E-06,1.16372056,9.04E-06,1.163887156,9.32E-06,1.157457957,7.47E-06,1.158973072,8.12E-06,1.144216575,4.91E-06,1.138174562,4.87E-06
1.174311945,1.21E-05,1.171727031,1.25E-05,1.171572118,1.27E-05,1.171714755,1.31E-05,1.169465407,1.12E-05,1.169617905,1.16E-05,1.163188925,9.31E-06,1.1646953,1.01E-05,1.148934296,5.60E-06,1.14403282,5.00E-06
1.17971997,1.49E-05,1.177157853,1.43E-05,1.17699858,1.46E-05,1.177134352,1.50E-05,1.175210255,1.40E-05,1.175348654,1.44E-05,1.168919894,1.16E-05,1.170417529,1.26E-05,1.154697669,7.05E-06,1.148754485,5.70E-06
1.185127994,1.83E-05,1.182045593,1.68E-05,1.181882396,1.72E-05,1.18201199,1.78E-05,1.180955103,1.74E-05,1.181079403,1.79E-05,1.174650863,1.44E-05,1.176139758,1.56E-05,1.160461043,8.83E-06,1.154519752,7.17E-06
1.190536019,2.37E-05,1.187804741,2.07E-05,1.187637114,2.12E-05,1.187761703,2.19E-05,1.18669995,2.16E-05,1.186810152,2.22E-05,1.180381832,1.79E-05,1.181861987,1.94E-05,1.166224416,1.10E-05,1.160285019,8.98E-06
1.195944043,2.79E-05,1.19356389,2.57E-05,1.193391833,2.62E-05,1.193511416,2.70E-05,1.192444798,2.67E-05,1.192540901,2.74E-05,1.186112801,2.22E-05,1.187584215,2.40E-05,1.17198779,1.37E-05,1.166050286,1.12E-05
1.200811266,3.31E-05,1.199323039,3.18E-05,1.199146551,3.24E-05,1.199261129,3.34E-05,1.198189646,3.30E-05,1.19827165,3.39E-05,1.19184377,2.74E-05,1.193306444,2.96E-05,1.177751163,1.70E-05,1.171815553,1.39E-05
1.206549063,4.04E-05,1.205082188,3.92E-05,1.204901269,4.00E-05,1.205010842,4.12E-05,1.203934494,4.06E-05,1.2040024,4.17E-05,1.197574738,3.38E-05,1.199028673,3.65E-05,1.183514537,2.11E-05,1.17758082,1.73E-05
1.21228686,4.96E-05,1.210841337,4.84E-05,1.210655987,4.93E-05,1.210760554,5.07E-05,1.209679341,5.00E-05,1.209733149,5.13E-05,1.203305707,4.16E-05,1.204750901,4.49E-05,1.18927791,2.61E-05,1.183346088,2.14E-05
1.218024657,6.09E-05,1.216600485,5.95E-05,1.216410705,6.06E-05,1.216510267,6.23E-05,1.215424189,6.14E-05,1.215463898,6.49E-05,1.209036676,5.12E-05,1.21047313,5.70E-05,1.195041283,3.22E-05,1.189111355,2.65E-05
1.223762453,7.47E-05,1.222359634,7.29E-05,1.222165424,7.42E-05,1.22225998,7.63E-05,1.221169037,7.72E-05,1.221194647,7.82E-05,1.214767645,6.47E-05,1.216195359,6.86E-05,1.200804657,3.98E-05,1.194876622,3.28E-05
1.22950025,9.13E-05,1.228118783,8.92E-05,1.227920142,9.07E-05,1.228009693,9.32E-05,1.226913884,9.31E-05,1.226352321,9.33E-05,1.220498614,7.80E-05,1.221345365,8.19E-05,1.20656803,4.90E-05,1.200641889,4.04E-05
1.235238047,1.11E-04,1.233877932,1.09E-04,1.23367486,1.11E-04,1.233759406,1.13E-04,1.232084247,1.11E-04,1.232283964,1.13E-04,1.225656486,9.30E-05,1.227254691,9.95E-05,1.212331404,6.20E-05,1.206407156,4.97E-05
1.240975844,1.35E-04,1.239637081,1.34E-04,1.239429578,1.37E-04,1.239509119,1.40E-04,1.238055361,1.35E-04,1.238215607,1.38E-04,1.231589393,1.13E-04,1.233164018,1.21E-04,1.218094777,7.48E-05,1.212172423,6.29E-05
