5.1v,5.1i,5.2v,5.2i,5.3v,5.3i,5.4v,5.4i,5.5v,5.5i,5.6v,5.6i,5.7v,5.7i,5.8v,5.8i,5.9v,5.9i,6.0v,6.0i
1.000041223,2.29E-11,1.000041223,2.33E-11,1.000041223,2.38E-11,1.000041223,2.42E-11,1.000041223,2.47E-11,1.000041223,2.51E-11,1.000041223,2.56E-11,1.000041223,2.60E-11,1.000064156,3.21E-11,1.000064836,3.28E-11
1.000053699,2.58E-11,1.000053699,2.63E-11,1.000053699,2.68E-11,1.000053699,2.73E-11,1.000053699,2.78E-11,1.000053699,2.83E-11,1.000053699,2.88E-11,1.000053699,2.93E-11,1.000076775,3.46E-11,1.000077586,3.53E-11
1.000067587,2.84E-11,1.000067587,2.90E-11,1.000067587,2.95E-11,1.000067587,3.01E-11,1.000067587,3.06E-11,1.000067587,3.12E-11,1.000067587,3.17E-11,1.000067587,3.23E-11,1.000090293,3.67E-11,1.000091242,3.75E-11
1.000082782,3.09E-11,1.000082782,3.15E-11,1.000082782,3.21E-11,1.000082782,3.27E-11,1.000082782,3.33E-11,1.000082782,3.39E-11,1.000082782,3.45E-11,1.000082782,3.51E-11,1.000104635,3.88E-11,1.000105726,3.96E-11
1.000099167,3.29E-11,1.000099167,3.35E-11,1.000099167,3.41E-11,1.000099167,3.50E-11,1.000099167,3.57E-11,1.000099167,3.63E-11,1.000099167,3.69E-11,1.000099167,3.76E-11,1.000135471,4.26E-11,1.000136855,4.35E-11
1.000116618,3.48E-11,1.000116618,3.54E-11,1.000116618,3.61E-11,1.000116618,3.68E-11,1.000116618,3.75E-11,1.000116618,3.82E-11,1.000116618,3.89E-11,1.000116618,3.96E-11,1.000168615,4.41E-11,1.000170289,4.49E-11
1.000154186,3.83E-11,1.000154186,3.91E-11,1.000154186,3.98E-11,1.000154186,4.06E-11,1.000154186,4.13E-11,1.000154186,4.21E-11,1.000154186,4.28E-11,1.000154186,4.36E-11,1.000203366,4.52E-11,1.000205314,4.61E-11
1.00019438,3.84E-11,1.00019438,3.91E-11,1.00019438,3.99E-11,1.00019438,4.07E-11,1.00019438,4.15E-11,1.00019438,4.23E-11,1.00019438,4.31E-11,1.00019438,4.39E-11,1.000239013,4.61E-11,1.000241207,4.69E-11
1.000236057,3.84E-11,1.000236057,3.92E-11,1.000236057,4.00E-11,1.000236057,4.08E-11,1.000236057,4.16E-11,1.000236057,4.25E-11,1.000236057,4.33E-11,1.000236057,4.68E-11,1.000274868,4.60E-11,1.000277269,4.68E-11
1.000278097,3.84E-11,1.000278097,3.93E-11,1.000278097,4.01E-11,1.000278097,4.09E-11,1.000278097,4.17E-11,1.000278097,4.25E-11,1.000278097,4.33E-11,1.000278097,4.45E-11,1.000310292,4.52E-11,1.000312854,4.59E-11
1.000319474,3.76E-11,1.000319474,3.84E-11,1.000319474,3.92E-11,1.000319474,4.00E-11,1.000319474,4.08E-11,1.000319474,4.16E-11,1.000319474,4.23E-11,1.000319474,4.29E-11,1.000377754,3.85E-11,1.000380496,3.90E-11
1.000359327,3.62E-11,1.000359327,3.69E-11,1.000359327,3.77E-11,1.000359327,3.84E-11,1.000359327,3.92E-11,1.000359327,3.99E-11,1.000359327,4.07E-11,1.000359327,4.14E-11,1.000438681,3.29E-11,1.000441474,3.35E-11
1.000397047,2.29E-11,1.000397047,2.36E-11,1.000397047,2.43E-11,1.000397047,2.50E-11,1.000397047,2.57E-11,1.000397047,2.64E-11,1.000397047,2.71E-11,1.000397047,2.82E-11,1.000493671,3.62E-11,1.000496589,3.72E-11
1.000465467,2.73E-11,1.000465467,2.79E-11,1.000465467,2.85E-11,1.000465467,2.91E-11,1.000465467,2.97E-11,1.000465467,3.03E-11,1.000465467,3.09E-11,1.000465467,3.16E-11,1.000546962,4.69E-11,1.000550201,4.80E-11
1.00052832,4.11E-11,1.00052832,4.17E-11,1.00052832,4.23E-11,1.00052832,4.28E-11,1.00052832,4.34E-11,1.00052832,4.40E-11,1.00052832,4.46E-11,1.00052832,4.51E-11,1.000600251,4.19E-11,1.000603811,4.20E-11
1.00059082,4.60E-11,1.00059082,4.66E-11,1.00059082,4.72E-11,1.00059082,4.78E-11,1.00059082,4.84E-11,1.00059082,4.90E-11,1.00059082,4.96E-11,1.00059082,5.02E-11,1.00065354,3.16E-11,1.000657422,3.14E-11
1.00065332,3.28E-11,1.00065332,3.34E-11,1.00065332,3.40E-11,1.00065332,3.46E-11,1.00065332,3.52E-11,1.00065332,3.58E-11,1.00065332,3.65E-11,1.00065332,3.71E-11,1.000760118,3.61E-11,1.000764644,3.67E-11
1.00071582,3.01E-11,1.00071582,3.07E-11,1.00071582,3.13E-11,1.00071582,3.19E-11,1.00071582,3.25E-11,1.00071582,3.32E-11,1.00071582,3.38E-11,1.00071582,3.44E-11,1.000856038,3.76E-11,1.000861143,3.83E-11
1.00077832,3.17E-11,1.00077832,3.23E-11,1.00077832,3.29E-11,1.00077832,3.35E-11,1.00077832,3.41E-11,1.00077832,3.64E-11,1.00077832,3.70E-11,1.00077832,3.76E-11,1.000951958,3.66E-11,1.000957642,3.72E-11
1.00084082,3.33E-11,1.00084082,3.39E-11,1.00084082,3.45E-11,1.00084082,3.51E-11,1.00084082,3.58E-11,1.00084082,3.50E-11,1.00084082,3.56E-11,1.00084082,3.63E-11,1.001047878,3.65E-11,1.001054142,3.71E-11
1.00096582,3.17E-11,1.00096582,3.23E-11,1.00096582,3.31E-11,1.00096582,3.37E-11,1.00096582,3.43E-11,1.00090332,3.29E-11,1.00090332,3.35E-11,1.00090332,3.42E-11,1.001143798,3.68E-11,1.001150641,3.75E-11
1.001077138,3.15E-11,1.001077774,3.21E-11,1.00107832,3.28E-11,1.00107832,3.34E-11,1.00107832,3.40E-11,1.00102832,3.45E-11,1.00102832,3.51E-11,1.00102832,3.57E-11,1.001239718,3.70E-11,1.001247141,3.76E-11
1.001188456,3.20E-11,1.001189727,3.26E-11,1.00119082,3.32E-11,1.00119082,3.38E-11,1.00119082,3.44E-11,1.00114082,3.53E-11,1.00114082,3.59E-11,1.00114082,3.65E-11,1.001335638,3.71E-11,1.00134364,3.77E-11
1.001299773,3.21E-11,1.001301681,3.27E-11,1.00130332,3.34E-11,1.00130332,3.40E-11,1.00130332,3.46E-11,1.00125332,3.51E-11,1.00125332,3.58E-11,1.00125332,3.64E-11,1.001431558,3.72E-11,1.001440139,3.79E-11
1.001411091,3.22E-11,1.001413635,3.28E-11,1.00141582,3.35E-11,1.00141582,3.41E-11,1.00141582,3.47E-11,1.00136582,3.52E-11,1.00136582,3.58E-11,1.00136582,3.65E-11,1.001527478,3.74E-11,1.001536639,3.81E-11
1.001522409,3.24E-11,1.001525588,3.30E-11,1.00152832,3.36E-11,1.00152832,3.42E-11,1.00152832,3.49E-11,1.00147832,3.54E-11,1.00147832,3.61E-11,1.00147832,3.67E-11,1.001719318,3.77E-11,1.001729637,3.83E-11
1.001633727,3.26E-11,1.001637542,3.32E-11,1.00164082,3.38E-11,1.00164082,3.45E-11,1.00164082,3.51E-11,1.00159082,3.56E-11,1.00159082,3.62E-11,1.00159082,3.69E-11,1.001891974,3.79E-11,1.001903336,3.86E-11
1.001856362,3.28E-11,1.001749495,3.33E-11,1.00175332,3.39E-11,1.00175332,3.46E-11,1.00175332,3.52E-11,1.00170332,3.58E-11,1.00170332,3.64E-11,1.00170332,3.70E-11,1.00206463,3.82E-11,1.002077035,3.89E-11
1.002056734,3.31E-11,1.001861449,3.34E-11,1.00186582,3.41E-11,1.00186582,3.47E-11,1.00186582,3.53E-11,1.00192832,3.61E-11,1.00192832,3.67E-11,1.00192832,3.74E-11,1.002237287,3.85E-11,1.002250734,3.91E-11
1.002257106,3.33E-11,1.002085356,3.37E-11,1.00209082,3.44E-11,1.00209082,3.50E-11,1.00209082,3.57E-11,1.00213082,3.64E-11,1.00213082,3.70E-11,1.00213082,3.77E-11,1.002409943,3.89E-11,1.002424433,3.96E-11
1.002457478,3.36E-11,1.002309263,3.41E-11,1.00231582,3.47E-11,1.00231582,3.54E-11,1.00231582,3.60E-11,1.00233332,3.67E-11,1.00233332,3.73E-11,1.00233332,3.80E-11,1.002755255,3.93E-11,1.002771831,4.00E-11
1.002657849,3.41E-11,1.002533171,3.44E-11,1.00254082,3.50E-11,1.00254082,3.57E-11,1.00254082,3.63E-11,1.00253582,3.70E-11,1.00253582,3.76E-11,1.00253582,3.83E-11,1.003066036,3.98E-11,1.003084489,4.05E-11
1.003058593,3.46E-11,1.002757078,3.50E-11,1.00276582,3.54E-11,1.00276582,3.60E-11,1.00276582,3.67E-11,1.00273832,3.75E-11,1.00273832,3.82E-11,1.00273832,3.88E-11,1.003376817,4.04E-11,1.003397147,4.11E-11
1.003419262,3.62E-11,1.002980985,3.50E-11,1.00299082,3.60E-11,1.00299082,3.67E-11,1.00299082,3.74E-11,1.00314332,3.80E-11,1.00314332,3.87E-11,1.00314332,3.94E-11,1.003687598,4.18E-11,1.003709805,4.26E-11
1.004140601,3.57E-11,1.003204892,3.54E-11,1.00344082,3.65E-11,1.00344082,3.72E-11,1.00344082,3.79E-11,1.00350782,3.97E-11,1.00350782,4.04E-11,1.00350782,4.11E-11,1.003998379,4.32E-11,1.004022463,4.23E-11
1.004789806,9.04E-11,1.003652706,3.61E-11,1.00384582,3.87E-11,1.00384582,3.94E-11,1.00384582,4.00E-11,1.004074222,3.73E-11,1.004059949,3.80E-11,1.00387232,4.07E-11,1.00430916,4.37E-11,1.004335121,4.28E-11
1.005439011,4.53E-10,1.004100521,3.91E-11,1.00465582,3.79E-11,1.00465582,3.86E-11,1.00465582,3.93E-11,1.004571364,2.63E-10,1.004542887,2.52E-10,1.00423682,4.18E-11,1.004930722,4.32E-11,1.004960437,4.41E-11
1.00673742,1.44E-09,1.004996149,3.98E-11,1.00546582,1.21E-10,1.00546582,1.22E-10,1.00546582,1.23E-10,1.005565648,1.44E-10,1.005508761,1.39E-10,1.00496582,4.31E-11,1.005552284,4.97E-11,1.005585753,5.19E-11
1.00933424,5.25E-09,1.005891778,1.41E-10,1.00627582,7.00E-10,1.00627582,7.01E-10,1.00627582,7.02E-10,1.006559932,9.21E-10,1.006474635,8.71E-10,1.00569482,1.09E-10,1.006795408,5.12E-11,1.006836385,5.22E-11
1.011931059,1.75E-09,1.006787407,8.57E-10,1.00789582,2.24E-09,1.00789582,2.24E-09,1.00789582,2.24E-09,1.0085485,4.45E-10,1.008406384,4.23E-10,1.00642382,5.76E-10,1.008038532,1.46E-09,1.008087017,1.48E-09
1.014527878,7.23E-09,1.008578664,2.74E-09,1.01113582,1.05E-09,1.01113582,1.05E-09,1.01113582,1.05E-09,1.010537068,3.83E-09,1.010338133,3.60E-09,1.00788182,1.83E-09,1.01052478,5.23E-09,1.010588281,5.30E-09
1.017603983,1.52E-09,1.012161179,1.27E-09,1.01437582,2.09E-09,1.01437582,2.09E-09,1.01437582,2.09E-09,1.014514203,1.68E-09,1.01420163,1.59E-09,1.01079782,8.71E-10,1.013011028,1.65E-09,1.013089545,1.67E-09
1.020680087,1.83E-09,1.015743694,5.76E-10,1.01761582,3.60E-09,1.01761582,3.60E-09,1.01761582,3.60E-09,1.018093625,6.34E-10,1.017678778,5.87E-10,1.01371382,1.64E-09,1.015497275,6.61E-09,1.015590809,6.70E-09
1.023756191,8.80E-10,1.019326208,1.14E-09,1.02409582,4.14E-09,1.02409582,4.14E-09,1.02409582,4.14E-09,1.021673048,1.22E-09,1.021155926,1.11E-09,1.01662982,2.71E-09,1.018296003,1.35E-09,1.01838673,1.36E-09
1.026832295,1.27E-09,1.026491238,5.13E-09,1.03057582,3.43E-09,1.03057582,3.46E-09,1.03057582,3.48E-09,1.024894527,1.08E-09,1.024633073,1.16E-09,1.02246182,2.78E-09,1.021094731,1.48E-09,1.02118265,1.47E-09
1.032984503,4.30E-09,1.033656267,1.15E-10,1.03705582,6.15E-09,1.03705582,6.34E-09,1.03705582,6.45E-09,1.028116007,2.03E-10,1.028110221,3.23E-09,1.02829382,4.84E-09,1.023893458,2.68E-09,1.023978571,2.67E-09
1.039136711,4.65E-09,1.040104794,1.47E-10,1.04353582,1.72E-10,1.04353582,1.76E-10,1.04353582,1.79E-10,1.031015339,1.22E-10,1.035064517,3.33E-09,1.03412582,4.39E-09,1.029490913,3.01E-09,1.029570413,3.02E-09
1.045288919,1.79E-10,1.04655332,1.88E-10,1.05001582,2.26E-08,1.05001582,2.23E-08,1.04936782,1.79E-08,1.033914671,1.35E-10,1.041323382,1.72E-10,1.03995782,1.65E-10,1.035088368,4.76E-09,1.035162255,4.75E-09
1.051441127,1.30E-08,1.053001847,2.43E-10,1.05460026,2.86E-10,1.054609312,2.91E-10,1.054380565,2.92E-10,1.03652407,1.67E-10,1.047582248,2.17E-10,1.04578982,1.64E-08,1.040685823,3.73E-09,1.040754097,3.67E-09
1.057593336,2.98E-10,1.059450373,2.74E-10,1.059184699,-1.69E-08,1.059202803,-1.64E-08,1.058892036,-4.18E-09,1.039133468,1.85E-10,1.053841114,2.78E-10,1.05162182,2.63E-10,1.046283278,1.01E-08,1.046345938,1.00E-08
1.063009896,9.20E-09,1.0658989,3.53E-10,1.068353577,4.48E-10,1.068389786,4.58E-10,1.064533874,7.28E-10,1.041742867,1.78E-10,1.06009998,3.26E-10,1.056645423,-2.29E-09,1.051880733,2.73E-10,1.05193778,2.78E-10
1.068139465,4.54E-10,1.072347426,4.88E-08,1.073607308,5.81E-10,1.073661597,5.93E-10,1.070175712,5.30E-10,1.046961665,8.37E-09,1.066358846,3.95E-08,1.062258512,3.99E-10,1.056918443,6.48E-09,1.056970438,6.53E-09
1.073269035,5.25E-09,1.076432931,7.02E-10,1.078861038,7.08E-10,1.078933408,7.24E-10,1.07581755,6.67E-10,1.052180462,2.66E-10,1.070483226,7.69E-10,1.067871602,5.01E-10,1.062039362,4.10E-10,1.062088523,4.18E-10
1.078525587,6.78E-10,1.080109886,-5.18E-08,1.084114769,8.72E-10,1.084205219,8.91E-10,1.081459389,8.45E-10,1.05687738,4.13E-09,1.074607606,-4.39E-08,1.073484692,6.24E-10,1.067160281,5.89E-09,1.067206608,5.85E-09
1.083782139,8.60E-10,1.084643187,-8.91E-08,1.0893685,1.07E-09,1.089477029,1.10E-09,1.087101227,1.05E-09,1.062046432,3.31E-08,1.082856365,-5.99E-08,1.079097781,7.79E-10,1.0722812,6.13E-10,1.072324693,6.24E-10
1.089038691,1.02E-09,1.089176487,-6.79E-08,1.09462223,1.32E-09,1.09474884,1.35E-09,1.092743065,1.27E-09,1.067215484,5.00E-10,1.091105125,9.77E-08,1.084710871,9.71E-10,1.077402119,1.16E-08,1.077442778,1.17E-08
1.094295243,1.26E-09,1.093934932,1.18E-09,1.099875961,1.63E-09,1.100020651,1.67E-09,1.098384903,1.59E-09,1.071371723,-2.81E-08,1.095153707,1.82E-09,1.090323961,1.22E-09,1.082523038,9.23E-10,1.082560863,9.40E-10
1.099551795,1.55E-09,1.098693377,1.56E-09,1.105129692,2.00E-09,1.105292462,2.06E-09,1.104026742,1.99E-09,1.0796842,-1.15E-08,1.09879743,-1.10E-07,1.09593705,1.52E-09,1.087643957,9.72E-09,1.087678948,9.64E-09
1.104808347,1.91E-09,1.102836432,-1.69E-09,1.110383422,4.47E-08,1.110564273,4.53E-08,1.10966858,5.54E-08,1.084811315,9.43E-10,1.102832364,-4.28E-08,1.10155014,1.90E-09,1.092759466,1.38E-09,1.092796716,1.41E-09
1.1100649,2.35E-09,1.111122542,2.45E-09,1.115637153,3.15E-09,1.115836084,3.24E-09,1.115310418,3.24E-09,1.08993843,1.17E-09,1.104946649,1.95E-09,1.107163229,5.39E-08,1.097874974,1.69E-09,1.097914485,1.72E-09
1.115321452,4.84E-08,1.117816496,3.23E-09,1.120223044,-1.83E-08,1.120421964,-1.85E-08,1.119872516,3.70E-09,1.095065545,1.42E-09,1.107060933,2.26E-09,1.112776319,3.09E-09,1.102990483,2.05E-09,1.103032253,2.09E-09
1.120578004,3.69E-09,1.123841055,4.11E-09,1.126365215,4.53E-09,1.126571004,4.66E-09,1.124434613,4.48E-09,1.10019266,1.74E-09,1.108963789,2.44E-09,1.117315764,-2.56E-08,1.108105992,2.51E-09,1.108150021,2.56E-09
1.125162874,-1.94E-08,1.129865615,5.22E-09,1.132507386,5.91E-09,1.132720045,6.08E-09,1.12899671,5.35E-09,1.105319775,2.13E-09,1.110866645,2.63E-09,1.126394652,1.09E-07,1.1132215,3.07E-09,1.113267789,3.13E-09
1.131306793,5.31E-09,1.135890174,6.62E-09,1.13803534,7.36E-09,1.138254181,7.57E-09,1.133558807,6.42E-09,1.11044689,2.61E-09,1.112769502,2.83E-09,1.130872299,6.62E-09,1.118337009,3.76E-09,1.118385558,3.83E-09
1.137450712,6.92E-09,1.141914733,8.40E-09,1.143563294,9.16E-09,1.143788318,9.42E-09,1.138120905,4.13E-08,1.115574005,4.32E-08,1.116575214,1.00E-08,1.134902182,-7.33E-08,1.123452517,4.93E-08,1.123503326,4.95E-08
1.14298024,8.62E-09,1.147939292,1.07E-08,1.149091248,1.14E-08,1.149322454,1.17E-08,1.142683002,9.43E-09,1.12070112,4.05E-09,1.121610134,4.15E-09,1.142961946,-2.83E-08,1.128568026,5.83E-09,1.128621094,5.94E-09
1.148509767,1.07E-08,1.153963851,1.35E-08,1.154619202,1.42E-08,1.15485659,1.46E-08,1.147245099,4.45E-09,1.125315524,-1.30E-08,1.126645055,5.02E-09,1.148008627,1.19E-08,1.133171984,-1.30E-08,1.133227086,-1.29E-08
1.154039295,1.34E-08,1.15998841,1.58E-07,1.160147156,1.77E-08,1.160390727,1.82E-08,1.152737449,1.36E-08,1.131205226,5.83E-09,1.131679975,6.17E-09,1.153055307,1.47E-08,1.139058268,8.38E-09,1.139112959,8.54E-09
1.159568822,1.66E-08,1.164071803,2.19E-08,1.16567511,2.20E-08,1.165924863,2.26E-08,1.158229799,1.70E-08,1.137094929,7.49E-09,1.136714896,7.53E-09,1.158101987,1.78E-08,1.144944553,1.08E-08,1.144998833,1.10E-08
1.16509835,2.07E-08,1.168155195,2.35E-08,1.171203065,1.53E-07,1.171458999,1.55E-07,1.163722149,2.11E-08,1.142395661,9.25E-09,1.141749817,9.18E-09,1.163148668,2.18E-08,1.15024221,1.33E-08,1.150296119,1.35E-08
1.170627877,2.57E-08,1.172238588,2.81E-08,1.176731019,3.54E-08,1.176993136,3.65E-08,1.169214499,2.62E-08,1.147696393,1.14E-08,1.146784737,1.12E-08,1.168195348,2.66E-08,1.155539866,1.64E-08,1.155593405,1.67E-08
1.176157405,1.68E-07,1.17632198,7.22E-08,1.181291208,4.05E-08,1.181553664,4.17E-08,1.174706849,3.26E-08,1.152997126,1.41E-08,1.151819658,1.37E-08,1.173242028,3.25E-08,1.160837523,2.02E-08,1.160890691,2.06E-08
1.181686932,4.15E-08,1.180405373,3.95E-08,1.185851397,4.90E-08,1.186114193,5.04E-08,1.180199199,4.05E-08,1.158297858,1.73E-08,1.156854578,8.89E-08,1.178288709,1.37E-07,1.166135179,2.49E-08,1.166187977,2.54E-08
1.186247783,4.75E-08,1.184488765,4.30E-08,1.190411586,5.86E-08,1.190674722,6.03E-08,1.185691549,5.03E-08,1.163598591,2.14E-08,1.161889499,2.10E-08,1.183335389,4.99E-08,1.171432835,3.07E-08,1.171485264,3.13E-08
1.190808634,5.73E-08,1.189883281,5.60E-08,1.194971775,7.02E-08,1.195235251,7.23E-08,1.191183899,6.25E-08,1.168899323,2.64E-08,1.166420927,1.07E-08,1.187877401,1.72E-08,1.176730492,3.79E-08,1.17678255,3.86E-08
1.195369485,6.87E-08,1.195277797,6.95E-08,1.199531965,1.68E-07,1.19979578,1.70E-07,1.196676249,2.55E-07,1.174200055,3.25E-08,1.171892561,3.00E-08,1.193743022,7.19E-08,1.182028148,4.67E-08,1.182079836,4.75E-08
1.199930337,8.22E-08,1.200672313,8.60E-08,1.204092154,1.03E-07,1.204356308,1.06E-07,1.2021686,1.00E-07,1.179500788,1.62E-07,1.177364195,3.75E-08,1.199608644,9.18E-08,1.187325804,1.94E-07,1.187377122,1.95E-07
1.204491188,1.88E-07,1.20606683,1.06E-07,1.208652343,1.07E-07,1.208916837,1.11E-07,1.206750249,1.15E-07,1.18480152,5.13E-08,1.182835829,4.65E-08,1.204887703,1.13E-07,1.192623461,7.35E-08,1.192674408,7.49E-08
1.209052039,1.21E-07,1.211461346,1.32E-07,1.214137737,1.49E-07,1.214401643,1.53E-07,1.211331899,1.39E-07,1.18939699,-1.01E-09,1.188307463,5.78E-08,1.210166762,1.39E-07,1.197223169,1.86E-08,1.1972745,2.02E-08
1.21361289,1.27E-07,1.216855862,1.63E-07,1.21962313,1.85E-07,1.21988645,1.91E-07,1.215913549,1.66E-07,1.195522656,7.41E-08,1.193779097,7.17E-08,1.215445821,1.72E-07,1.203335052,1.06E-07,1.203384818,1.08E-07
