0.1v,0.1i,0.2v,0.2i,0.3v,0.3i,0.4v,0.4i,0.5v,0.5i,0.6v,0.6i,0.7v,0.7i,0.8v,0.8i,0.9v,0.9i,1.0v,1.0i
1.407151019,-3.74E-04,1.407151019,-3.74E-04,1.396656306,-4.02E-04,1.380448642,-4.05E-04,1.463180577,-7.34E-04,1.371399259,-4.24E-04,1.366676324,-4.28E-04,1.405826064,-4.99E-04,1.442952296,-7.07E-04,1.405847081,-5.11E-04
1.39956798,-3.61E-04,1.39956798,-3.61E-04,1.389619194,-3.91E-04,1.374140046,-3.96E-04,1.456878937,-6.77E-04,1.365498605,-4.17E-04,1.35600785,-4.16E-04,1.400620404,-4.87E-04,1.438075188,-6.60E-04,1.401415287,-4.99E-04
1.391984941,-3.48E-04,1.391984941,-3.48E-04,1.382582082,-3.80E-04,1.367831449,-3.88E-04,1.45120746,-6.37E-04,1.353697298,-4.04E-04,1.345339376,-4.05E-04,1.395414744,-4.76E-04,1.43319808,-6.23E-04,1.396983492,-4.88E-04
1.384401901,-3.37E-04,1.384401901,-3.37E-04,1.37554497,-3.69E-04,1.361522852,-3.80E-04,1.445535984,-6.03E-04,1.34189599,-3.92E-04,1.334670902,-3.94E-04,1.390209084,-4.67E-04,1.428320972,-5.93E-04,1.388119903,-4.69E-04
1.376818862,-3.26E-04,1.376818862,-3.26E-04,1.368507858,-3.60E-04,1.355214255,-3.72E-04,1.439864507,-5.73E-04,1.330094683,-3.82E-04,1.324002428,-3.86E-04,1.385003423,-4.58E-04,1.423443864,-5.68E-04,1.379256314,-4.55E-04
1.369235823,-3.16E-04,1.369235823,-3.16E-04,1.361470746,-3.50E-04,1.342597062,-3.58E-04,1.434193031,-5.48E-04,1.318293376,-3.71E-04,1.313333954,-3.78E-04,1.379797763,-4.51E-04,1.418566755,-5.47E-04,1.370392725,-4.43E-04
1.361652784,-3.06E-04,1.361652784,-3.06E-04,1.354433634,-3.41E-04,1.329979868,-3.47E-04,1.428521554,-5.27E-04,1.306492068,-3.62E-04,1.30266548,-3.70E-04,1.369386443,-4.36E-04,1.413689647,-5.29E-04,1.361529136,-4.33E-04
1.354069744,-2.97E-04,1.354069744,-2.97E-04,1.347396522,-3.35E-04,1.317362674,-3.35E-04,1.422850078,-5.09E-04,1.294690761,-3.53E-04,1.291997006,-3.70E-04,1.358975123,-4.25E-04,1.408812539,-5.14E-04,1.352665547,-4.24E-04
1.346486705,-2.89E-04,1.346486705,-2.89E-04,1.333322298,-3.17E-04,1.304745481,-3.23E-04,1.417178601,-4.93E-04,1.282889453,-3.44E-04,1.281328532,-3.55E-04,1.348563802,-4.15E-04,1.403935431,-5.01E-04,1.343801958,-4.16E-04
1.338903666,-2.81E-04,1.338903666,-2.81E-04,1.320655496,-3.08E-04,1.292128287,-3.20E-04,1.411507125,-4.79E-04,1.259286839,-3.28E-04,1.270660058,-3.46E-04,1.338152482,-4.05E-04,1.399058323,-4.89E-04,1.334938369,-4.09E-04
1.331320626,-2.77E-04,1.331320626,-2.77E-04,1.307988694,-2.96E-04,1.279511094,-3.04E-04,1.405835648,-4.66E-04,1.235684224,-3.53E-04,1.259991583,-3.50E-04,1.327741161,-3.97E-04,1.394181215,-4.79E-04,1.32607478,-4.02E-04
1.316154548,-2.59E-04,1.316154548,-2.59E-04,1.295321893,-2.94E-04,1.2668939,-2.90E-04,1.400164172,-4.55E-04,1.212081609,-3.00E-04,1.238654635,-3.29E-04,1.317329841,-3.89E-04,1.389304107,-4.70E-04,1.317211191,-3.96E-04
1.300988469,-2.47E-04,1.300988469,-2.47E-04,1.282655091,-2.76E-04,1.241659513,-2.78E-04,1.394492695,-4.45E-04,1.188478994,-2.87E-04,1.217317687,-3.18E-04,1.306918521,-3.81E-04,1.37954989,-4.53E-04,1.299484013,-3.85E-04
1.285822391,-2.35E-04,1.285822391,-2.35E-04,1.269988289,-2.68E-04,1.216425126,-3.51E-04,1.388821218,-4.35E-04,1.164876379,-2.75E-04,1.195980739,-3.04E-04,1.2965072,-3.74E-04,1.369795674,-4.41E-04,1.281756835,-3.74E-04
1.270656312,-2.24E-04,1.270656312,-2.24E-04,1.244654686,-2.49E-04,1.191190738,-2.48E-04,1.383149742,-4.27E-04,1.141273764,-2.63E-04,1.174643791,-2.96E-04,1.27568456,-3.60E-04,1.360041458,-4.30E-04,1.264029657,-3.64E-04
1.255490234,-2.14E-04,1.255490234,-2.14E-04,1.221854443,-2.60E-04,1.165956351,-2.29E-04,1.377478265,-4.19E-04,1.11767115,-2.59E-04,0.00E+00,0.00E+00,1.254861919,-3.56E-04,1.350287241,-4.20E-04,1.246302479,-3.55E-04
1.225158076,-1.97E-04,1.225158076,-1.97E-04,1.1990542,-2.22E-04,1.140721964,-2.22E-04,1.371806789,-4.11E-04,1.094068535,-2.43E-04,0.00E+00,0.00E+00,1.234039278,-3.36E-04,1.340533025,-4.12E-04,1.228575301,-3.46E-04
1.194825919,-1.82E-04,1.194825919,-1.82E-04,1.176253957,-2.11E-04,1.115487577,-2.64E-04,1.360463836,-3.97E-04,1.07046592,-2.21E-04,0.00E+00,0.00E+00,1.213216637,-3.24E-04,1.330778809,-4.04E-04,1.193120945,-3.28E-04
1.164493762,-1.69E-04,1.164493762,-1.69E-04,1.130653471,-1.91E-04,1.065018802,-2.01E-04,1.349120883,-3.83E-04,1.02326069,-2.18E-04,0.00E+00,0.00E+00,1.171571356,-3.02E-04,1.321024592,-3.96E-04,1.157666588,-3.12E-04
1.134161605,-1.58E-04,1.134161605,-1.58E-04,1.085052985,-8.15E-05,1.014550028,-1.76E-04,1.33777793,-3.72E-04,1.000500999,-3.63E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.311270376,-3.89E-04,1.122212232,-2.98E-04
0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.039452499,-1.60E-04,1.000500999,-2.84E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.30151616,-3.82E-04,1.086757876,-2.84E-04
0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.000500999,-1.51E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.282007727,-3.70E-04,1.015849164,-2.61E-04
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.262499295,-3.61E-04,1.000500999,-4.42E-04
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.242990862,-3.48E-04,0.00E+00,0.00E+00
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.223482429,-3.38E-04,0.00E+00,0.00E+00
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.184465564,-3.18E-04,0.00E+00,0.00E+00
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.145448699,-3.01E-04,0.00E+00,0.00E+00
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.106431834,-2.82E-04,0.00E+00,0.00E+00
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.067414968,-2.66E-04,0.00E+00,0.00E+00
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.028398103,-0.001160164,0.00E+00,0.00E+00
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.000500999,-2.37E-04,0.00E+00,0.00E+00
