2.1v,2.1i,2.2v,2.2i,2.3v,2.3i,2.4v,2.4i,2.5v,2.5i,2.6v,2.6i,2.7v,2.7i,2.8v,2.8i,2.9v,2.9i,3.0v,3.0i
1.000039056,9.39E-12,1.000036083,9.49E-12,1.000036691,9.98E-12,1.000031015,9.66E-12,1.00003145,1.01E-11,1.000031848,1.06E-11,1.000032224,1.10E-11,1.000032599,1.15E-11,1.000033009,1.20E-11,1.000035146,1.27E-11
1.000046772,1.02E-11,1.000043622,1.03E-11,1.00004436,1.08E-11,1.000037515,1.05E-11,1.000038043,1.10E-11,1.000038526,1.15E-11,1.000038982,1.20E-11,1.000039436,1.25E-11,1.000039934,1.30E-11,1.000042159,1.37E-11
1.000064015,1.15E-11,1.000051797,1.11E-11,1.000052675,1.17E-11,1.000052177,1.22E-11,1.000045204,1.19E-11,1.000045778,1.24E-11,1.00004632,1.29E-11,1.00004686,1.35E-11,1.000047451,1.40E-11,1.000057873,1.58E-11
1.000083486,1.25E-11,1.000069945,1.24E-11,1.000071128,1.31E-11,1.000068913,1.34E-11,1.000061143,1.34E-11,1.000061918,1.40E-11,1.000062648,1.46E-11,1.000063376,1.52E-11,1.000064173,1.60E-11,1.000075681,1.74E-11
1.000104935,1.35E-11,1.000090289,1.35E-11,1.000091805,1.42E-11,1.000087536,1.46E-11,1.000079088,1.47E-11,1.000080082,1.54E-11,1.000081018,1.60E-11,1.000081952,1.67E-11,1.000082973,1.74E-11,1.000095377,1.88E-11
1.000128092,1.44E-11,1.000112566,1.45E-11,1.00011443,1.52E-11,1.000107839,1.58E-11,1.000098833,1.59E-11,1.000100061,1.66E-11,1.000101216,1.73E-11,1.000102368,1.80E-11,1.000103627,1.87E-11,1.000116733,2.02E-11
1.000152666,1.52E-11,1.000136487,1.54E-11,1.000138708,1.62E-11,1.000129598,1.67E-11,1.000120158,1.70E-11,1.000121627,1.78E-11,1.000123009,1.85E-11,1.000124387,1.93E-11,1.000125891,2.00E-11,1.000139506,2.14E-11
1.000178357,1.58E-11,1.00016175,1.62E-11,1.000164326,1.70E-11,1.000152577,1.75E-11,1.000142826,1.79E-11,1.000144539,1.87E-11,1.00014615,1.95E-11,1.000147754,2.03E-11,1.000149506,2.11E-11,1.000163438,2.24E-11
1.000204854,1.05E-11,1.00018804,1.10E-11,1.000190957,1.16E-11,1.00017653,1.37E-11,1.000166588,1.42E-11,1.000168541,1.49E-11,1.000170377,1.56E-11,1.000172204,2.11E-11,1.000174198,2.19E-11,1.000188265,1.82E-11
1.000259041,1.30E-11,1.000242425,1.79E-11,1.000245951,1.87E-11,1.00022635,1.62E-11,1.00021637,2.02E-11,1.000218771,2.10E-11,1.000221024,2.18E-11,1.000223263,2.02E-11,1.000225702,2.10E-11,1.000239534,2.09E-11
1.000307575,1.35E-11,1.000291738,1.47E-11,1.000295687,1.54E-11,1.000272014,1.67E-11,1.000262348,1.79E-11,1.000265087,1.86E-11,1.000267652,1.94E-11,1.000275401,1.82E-11,1.000278201,1.89E-11,1.000291225,2.06E-11
1.000354364,1.21E-11,1.000339724,1.24E-11,1.000343952,1.30E-11,1.000317063,1.55E-11,1.000307977,1.60E-11,1.000310969,1.67E-11,1.000313767,1.74E-11,1.000326625,1.68E-11,1.000329673,1.74E-11,1.000341478,1.84E-11
1.000398363,1.21E-11,1.000385144,1.27E-11,1.000389514,1.33E-11,1.000360373,1.51E-11,1.000352049,1.59E-11,1.000355202,1.66E-11,1.000358144,1.72E-11,1.000375325,1.64E-11,1.000378506,1.70E-11,1.000388878,1.78E-11
1.000439129,1.27E-11,1.000427326,1.31E-11,1.000431749,1.38E-11,1.000401158,1.50E-11,1.000393681,1.57E-11,1.000396911,1.63E-11,1.000399922,1.70E-11,1.000420526,1.65E-11,1.000423756,1.71E-11,1.000432703,1.80E-11
1.000477043,1.40E-11,1.000466381,1.41E-11,1.000470869,1.49E-11,1.000439118,9.16E-12,1.000432457,7.55E-12,1.000435717,8.81E-12,1.000438753,1.01E-11,1.000462163,1.74E-11,1.000465433,1.81E-11,1.000473198,1.92E-11
1.000513506,4.23E-11,1.00050344,3.70E-11,1.000508171,4.11E-11,1.00047458,1.50E-11,1.000468583,1.51E-11,1.00047189,1.59E-11,1.000474976,1.67E-11,1.000501385,4.09E-11,1.000504822,4.44E-11,1.000511862,4.96E-11
1.000549859,2.01E-11,1.000540171,2.09E-11,1.000545255,2.18E-11,1.000508666,4.29E-11,1.000503055,4.25E-11,1.000506528,4.47E-11,1.000509783,4.69E-11,1.00054015,2.56E-11,1.000543856,2.66E-11,1.000588849,1.94E-11
1.000586212,-4.70E-12,1.000576902,5.84E-12,1.000582338,1.36E-12,1.000576544,2.98E-11,1.000571459,3.18E-11,1.000575411,3.24E-11,1.000579115,3.29E-11,1.000578915,1.27E-11,1.000582891,8.96E-12,1.000656621,1.47E-11
1.000658918,1.02E-11,1.000650365,1.23E-11,1.000656506,1.21E-11,1.000637633,1.30E-11,1.000633022,1.46E-11,1.000637405,1.45E-11,1.000641513,1.45E-11,1.000656446,1.64E-11,1.00066096,1.62E-11,1.000724394,1.90E-11
1.000731624,1.68E-11,1.000716481,1.54E-11,1.000723256,1.68E-11,1.000698723,1.40E-11,1.000694585,1.46E-11,1.0006994,1.51E-11,1.000703911,1.57E-11,1.000726223,1.87E-11,1.000731223,2.00E-11,1.000792167,1.92E-11
1.000804331,1.33E-11,1.000782598,1.39E-11,1.000790007,1.45E-11,1.000759812,1.56E-11,1.000756148,1.62E-11,1.000761394,1.69E-11,1.00076631,1.75E-11,1.000796,1.75E-11,1.000801485,1.82E-11,1.000859939,1.86E-11
1.000877037,1.27E-11,1.000848714,1.36E-11,1.000856757,1.41E-11,1.000820902,1.51E-11,1.000817712,1.58E-11,1.000823388,1.64E-11,1.000828708,1.70E-11,1.000865778,1.73E-11,1.000871748,1.78E-11,1.000927712,1.87E-11
1.000949743,1.38E-11,1.000914831,1.41E-11,1.000923508,1.48E-11,1.000881991,1.43E-11,1.000879275,1.49E-11,1.000885383,1.55E-11,1.000891107,1.60E-11,1.000935555,1.75E-11,1.00094201,1.82E-11,1.000995485,1.90E-11
1.001022449,1.34E-11,1.001047063,1.40E-11,1.001057009,1.47E-11,1.00100417,1.50E-11,1.001002401,1.56E-11,1.001009371,1.62E-11,1.001015904,1.68E-11,1.001005332,1.78E-11,1.001012273,1.85E-11,1.00113103,1.90E-11
1.001095155,1.28E-11,1.001166073,1.37E-11,1.00117716,1.45E-11,1.001114131,1.53E-11,1.001113215,1.59E-11,1.001120961,1.65E-11,1.001128221,1.72E-11,1.001144887,1.77E-11,1.001152798,1.83E-11,1.001253021,1.90E-11
1.001240567,1.33E-11,1.001285083,1.40E-11,1.001297311,1.47E-11,1.001224092,1.53E-11,1.001224029,1.59E-11,1.001232551,1.65E-11,1.001240538,1.71E-11,1.001270486,1.77E-11,1.00127927,1.83E-11,1.001375012,1.91E-11
1.00138598,1.44E-11,1.001404092,1.44E-11,1.001417462,1.49E-11,1.001334054,1.52E-11,1.001334843,1.59E-11,1.001344141,1.65E-11,1.001352855,1.72E-11,1.001396085,1.79E-11,1.001405743,1.85E-11,1.001497003,1.92E-11
1.001676804,1.36E-11,1.001642111,1.43E-11,1.001537613,1.50E-11,1.001444015,1.54E-11,1.001445657,1.61E-11,1.001455731,1.67E-11,1.001465172,1.73E-11,1.001521685,1.79E-11,1.001532215,1.86E-11,1.001618994,1.93E-11
1.001938546,2.16E-11,1.00188013,2.05E-11,1.001657764,1.50E-11,1.001553976,1.56E-11,1.001667285,1.62E-11,1.001678911,1.68E-11,1.001689807,1.75E-11,1.001647284,1.81E-11,1.001658688,1.87E-11,1.001862975,1.95E-11
1.002200288,7.62E-11,1.002118149,6.56E-11,1.001898066,1.50E-11,1.001773898,1.56E-11,1.00186675,1.65E-11,1.001879773,1.71E-11,1.001891978,1.78E-11,1.001898482,1.82E-11,1.001911633,1.89E-11,1.002082559,1.99E-11
1.002723772,2.32E-10,1.002594188,1.95E-10,1.002138367,1.56E-11,1.00199382,1.58E-11,1.002265679,1.65E-11,1.002281496,1.72E-11,1.00229632,1.78E-11,1.002149681,1.88E-11,1.002139283,1.93E-11,1.002521726,1.99E-11
1.00377074,8.40E-10,1.003070226,3.00E-10,1.002618971,1.58E-11,1.002433665,1.62E-11,1.002664609,3.45E-11,1.00268322,3.55E-11,1.002700662,3.65E-11,1.002400879,1.87E-11,1.002594584,1.93E-11,1.002960893,4.22E-11
1.005864676,3.27E-09,1.004022302,7.19E-10,1.003099575,2.10E-10,1.00287351,3.80E-11,1.003063539,1.65E-10,1.003084943,1.68E-10,1.003105004,1.70E-10,1.002652077,1.90E-11,1.003049885,4.32E-11,1.00340006,2.01E-10
1.010052549,1.29E-08,1.005926455,2.69E-09,1.004060783,7.55E-10,1.003313354,1.97E-10,1.003861399,5.30E-10,1.003888391,5.38E-10,1.003913687,5.46E-10,1.003154474,1.94E-11,1.003505186,2.14E-10,1.004278394,6.45E-10
1.018428294,8.23E-10,1.009734761,1.07E-08,1.005983198,2.81E-09,1.004193043,6.42E-10,1.005457118,1.94E-09,1.005495285,1.97E-09,1.005531055,2.00E-09,1.004159268,9.67E-11,1.004415788,6.92E-10,1.006035062,2.36E-09
1.025345132,4.09E-09,1.017351372,6.85E-10,1.00982803,1.09E-08,1.005952421,2.36E-09,1.008648557,7.59E-09,1.008709074,7.70E-09,1.00876579,7.80E-09,1.005164061,9.51E-10,1.006236992,2.54E-09,1.009548398,9.22E-09
1.031570286,3.00E-11,1.023750379,3.19E-09,1.017517692,7.08E-10,1.009471178,9.23E-09,1.015031435,3.62E-09,1.015136651,3.69E-09,1.01523526,3.74E-09,1.007173648,3.29E-09,1.009879399,9.91E-09,1.016575071,5.86E-10
1.036690972,4.87E-11,1.029509484,4.22E-09,1.023401097,2.59E-09,1.01650869,5.73E-10,1.020776026,2.29E-09,1.020921471,2.35E-09,1.021057784,2.40E-09,1.011192823,1.52E-09,1.017164215,6.22E-10,1.0224902,2.52E-09
1.041287818,5.99E-11,1.034491845,3.36E-11,1.028696161,5.14E-09,1.021982098,2.04E-09,1.025946157,2.35E-09,1.026127809,3.91E-09,1.026298055,4.53E-09,1.015211997,3.48E-09,1.022598272,2.08E-09,1.027813817,5.08E-09
1.045332978,7.10E-11,1.038762907,5.71E-11,1.033429292,1.74E-12,1.026908166,1.05E-09,1.030599275,4.00E-11,1.030813513,4.09E-11,1.031014299,4.30E-11,1.019231171,6.46E-09,1.027488924,2.82E-09,1.032598135,4.15E-11
1.048973621,8.27E-11,1.042606863,6.65E-11,1.037440679,5.70E-11,1.031341626,4.32E-11,1.034787081,2.04E-10,1.034974465,5.74E-11,1.035144523,5.91E-11,1.02726952,9.33E-09,1.031890511,3.95E-11,1.03664743,7.17E-11
1.052250201,9.48E-11,1.046066423,7.74E-11,1.041050927,6.56E-11,1.03533174,5.45E-11,1.038556107,6.47E-11,1.038719321,6.77E-11,1.038861724,7.07E-11,1.035307868,6.33E-11,1.035806607,6.69E-11,1.040291795,8.27E-11
1.055199123,1.07E-10,1.049180028,8.81E-11,1.044300151,7.66E-11,1.038922843,6.30E-11,1.04194823,7.45E-11,1.042089692,7.78E-11,1.042207205,8.10E-11,1.042542382,8.11E-11,1.039331092,7.72E-11,1.043571724,9.72E-11
1.058148044,1.20E-10,1.052293632,9.96E-11,1.047549375,8.60E-11,1.042154836,7.25E-11,1.04500114,8.46E-11,1.045123025,8.84E-11,1.045552687,9.27E-11,1.049776896,1.05E-10,1.042503129,8.91E-11,1.046851653,1.08E-10
1.061096966,1.35E-10,1.055095876,1.12E-10,1.050473676,9.71E-11,1.045386829,8.23E-11,1.048054051,9.55E-11,1.048156359,9.97E-11,1.04856362,1.05E-10,1.05701141,1.53E-10,1.045675167,1.00E-10,1.049803589,1.23E-10
1.066994809,1.45E-08,1.05789812,1.25E-10,1.053397977,1.09E-10,1.048295622,9.29E-11,1.050801671,1.07E-10,1.051189692,1.12E-10,1.051574553,1.18E-10,1.064245923,6.55E-11,1.04853,1.13E-10,1.052755525,1.38E-10
1.072892652,2.30E-10,1.060700364,1.40E-10,1.056029849,1.22E-10,1.051204416,1.04E-10,1.053549291,1.19E-10,1.05725636,1.20E-08,1.054284393,1.33E-10,1.070756986,5.36E-08,1.051384833,1.26E-10,1.055412267,1.54E-10
1.078173637,9.72E-09,1.066304852,1.28E-08,1.05866172,1.35E-10,1.05382233,1.16E-10,1.05629691,1.33E-10,1.063323027,1.93E-10,1.056994233,1.48E-10,1.074913291,3.84E-10,1.054239667,1.42E-10,1.05806901,1.71E-10
1.083374765,3.46E-10,1.071909339,2.31E-10,1.061293591,1.50E-10,1.056440244,1.29E-10,1.06179215,1.06E-08,1.06876075,1.06E-08,1.059704072,1.64E-10,1.078653965,-5.90E-08,1.059949334,1.17E-08,1.060725752,1.90E-10
1.088575893,1.59E-08,1.076953378,7.78E-09,1.066557333,1.11E-08,1.059058158,1.43E-10,1.067287389,2.18E-10,1.073950157,2.95E-10,1.065123752,1.13E-08,1.083012146,4.00E-10,1.065659001,2.36E-10,1.066039237,1.13E-08
1.093565967,5.22E-10,1.082134939,3.44E-10,1.071821076,2.41E-10,1.064293986,1.05E-08,1.072233104,7.45E-09,1.079139564,5.24E-09,1.070543432,2.67E-10,1.085050577,4.70E-10,1.070797701,8.18E-09,1.071352721,3.06E-10
1.098556042,7.38E-09,1.0873165,1.78E-08,1.076558444,5.95E-09,1.069529814,2.29E-10,1.077392459,3.23E-10,1.084451802,4.42E-10,1.075421143,7.01E-09,1.087089008,5.08E-10,1.075961024,3.54E-10,1.076134858,6.16E-09
1.103741479,6.80E-08,1.092236362,5.20E-10,1.081726346,3.53E-10,1.074242059,5.66E-09,1.082551814,7.80E-09,1.08976404,5.35E-10,1.08057284,3.95E-10,1.08912744,5.49E-10,1.081124347,7.24E-09,1.081298769,4.50E-10
1.108011522,9.82E-10,1.097156225,1.85E-09,1.086894249,2.00E-08,1.079402752,3.35E-10,1.087711168,4.86E-10,1.095076277,6.68E-10,1.085724537,4.74E-10,1.093204302,5.81E-09,1.08628767,5.30E-10,1.08646268,1.98E-08
1.11185456,1.04E-09,1.102496537,5.83E-08,1.091749573,5.34E-10,1.084563444,1.93E-08,1.092870523,1.41E-08,1.100388515,8.25E-10,1.090876234,5.88E-10,1.097281164,7.94E-10,1.091450994,1.45E-08,1.09131667,6.81E-10
1.115697599,1.23E-09,1.10684885,9.70E-10,1.096119365,-1.69E-09,1.089415062,5.08E-10,1.098029878,7.35E-10,1.105700753,1.02E-09,1.096027931,7.20E-10,1.101358026,7.89E-09,1.096614317,8.04E-10,1.09568526,-1.39E-09
1.119540638,1.36E-08,1.110765931,1.05E-09,1.101544407,7.31E-10,1.093781519,-1.65E-09,1.103189232,1.28E-08,1.11101299,1.26E-09,1.101179628,8.83E-10,1.106426415,1.13E-09,1.10177764,1.19E-08,1.101098045,9.47E-10
1.124489072,1.76E-09,1.114683012,1.24E-09,1.10696945,9.49E-10,1.099204261,6.95E-10,1.108302372,1.10E-09,1.116325228,1.55E-09,1.106331325,1.08E-09,1.111494804,1.34E-09,1.106905537,1.20E-09,1.106510829,1.21E-09
1.129437507,1.17E-08,1.118600094,1.57E-08,1.112394492,1.18E-09,1.104627003,9.02E-10,1.113415511,1.28E-08,1.121637466,5.36E-08,1.111483022,3.95E-08,1.116563193,1.68E-09,1.112033433,1.45E-09,1.111923613,1.50E-09
1.134385941,2.59E-09,1.123472654,1.77E-09,1.117819534,1.46E-09,1.110049746,1.12E-09,1.118528651,1.64E-09,1.126949704,2.45E-09,1.116634719,1.68E-09,1.121631583,2.06E-09,1.117161329,1.78E-09,1.117336398,1.85E-09
1.139334376,2.95E-08,1.128345215,8.88E-09,1.123244576,1.81E-09,1.115472488,1.38E-09,1.123641791,2.29E-08,1.131531489,-2.41E-08,1.121271247,-1.51E-08,1.126699972,2.51E-09,1.122289226,2.19E-09,1.122749182,2.30E-09
1.14428281,3.87E-09,1.133662779,2.63E-09,1.128669619,2.24E-09,1.12089523,1.72E-09,1.12875493,2.48E-09,1.137738375,3.50E-09,1.127194908,2.39E-09,1.131768361,3.07E-09,1.127417122,2.68E-09,1.128161966,2.85E-09
1.149231245,2.12E-08,1.138980342,3.22E-09,1.134094661,2.78E-09,1.126317972,2.13E-09,1.13386807,2.13E-08,1.143945261,4.62E-09,1.13311857,3.12E-09,1.13683675,5.48E-08,1.132545019,3.28E-09,1.133574751,3.53E-09
1.15438409,5.72E-09,1.144297906,3.98E-09,1.139519703,7.33E-08,1.131740715,2.64E-09,1.138974242,3.70E-09,1.149531458,5.76E-09,1.138449865,3.86E-09,1.141905139,4.73E-09,1.137672915,5.98E-08,1.138987535,7.31E-08
1.159536935,5.90E-08,1.14961547,4.92E-09,1.144944745,4.43E-09,1.137163457,7.06E-08,1.144080414,2.28E-08,1.155117656,7.18E-09,1.143781161,4.77E-09,1.146466689,-2.84E-09,1.142800811,5.08E-09,1.144400319,5.62E-09
1.164422348,8.65E-09,1.154933034,6.07E-09,1.14954661,-7.86E-09,1.142586199,4.20E-09,1.149186586,5.53E-09,1.160703853,8.96E-09,1.149112456,5.88E-09,1.151925959,6.78E-09,1.147415918,-1.89E-08,1.149006742,-6.27E-09
1.169307762,1.12E-08,1.160250597,9.70E-08,1.154148474,6.10E-09,1.147188638,-7.66E-09,1.154292758,3.94E-08,1.16629005,1.12E-08,1.154443751,7.27E-09,1.157385229,8.46E-09,1.15333054,7.29E-09,1.153613165,7.75E-09
1.174655951,1.62E-07,1.165568161,9.57E-09,1.158750338,7.40E-09,1.151791076,5.79E-09,1.15939893,8.33E-09,1.171876248,1.39E-08,1.159775047,8.97E-09,1.162844499,1.05E-08,1.159245161,9.42E-09,1.158219588,9.40E-09
1.180004139,1.64E-08,1.170174876,-5.57E-09,1.163352202,5.00E-08,1.156393515,7.03E-09,1.164505102,3.95E-08,1.177462445,1.74E-08,1.165106342,1.11E-08,1.168303769,1.30E-08,1.16456832,1.16E-08,1.162826011,5.22E-08
1.184290006,1.84E-08,1.17478159,1.32E-08,1.167954067,1.08E-08,1.160995953,4.81E-08,1.169607507,1.24E-08,1.183048642,1.77E-07,1.170437637,1.37E-08,1.17376304,1.62E-08,1.16989148,1.44E-08,1.167432434,1.38E-08
1.188575873,2.20E-08,1.179388304,1.60E-08,1.172555931,1.69E-08,1.165598392,1.03E-08,1.174709911,4.36E-08,1.18863484,2.82E-08,1.175768933,1.35E-07,1.17922231,2.01E-08,1.175214639,1.77E-08,1.172038857,2.03E-08
1.19286174,2.61E-08,1.183995019,7.58E-08,1.177884744,1.57E-08,1.17020083,1.61E-08,1.179812316,1.86E-08,1.193182987,3.22E-08,1.181100228,2.16E-08,1.18468158,2.49E-08,1.180537798,2.19E-08,1.177360401,2.00E-08
1.197147607,9.16E-08,1.188601733,2.35E-08,1.183213556,1.94E-08,1.175528206,1.49E-08,1.184914721,7.47E-08,1.197731135,3.89E-08,1.185684551,-3.52E-08,1.19014085,1.88E-07,1.185860957,2.70E-08,1.182681945,2.46E-08
1.201433474,3.73E-08,1.193208447,3.29E-08,1.188542369,2.39E-08,1.180855582,1.84E-08,1.190017125,2.80E-08,1.202279282,4.66E-08,1.191882278,3.12E-08,1.19560012,3.98E-08,1.191184117,3.33E-08,1.188003489,3.04E-08
1.205719341,4.09E-08,1.198544625,3.41E-08,1.193871182,2.96E-08,1.186182958,2.27E-08,1.19511953,7.98E-08,1.206827429,5.58E-08,1.198080005,4.08E-08,1.200187181,-3.27E-08,1.196507276,4.11E-08,1.193325033,3.75E-08
1.211125101,5.33E-08,1.203880802,4.21E-08,1.199199994,3.65E-08,1.191510334,2.81E-08,1.200227556,4.17E-08,1.211375577,1.66E-07,1.20365796,5.09E-08,1.206429393,5.75E-08,1.201830435,2.24E-07,1.198646577,4.63E-08
1.21653086,6.63E-08,1.209216979,5.19E-08,1.204528807,4.51E-08,1.19683771,3.47E-08,1.205335582,9.66E-08,1.215923724,8.17E-08,1.209235914,6.34E-08,1.212671604,7.52E-08,1.207153595,6.50E-08,1.203968121,5.71E-08
1.221936619,8.21E-08,1.214553157,6.41E-08,1.20985762,5.56E-08,1.202165086,4.28E-08,1.210443608,6.24E-08,1.220471872,7.82E-08,1.214813869,7.90E-08,1.218255479,9.38E-08,1.211745117,-1.09E-08,1.209289665,7.05E-08
1.227342378,1.02E-07,1.219889334,7.92E-08,1.215186432,2.80E-07,1.207492462,5.28E-08,1.215551635,1.58E-07,1.225980768,1.18E-07,1.220391823,9.85E-08,1.223839353,1.17E-07,1.217915113,9.39E-08,1.214611209,2.96E-07
1.232748137,1.26E-07,1.225225511,9.78E-08,1.220515245,8.79E-08,1.212819838,2.69E-07,1.220659661,9.39E-08,1.231489663,1.47E-07,1.225969778,1.23E-07,1.229423227,1.46E-07,1.224085109,1.22E-07,1.219932753,1.11E-07
1.238153896,1.56E-07,1.230561688,1.21E-07,1.225106866,-3.18E-09,1.218147214,8.34E-08,1.225767687,1.88E-07,1.236998559,1.83E-07,1.231547732,1.53E-07,1.235007101,1.82E-07,1.229638105,1.52E-07,1.224530004,2.71E-08
1.243559655,1.93E-07,1.235897866,4.38E-07,1.231292151,1.27E-07,1.222738864,-4.71E-09,1.230875847,1.40E-07,1.242507455,2.27E-07,1.237125686,5.36E-07,1.240590975,2.27E-07,1.235191102,1.89E-07,1.230681988,1.61E-07
1.248965415,5.91E-07,1.241234043,1.91E-07,1.237477437,1.65E-07,1.228920824,1.21E-07,1.235984006,2.41E-07,1.248016351,2.83E-07,1.242703641,2.47E-07,1.246174849,2.82E-07,1.240744098,2.36E-07,1.236833971,2.09E-07
1.254371174,3.06E-07,1.245834046,8.25E-08,1.243044194,2.06E-07,1.235102785,1.57E-07,1.241092166,2.09E-07,1.253525247,3.51E-07,1.247274116,2.83E-07,1.251758723,7.80E-07,1.246297094,2.94E-07,1.242370756,2.60E-07
1.259000041,2.95E-07,1.252002237,2.76E-07,1.248610951,2.57E-07,1.24066655,1.96E-07,1.246200326,3.85E-07,1.259034143,4.36E-07,1.251844591,3.42E-07,1.257342597,4.56E-07,1.251850091,3.65E-07,1.247907541,3.23E-07
1.264538111,4.38E-07,1.258170427,3.58E-07,1.254177708,3.20E-07,1.246230314,2.44E-07,1.251308485,3.15E-07,1.264543039,5.42E-07,1.256415067,4.10E-07,1.261926885,5.23E-07,1.257403087,4.55E-07,1.253444326,4.02E-07
1.270076181,5.49E-07,1.263721799,4.46E-07,1.259744465,3.98E-07,1.251794079,3.03E-07,1.256416645,4.97E-07,1.270051935,1.20E-06,1.260985542,4.91E-07,1.266511174,6.31E-07,1.262956084,1.06E-06,1.258981111,5.00E-07
1.275614251,6.82E-07,1.26927317,5.55E-07,1.265311222,4.96E-07,1.257357843,3.78E-07,1.261538746,4.70E-07,1.275560831,8.67E-07,1.265556017,8.09E-07,1.271095463,7.56E-07,1.26850908,7.31E-07,1.264517896,6.22E-07
1.281152321,8.47E-07,1.274824542,6.91E-07,1.270877979,6.17E-07,1.262921608,4.70E-07,1.266660846,6.84E-07,1.280175576,9.15E-07,1.270126492,7.18E-07,1.275679751,9.05E-07,1.273110489,7.60E-07,1.270054681,7.73E-07
1.286690391,1.05E-06,1.280375913,8.59E-07,1.276444737,1.38E-06,1.268485372,5.86E-07,1.271782947,7.01E-07,1.285767013,1.24E-06,1.274696968,8.23E-07,1.28026404,1.36E-06,1.277711897,1.01E-06,1.275591466,1.54E-06
1.292228461,1.31E-06,1.285927285,1.07E-06,1.282011494,9.94E-07,1.274049137,1.31E-06,1.276905048,1.06E-06,1.291358451,1.55E-06,1.280189524,1.04E-06,1.284848328,1.32E-06,1.282313306,1.22E-06,1.281128251,1.24E-06
1.297766531,1.63E-06,1.291478656,1.33E-06,1.286615449,1.05E-06,1.279612901,9.42E-07,1.282027148,1.05E-06,1.296949889,1.93E-06,1.285682081,1.29E-06,1.289432617,1.54E-06,1.286914715,1.45E-06,1.285754155,1.34E-06
1.303304601,2.87E-06,1.297030028,2.45E-06,1.291219404,1.37E-06,1.284216535,9.90E-07,1.287149249,1.47E-06,1.302541326,2.40E-06,1.291174637,1.60E-06,1.294916936,1.91E-06,1.291516123,2.06E-06,1.29136593,1.77E-06
1.308842671,2.60E-06,1.302581399,2.13E-06,1.295823359,1.65E-06,1.28882017,1.30E-06,1.292286321,1.57E-06,1.308132764,2.99E-06,1.296667194,1.98E-06,1.300401255,2.37E-06,1.296117532,2.13E-06,1.296977705,2.22E-06
1.31352997,2.74E-06,1.307222159,2.35E-06,1.300427314,1.98E-06,1.293423804,1.57E-06,1.297423393,2.08E-06,1.313724202,3.71E-06,1.30215975,2.46E-06,1.305885574,2.94E-06,1.30071894,2.51E-06,1.30258948,2.76E-06
1.319575151,3.76E-06,1.312869179,3.05E-06,1.305031269,2.75E-06,1.298027438,1.87E-06,1.302560465,2.34E-06,1.319315639,4.61E-06,1.307652307,3.04E-06,1.311369893,3.64E-06,1.306185345,3.08E-06,1.308201255,3.43E-06
1.325620333,4.81E-06,1.318516199,3.82E-06,1.309635224,2.88E-06,1.302631072,2.62E-06,1.307697538,3.17E-06,1.324907077,5.73E-06,1.313144863,3.77E-06,1.316854212,4.50E-06,1.31165175,3.80E-06,1.31381303,4.27E-06
1.331060996,5.95E-06,1.32416322,4.76E-06,1.31423918,3.41E-06,1.307234707,2.74E-06,1.31283461,3.51E-06,1.330498515,8.33E-06,1.31863742,4.66E-06,1.322338531,5.56E-06,1.317118155,4.70E-06,1.319424805,5.30E-06
1.336501659,7.34E-06,1.32981024,5.92E-06,1.319712923,4.18E-06,1.311838341,3.24E-06,1.317971682,4.55E-06,1.336089952,9.08E-06,1.324129976,6.83E-06,1.32782285,6.87E-06,1.32258456,5.81E-06,1.32503658,6.58E-06
1.341942322,9.05E-06,1.33545726,7.36E-06,1.325186665,5.16E-06,1.31731052,3.96E-06,1.32315512,5.22E-06,1.3409044,1.06E-05,1.329622533,7.34E-06,1.333307169,8.49E-06,1.328050964,7.17E-06,1.330648355,8.17E-06
1.347382985,1.12E-05,1.34110428,9.14E-06,1.330660408,6.38E-06,1.3227827,4.90E-06,1.328338558,6.31E-06,1.346655059,1.31E-05,1.334413332,8.52E-06,1.338791488,1.18E-05,1.333517369,8.84E-06,1.33626013,1.01E-05
1.352823648,1.37E-05,1.3467513,1.14E-05,1.336134151,7.88E-06,1.328254879,6.05E-06,1.333521996,7.70E-06,1.352405718,1.64E-05,1.340136901,1.06E-05,1.344275807,1.33E-05,1.338983774,1.09E-05,1.341871905,1.40E-05
1.358264311,1.69E-05,1.35239832,1.41E-05,1.341607894,9.72E-06,1.333727059,7.47E-06,1.338705435,9.40E-06,1.358156376,2.03E-05,1.345860469,1.32E-05,1.349133741,1.55E-05,1.344450179,1.34E-05,1.34748368,1.59E-05
1.363704974,2.07E-05,1.35804534,1.74E-05,1.347081637,1.20E-05,1.339199238,9.22E-06,1.343888873,1.15E-05,1.363907035,2.52E-05,1.351584038,1.64E-05,1.355000611,1.93E-05,1.349916583,1.79E-05,1.352370066,1.87E-05
1.369145637,2.71E-05,1.36369236,2.35E-05,1.35255538,1.48E-05,1.344671417,1.14E-05,1.349072311,1.40E-05,1.369657694,3.12E-05,1.357307607,2.04E-05,1.360867481,2.40E-05,1.355382988,2.07E-05,1.358217624,2.31E-05
1.3745863,3.18E-05,1.369339381,2.74E-05,1.358029123,1.82E-05,1.350143597,1.40E-05,1.354255749,1.70E-05,1.375408352,3.86E-05,1.363031176,2.53E-05,1.366734351,2.99E-05,1.360302752,2.45E-05,1.364065183,2.88E-05
