4.1v,4.1i,4.2v,4.2i,4.3v,4.3i,4.4v,4.4i,4.5v,4.5i,4.6v,4.6i,4.7v,4.7i,4.8v,4.8i,4.9v,4.9i,5.0v,5.0i
1.000004367,6.46E-12,1.000004367,6.60E-12,1.000004367,6.75E-12,1.000004367,6.90E-12,1.000004367,7.05E-12,1.000004367,7.19E-12,1.000004367,7.34E-12,1.000004879,7.89E-12,1.000004879,8.05E-12,1.000004879,8.20E-12
1.000005419,7.15E-12,1.000005419,7.32E-12,1.000005419,7.48E-12,1.000005419,7.64E-12,1.000005419,7.81E-12,1.000005419,7.97E-12,1.000005419,8.14E-12,1.000005986,8.71E-12,1.000005986,8.88E-12,1.000005986,9.05E-12
1.000006582,7.84E-12,1.000006582,8.03E-12,1.000006582,8.21E-12,1.000006582,8.39E-12,1.000006582,8.57E-12,1.000006582,8.75E-12,1.000006582,8.93E-12,1.000007205,9.51E-12,1.000007205,9.70E-12,1.000007205,9.89E-12
1.000007856,8.53E-12,1.000007856,8.73E-12,1.000007856,8.93E-12,1.000007856,9.13E-12,1.000007856,9.32E-12,1.000007856,9.52E-12,1.000007856,9.72E-12,1.000008534,1.03E-11,1.000008534,1.05E-11,1.000008534,1.07E-11
1.000009241,9.22E-12,1.000009241,9.43E-12,1.000009241,9.65E-12,1.000009241,9.86E-12,1.000009241,1.01E-11,1.000009241,1.03E-11,1.000009241,1.05E-11,1.000009974,1.11E-11,1.000009974,1.13E-11,1.000009974,1.16E-11
1.000012339,1.06E-11,1.000012339,1.08E-11,1.000012339,1.11E-11,1.000012339,1.13E-11,1.000012339,1.16E-11,1.000012339,1.18E-11,1.000012339,1.21E-11,1.000013182,1.27E-11,1.000013182,1.30E-11,1.000013182,1.32E-11
1.000015872,1.19E-11,1.000015872,1.22E-11,1.000015872,1.25E-11,1.000015872,1.28E-11,1.000015872,1.30E-11,1.000015872,1.33E-11,1.000015872,1.36E-11,1.000016822,1.43E-11,1.000016822,1.45E-11,1.000016822,1.48E-11
1.000019831,1.32E-11,1.000019831,1.35E-11,1.000019831,1.39E-11,1.000019831,1.42E-11,1.000019831,1.45E-11,1.000019831,1.48E-11,1.000019831,1.51E-11,1.000020886,1.58E-11,1.000020886,1.61E-11,1.000020886,1.64E-11
1.000024209,1.45E-11,1.000024209,1.49E-11,1.000024209,1.52E-11,1.000024209,1.55E-11,1.000024209,1.59E-11,1.000024209,1.62E-11,1.000024209,1.66E-11,1.000025368,1.73E-11,1.000025368,1.76E-11,1.000025368,1.80E-11
1.000028997,1.58E-11,1.000028997,1.62E-11,1.000028997,1.65E-11,1.000028997,1.69E-11,1.000028997,1.73E-11,1.000028997,1.77E-11,1.000028997,1.80E-11,1.000030258,1.88E-11,1.000030258,1.92E-11,1.000030258,1.95E-11
1.000034187,1.70E-11,1.000034187,1.74E-11,1.000034187,1.78E-11,1.000034187,1.82E-11,1.000034187,1.86E-11,1.000034187,1.90E-11,1.000034187,1.94E-11,1.000035546,2.02E-11,1.000035546,2.06E-11,1.000035546,2.10E-11
1.00004573,1.94E-11,1.00004573,1.99E-11,1.00004573,2.03E-11,1.00004573,2.08E-11,1.00004573,2.13E-11,1.00004573,2.17E-11,1.000039768,2.08E-11,1.000047278,2.30E-11,1.000047278,2.35E-11,1.000047278,2.39E-11
1.000058747,2.16E-11,1.000058747,2.22E-11,1.000058747,2.27E-11,1.000058747,2.32E-11,1.000058747,2.37E-11,1.000058747,2.42E-11,1.00005206,2.35E-11,1.000060473,2.56E-11,1.000060473,2.61E-11,1.000060473,2.66E-11
1.000073138,2.37E-11,1.000073138,2.43E-11,1.000073138,2.48E-11,1.000073138,2.54E-11,1.000073138,2.60E-11,1.000073138,2.65E-11,1.000065777,2.60E-11,1.000075028,2.80E-11,1.000075028,2.85E-11,1.000075028,2.91E-11
1.000088793,2.54E-11,1.000088793,2.60E-11,1.000088793,2.66E-11,1.000088793,2.72E-11,1.000088793,2.78E-11,1.000088793,2.87E-11,1.000080815,2.82E-11,1.000090833,3.02E-11,1.000090833,3.08E-11,1.000090833,3.14E-11
1.000105593,2.70E-11,1.000105593,2.77E-11,1.000105593,2.83E-11,1.000105593,2.90E-11,1.000105593,2.96E-11,1.000105593,3.03E-11,1.000097058,3.00E-11,1.000107767,3.19E-11,1.000107767,3.25E-11,1.000107767,3.32E-11
1.00012341,2.85E-11,1.00012341,2.92E-11,1.00012341,2.99E-11,1.00012341,3.06E-11,1.00012341,3.13E-11,1.00012341,3.20E-11,1.000114382,3.18E-11,1.000125702,3.35E-11,1.000125702,3.42E-11,1.000125702,3.49E-11
1.000161557,3.01E-11,1.000161557,3.09E-11,1.000161557,3.16E-11,1.000161557,3.24E-11,1.000161557,3.43E-11,1.000161557,3.50E-11,1.000151749,3.52E-11,1.000164033,3.67E-11,1.000164033,3.75E-11,1.000164033,3.82E-11
1.000202116,3.05E-11,1.000202116,3.13E-11,1.000202116,3.21E-11,1.000202116,3.29E-11,1.000202116,3.38E-11,1.000202116,3.46E-11,1.000191813,3.51E-11,1.000204705,3.63E-11,1.000204705,3.71E-11,1.000204705,3.79E-11
1.000243944,3.05E-11,1.000243944,3.13E-11,1.000243944,3.21E-11,1.000243944,3.29E-11,1.000243944,3.36E-11,1.000243944,3.44E-11,1.00023343,3.52E-11,1.000246575,3.60E-11,1.000246575,3.68E-11,1.000246575,3.77E-11
1.000285935,3.03E-11,1.000285935,3.11E-11,1.000285935,3.19E-11,1.000285935,3.27E-11,1.000285935,3.35E-11,1.000285935,3.43E-11,1.000275479,3.53E-11,1.000288541,3.59E-11,1.000288541,3.67E-11,1.000288541,3.75E-11
1.000327085,2.96E-11,1.000327085,3.04E-11,1.000327085,3.11E-11,1.000327085,3.19E-11,1.000327085,3.27E-11,1.000327085,3.35E-11,1.000316925,3.45E-11,1.000329609,3.50E-11,1.000329609,3.58E-11,1.000329609,3.65E-11
1.000366575,2.85E-11,1.000366575,2.92E-11,1.000366575,2.99E-11,1.000366575,3.07E-11,1.000366575,3.14E-11,1.000366575,3.22E-11,1.000356894,3.33E-11,1.000368974,3.35E-11,1.000368974,3.43E-11,1.000368974,3.50E-11
1.000403854,1.68E-11,1.000403854,1.75E-11,1.000403854,1.81E-11,1.000403854,1.88E-11,1.000403854,1.95E-11,1.00043873,2.56E-11,1.000394759,1.99E-11,1.000440833,2.69E-11,1.000440833,2.76E-11,1.000440833,2.82E-11
1.000471474,2.19E-11,1.000471474,2.25E-11,1.000471474,2.31E-11,1.000471474,2.37E-11,1.000471474,2.43E-11,1.00050293,2.93E-11,1.000463453,2.46E-11,1.000504883,3.10E-11,1.000504883,3.16E-11,1.000504883,3.21E-11
1.00052793,3.45E-11,1.00053418,3.74E-11,1.00053418,3.80E-11,1.00053418,3.85E-11,1.00053418,3.91E-11,1.00056543,4.46E-11,1.000526367,3.84E-11,1.000567383,4.59E-11,1.000567383,4.64E-11,1.000567383,4.70E-11
1.00058418,3.66E-11,1.00059668,3.95E-11,1.00059668,4.01E-11,1.00059668,4.07E-11,1.00059668,4.13E-11,1.00062793,3.46E-11,1.000588867,4.40E-11,1.000629883,3.54E-11,1.000629883,3.60E-11,1.000629883,3.66E-11
1.00064043,2.60E-11,1.00065918,2.66E-11,1.00065918,2.72E-11,1.00065918,2.78E-11,1.00065918,2.84E-11,1.00069043,2.71E-11,1.000651367,3.06E-11,1.000692383,2.83E-11,1.000692383,2.89E-11,1.000692383,2.95E-11
1.00069668,2.43E-11,1.00072168,2.48E-11,1.00072168,2.54E-11,1.00072168,2.60E-11,1.00072168,2.66E-11,1.00075293,2.81E-11,1.000713867,2.77E-11,1.000754883,2.93E-11,1.000754883,2.99E-11,1.000754883,3.05E-11
1.00075293,2.72E-11,1.00078418,2.63E-11,1.00078418,2.69E-11,1.00078418,2.75E-11,1.00078418,2.81E-11,1.00081543,3.11E-11,1.000776367,2.92E-11,1.000817383,3.23E-11,1.000817383,3.29E-11,1.000817383,3.35E-11
1.00080918,2.58E-11,1.00084668,2.76E-11,1.00084668,2.82E-11,1.00084668,2.88E-11,1.00084668,2.94E-11,1.00087793,2.88E-11,1.000838867,3.10E-11,1.000879883,3.01E-11,1.000879883,3.07E-11,1.000879883,3.13E-11
1.00086543,2.37E-11,1.00090918,2.62E-11,1.00090918,2.68E-11,1.00090918,2.74E-11,1.00090918,2.80E-11,1.00094043,2.63E-11,1.000963867,2.92E-11,1.000942383,2.76E-11,1.000942383,2.82E-11,1.000942383,2.88E-11
1.00097793,2.52E-11,1.00097168,2.49E-11,1.00097168,2.55E-11,1.00097168,2.61E-11,1.00097168,2.67E-11,1.00106543,2.84E-11,1.001072207,2.90E-11,1.001067383,2.96E-11,1.001067383,3.02E-11,1.001067383,3.08E-11
1.00107918,2.59E-11,1.00109668,2.61E-11,1.00109668,2.67E-11,1.00109668,2.74E-11,1.00109668,2.80E-11,1.00117793,2.92E-11,1.001180547,2.95E-11,1.001179883,3.04E-11,1.001179883,3.10E-11,1.001179883,3.17E-11
1.00118043,2.57E-11,1.00120918,2.66E-11,1.00120918,2.72E-11,1.00120918,2.78E-11,1.00120918,2.84E-11,1.00129043,2.90E-11,1.001288886,2.96E-11,1.001292383,3.02E-11,1.001292383,3.08E-11,1.001292383,3.14E-11
1.00128168,2.58E-11,1.00132168,2.65E-11,1.00132168,2.71E-11,1.00132168,2.77E-11,1.00132168,2.84E-11,1.00140293,2.90E-11,1.001397226,2.97E-11,1.001404883,3.03E-11,1.001404883,3.09E-11,1.001404883,3.15E-11
1.00138293,2.59E-11,1.00143418,2.66E-11,1.00143418,2.72E-11,1.00143418,2.78E-11,1.00143418,2.85E-11,1.00151543,2.92E-11,1.001505566,2.98E-11,1.001517383,3.05E-11,1.001517383,3.11E-11,1.001517383,3.17E-11
1.00148418,2.61E-11,1.00154668,2.68E-11,1.00154668,2.74E-11,1.00154668,2.81E-11,1.00154668,2.87E-11,1.00162793,2.94E-11,1.001613906,3.00E-11,1.001629883,3.07E-11,1.001629883,3.13E-11,1.001629883,3.20E-11
1.00168668,2.63E-11,1.00165918,2.69E-11,1.00165918,2.75E-11,1.00165918,2.81E-11,1.00165918,2.88E-11,1.00185293,2.96E-11,1.001830585,3.02E-11,1.001854883,3.09E-11,1.001854883,3.15E-11,1.001742383,3.21E-11
1.00186893,2.65E-11,1.00177168,2.70E-11,1.00177168,2.76E-11,1.00177168,2.82E-11,1.00177168,2.89E-11,1.00205543,2.99E-11,1.002025597,3.05E-11,1.002057383,3.11E-11,1.002057383,3.18E-11,1.001854883,3.22E-11
1.00205118,2.67E-11,1.00199668,2.72E-11,1.00199668,2.79E-11,1.00199668,2.85E-11,1.00199668,2.92E-11,1.00225793,3.01E-11,1.002220608,3.07E-11,1.002259883,3.14E-11,1.002259883,3.21E-11,1.002079883,3.24E-11
1.00223343,2.69E-11,1.00222168,2.78E-11,1.00222168,2.85E-11,1.00222168,2.88E-11,1.00222168,2.94E-11,1.00246043,3.04E-11,1.00241562,3.10E-11,1.002462383,3.17E-11,1.002462383,3.23E-11,1.002304883,3.30E-11
1.00241568,2.72E-11,1.00244668,2.78E-11,1.00244668,2.84E-11,1.00244668,2.91E-11,1.00244668,2.97E-11,1.00266293,3.09E-11,1.002610631,3.14E-11,1.002664883,3.22E-11,1.002664883,3.28E-11,1.002529883,3.31E-11
1.00278018,2.75E-11,1.00267168,2.81E-11,1.00267168,2.87E-11,1.00267168,2.97E-11,1.00267168,3.03E-11,1.00306793,3.12E-11,1.003000654,3.18E-11,1.003069883,3.26E-11,1.003069883,3.32E-11,1.002754883,3.35E-11
1.00314468,2.90E-11,1.00312168,2.87E-11,1.00312168,2.93E-11,1.00289668,2.96E-11,1.00289668,3.03E-11,1.00343243,3.28E-11,1.003351675,3.33E-11,1.003434383,3.42E-11,1.003434383,3.49E-11,1.003204883,3.41E-11
1.00350918,2.86E-11,1.00357168,5.22E-11,1.00352668,3.18E-11,1.00312168,2.99E-11,1.00312168,3.06E-11,1.00416143,3.23E-11,1.004053717,3.29E-11,1.004163383,3.37E-11,1.004163383,3.44E-11,1.003609883,3.66E-11
1.00387368,2.96E-11,1.00402168,2.21E-10,1.00433668,3.04E-11,1.00357168,3.05E-11,1.00357168,3.12E-11,1.00489043,9.82E-11,1.004755758,9.38E-11,1.004892383,9.98E-11,1.004892383,1.01E-10,1.004014883,3.56E-11
1.00460268,3.05E-11,1.00492168,1.12E-10,1.00514668,1.13E-10,1.00402168,3.35E-11,1.00402168,3.42E-11,1.00561943,5.60E-10,1.0054578,5.20E-10,1.005621383,5.62E-10,1.005621383,5.62E-10,1.004419883,3.65E-11
1.00606068,1.95E-10,1.00582168,7.38E-10,1.00595668,6.89E-10,1.00492168,3.39E-11,1.00492168,3.47E-11,1.00707743,1.80E-09,1.006861883,1.67E-09,1.007079383,1.80E-09,1.007079383,1.80E-09,1.005229883,3.81E-11
1.00751868,2.07E-09,1.00762168,2.64E-09,1.00757668,2.22E-09,1.00582168,7.48E-10,1.00582168,1.36E-10,1.00999343,6.60E-09,1.009670049,6.12E-09,1.009995383,6.60E-09,1.009995383,6.60E-09,1.006849883,2.44E-10
1.01043468,8.97E-10,1.01122168,1.26E-09,1.01081668,1.03E-09,1.00762168,2.69E-09,1.00672168,8.59E-10,1.01290943,2.29E-09,1.012478215,2.09E-09,1.012911383,2.29E-09,1.012911383,2.30E-09,1.008469883,2.60E-09
1.01335068,1.61E-09,1.01482168,2.69E-09,1.01405668,2.08E-09,1.01122168,1.26E-09,1.00852168,2.76E-09,1.01582543,2.32E-09,1.015286381,2.08E-09,1.015827383,2.32E-09,1.015827383,2.32E-09,1.011709883,1.12E-09
1.01626668,2.68E-09,1.01842168,1.31E-09,1.01729668,3.58E-09,1.01482168,2.69E-09,1.01212168,1.28E-09,1.02165743,3.82E-09,1.020902713,3.37E-09,1.021659383,3.83E-09,1.021659383,3.83E-09,1.014949883,2.10E-09
1.02209868,8.00E-09,1.02202168,1.57E-09,1.02377668,4.11E-09,1.01842168,1.31E-09,1.01572168,5.77E-10,1.02748943,6.09E-09,1.026519046,5.23E-09,1.027491383,6.10E-09,1.027491383,6.10E-09,1.018189883,6.17E-10
1.02793068,9.89E-10,1.02922168,6.71E-09,1.03025668,7.53E-09,1.02202168,1.58E-09,1.01932168,1.21E-09,1.03332143,5.22E-09,1.032135378,8.67E-09,1.033323383,5.23E-09,1.033323383,5.23E-09,1.021429883,6.22E-10
1.03376268,6.66E-09,1.03642168,9.43E-09,1.03673668,7.25E-09,1.02922168,2.98E-09,1.02652168,2.06E-09,1.03915343,1.10E-08,1.03775171,7.30E-09,1.039155383,1.10E-08,1.039155383,1.10E-08,1.027909883,4.46E-09
1.039469822,1.20E-10,1.04290168,1.36E-10,1.04321668,1.37E-10,1.03642168,7.64E-09,1.03300168,4.00E-09,1.04498543,1.60E-10,1.043368042,1.99E-08,1.044987383,1.70E-10,1.044987383,1.73E-10,1.034389883,1.15E-10
1.045176965,5.51E-09,1.04938168,1.97E-08,1.04969668,2.24E-08,1.04362168,1.45E-10,1.03948168,1.25E-10,1.05081743,8.15E-09,1.048984375,1.98E-10,1.050819383,8.16E-09,1.050819383,8.16E-09,1.040869883,1.03E-08
1.050884107,1.85E-10,1.05586168,2.14E-10,1.054307927,2.29E-10,1.05010168,1.65E-08,1.04596168,1.58E-10,1.056138502,2.55E-10,1.054039074,-7.44E-09,1.056140109,2.67E-10,1.056139824,2.74E-10,1.047349883,1.89E-10
1.056591249,4.96E-09,1.06107734,1.47E-09,1.058919175,-1.67E-08,1.05658168,2.36E-10,1.05244168,2.03E-10,1.061459574,5.23E-09,1.060079027,1.28E-09,1.061460835,5.25E-09,1.061460265,5.25E-09,1.053130198,1.28E-08
1.062298392,2.87E-10,1.06651049,3.48E-10,1.068141671,3.62E-10,1.061997171,6.98E-09,1.05892168,2.65E-10,1.066780646,3.84E-10,1.06611898,4.55E-10,1.066781561,4.02E-10,1.066780707,4.11E-10,1.058252976,3.04E-10
1.068005534,1.88E-08,1.07194364,3.39E-09,1.073425536,4.69E-10,1.067216712,3.77E-10,1.06540168,3.49E-10,1.072101718,5.32E-09,1.071554939,4.72E-10,1.072102287,5.40E-09,1.072101148,5.42E-09,1.063375753,7.86E-10
1.073712677,4.39E-10,1.07737679,5.32E-10,1.078709401,5.73E-10,1.072436253,2.00E-09,1.07188168,4.90E-08,1.07742279,5.82E-10,1.076990897,5.84E-10,1.077423014,6.08E-10,1.077421589,6.20E-10,1.068781155,4.49E-10
1.078726602,1.38E-09,1.082809939,6.55E-10,1.083993266,7.05E-10,1.077655794,5.63E-10,1.075971553,7.84E-10,1.082743862,1.92E-08,1.082426855,7.23E-10,1.08274374,1.91E-08,1.08274203,1.91E-08,1.074186556,5.55E-10
1.084081554,6.77E-10,1.088243089,8.10E-10,1.089277132,8.69E-10,1.082875335,6.89E-10,1.07965244,-5.16E-08,1.088064935,8.92E-10,1.087862813,8.96E-10,1.088064466,9.31E-10,1.088062472,9.51E-10,1.079591957,6.88E-10
1.089436507,8.35E-10,1.093676239,1.00E-09,1.094560997,1.07E-09,1.088094877,8.46E-10,1.08418166,-8.88E-08,1.0928539,2.32E-09,1.093298771,1.11E-09,1.092853119,2.50E-09,1.092850869,2.53E-09,1.084997358,8.52E-10
1.09479146,1.03E-09,1.099109389,1.25E-09,1.099844862,1.32E-09,1.093314418,1.04E-09,1.08871088,-6.76E-08,1.098170904,1.32E-09,1.098734729,4.09E-08,1.098164878,1.38E-09,1.098161852,1.41E-09,1.09040276,1.06E-09
1.100146412,1.28E-09,1.104542539,4.44E-08,1.105128727,1.63E-09,1.098533959,1.28E-09,1.093461375,1.01E-09,1.103487909,1.63E-09,1.104170687,1.78E-09,1.103476637,1.70E-09,1.103472835,1.74E-09,1.095808161,1.31E-09
1.105501365,1.58E-09,1.109975689,2.00E-09,1.110412593,4.50E-08,1.1037535,3.90E-08,1.09821187,1.32E-09,1.108804914,2.02E-09,1.108753173,-1.87E-08,1.108788395,2.10E-09,1.108783819,2.14E-09,1.101213562,1.62E-09
1.110856318,1.95E-09,1.114561613,-1.99E-08,1.115696458,2.57E-09,1.108973042,2.01E-09,1.102350591,-2.02E-09,1.114121919,2.49E-09,1.115007894,3.79E-08,1.114100154,2.59E-09,1.114094802,2.64E-09,1.106618963,4.55E-08
1.11621127,2.41E-09,1.120794034,2.88E-09,1.120281689,-1.94E-08,1.113559391,-1.73E-08,1.110628033,2.08E-09,1.119438924,3.07E-09,1.11968024,3.29E-09,1.119411913,3.20E-09,1.119405785,3.26E-09,1.112024364,2.58E-09
1.121566223,5.59E-08,1.127026455,3.78E-09,1.126446356,3.69E-09,1.11969669,2.89E-09,1.117337754,2.75E-09,1.124755929,3.79E-09,1.123885351,-3.94E-09,1.124723671,3.95E-09,1.124716769,4.03E-09,1.116609542,-1.95E-08
1.126921176,3.83E-09,1.132588274,4.72E-09,1.132611022,4.83E-09,1.125833989,3.78E-09,1.123376502,3.50E-09,1.130072934,4.68E-09,1.129347668,4.59E-09,1.13003543,4.87E-09,1.130027752,4.97E-09,1.122820513,3.71E-09
1.131504431,-2.30E-08,1.138150093,5.88E-09,1.138159222,6.02E-09,1.131357559,4.71E-09,1.129415251,4.44E-09,1.135389939,6.95E-08,1.134809984,5.76E-09,1.135347189,6.95E-08,1.135338735,6.96E-08,1.129031484,4.87E-09
1.137700237,5.50E-09,1.143711913,7.33E-09,1.143707422,7.50E-09,1.136881128,5.85E-09,1.135453999,5.64E-09,1.140706944,7.39E-09,1.140272301,7.15E-09,1.140658948,7.69E-09,1.140649719,7.85E-09,1.134598228,6.07E-09
1.143896044,7.20E-09,1.149273732,9.13E-09,1.149255622,9.34E-09,1.142404697,7.28E-09,1.141492748,7.17E-09,1.145291529,-2.43E-08,1.145734618,8.87E-09,1.145243858,-2.39E-08,1.14523478,-2.37E-08,1.140164972,7.56E-09
1.149472269,8.99E-09,1.154835552,1.14E-08,1.154803822,1.16E-08,1.147928267,9.06E-09,1.147531496,9.10E-09,1.151461272,1.07E-08,1.151196934,1.10E-08,1.151409128,1.11E-08,1.151398657,1.13E-08,1.145731716,9.42E-09
1.155048495,1.12E-08,1.160397371,1.42E-08,1.160352022,1.45E-08,1.153451836,1.13E-08,1.153570244,1.16E-08,1.157631016,1.39E-08,1.156659251,1.37E-08,1.157574397,1.45E-08,1.157562533,1.47E-08,1.151298461,1.17E-08
1.160624721,1.40E-08,1.16595919,1.36E-07,1.165900222,1.80E-08,1.158975405,1.40E-08,1.159608993,1.56E-07,1.163183785,1.73E-08,1.162121568,1.70E-08,1.16312314,1.80E-08,1.163110022,1.84E-08,1.156865205,1.46E-08
1.166200946,1.74E-08,1.17152101,2.29E-08,1.171448422,1.50E-07,1.164498975,1.31E-07,1.163690735,1.87E-08,1.168736554,2.16E-08,1.167583884,2.11E-08,1.168671883,2.24E-08,1.168657511,2.29E-08,1.162431949,1.82E-08
1.171777172,2.17E-08,1.176074629,2.62E-08,1.176996622,2.91E-08,1.170022544,2.26E-08,1.167772477,2.01E-08,1.174289323,2.69E-08,1.173046201,1.50E-07,1.174220626,2.79E-08,1.174205,2.85E-08,1.167998694,1.45E-07
1.177353398,2.71E-08,1.180628248,3.17E-08,1.181552793,3.33E-08,1.174577963,2.59E-08,1.171854219,2.40E-08,1.179842092,3.35E-08,1.178508518,3.37E-08,1.179769369,3.48E-08,1.179752489,3.55E-08,1.173565438,2.95E-08
1.182929623,1.88E-07,1.185181868,3.79E-08,1.186108963,4.03E-08,1.179133381,3.13E-08,1.175935961,6.70E-08,1.185394861,4.17E-08,1.183072654,3.86E-08,1.185318111,4.33E-08,1.185299978,4.42E-08,1.178122836,3.38E-08
1.188505849,4.38E-08,1.189735487,4.54E-08,1.190665134,4.82E-08,1.1836888,3.74E-08,1.180017703,3.37E-08,1.190947631,5.19E-08,1.187636791,4.67E-08,1.190866854,5.39E-08,1.190847467,5.50E-08,1.182680234,4.08E-08
1.193063663,5.01E-08,1.194289107,1.32E-07,1.195221304,5.77E-08,1.188244218,4.48E-08,1.184099445,3.63E-08,1.1965004,2.50E-07,1.192200927,5.59E-08,1.196415597,2.52E-07,1.196394956,2.53E-07,1.187237632,4.88E-08
1.197621477,6.06E-08,1.198842726,6.65E-08,1.199777474,1.53E-07,1.192799636,1.29E-07,1.189494296,4.79E-08,1.202053169,8.38E-08,1.196765064,6.70E-08,1.20196434,8.71E-08,1.201942445,8.88E-08,1.19179503,5.85E-08
1.202179292,7.25E-08,1.203396345,6.46E-08,1.204333645,8.46E-08,1.197355055,6.57E-08,1.194889148,5.94E-08,1.206618896,9.59E-08,1.2013292,1.66E-07,1.206531223,9.97E-08,1.206509895,1.02E-07,1.196352428,1.50E-07
1.206737106,8.68E-08,1.208889542,9.60E-08,1.208889815,8.51E-08,1.201910473,6.39E-08,1.200283999,7.35E-08,1.211184624,1.16E-07,1.205893337,9.82E-08,1.211098106,1.20E-07,1.211077344,1.23E-07,1.200909826,8.57E-08
1.21129492,2.04E-07,1.214382739,1.20E-07,1.214381396,1.22E-07,1.207402529,9.48E-08,1.205678851,9.09E-08,1.215750352,1.39E-07,1.210457473,1.01E-07,1.21566499,1.44E-07,1.215644794,1.47E-07,1.205467224,8.73E-08
1.215852734,1.27E-07,1.219875935,1.49E-07,1.219872976,1.52E-07,1.212894584,1.18E-07,1.211073703,1.13E-07,1.220316079,1.66E-07,1.215946264,1.42E-07,1.220231873,1.73E-07,1.220212244,1.76E-07,1.210954872,1.24E-07
1.220410548,1.33E-07,1.225369132,1.85E-07,1.225364557,1.89E-07,1.21838664,1.47E-07,1.216468554,1.39E-07,1.224881807,3.21E-07,1.221435056,1.77E-07,1.224798756,3.28E-07,1.224779694,3.32E-07,1.216442519,1.54E-07
