3.1v,3.1i,3.2v,3.2i,3.3v,3.3i,3.4v,3.4i,3.5v,3.5i,3.6v,3.6i,3.7v,3.7i,3.8v,3.8i,3.9v,3.9i,4.0v,4.0i,,,,,
1.220103527,1.11E-07,1.218261436,1.07E-07,1.217787865,1.09E-07,1.218351007,1.14E-07,1.23046569,1.89E-07,1.205773981,2.55E-07,1.20618273,7.68E-08,1.225376928,2.91E-07,1.210057282,9.39E-08,1.20217248,-3.06E-09,,,,,
1.225668302,1.39E-07,1.222828289,2.48E-07,1.222355329,2.48E-07,1.222919372,2.56E-07,1.235992003,2.35E-07,1.211084436,9.38E-08,1.210751516,9.20E-08,1.229937917,2.06E-07,1.215598562,1.17E-07,1.208316442,8.81E-08,,,,,
1.231233076,1.73E-07,1.227395142,1.57E-07,1.226922793,1.59E-07,1.227487736,1.68E-07,1.241518316,2.92E-07,1.215681847,1.98E-08,1.215320302,1.10E-07,1.234498906,2.24E-07,1.221139842,1.45E-07,1.214460404,1.14E-07,,,,,
1.236797851,5.55E-07,1.231961995,1.66E-07,1.231490257,1.68E-07,1.2320561,1.78E-07,1.247044629,3.63E-07,1.221820777,1.36E-07,1.219889088,2.46E-07,1.239989123,2.97E-07,1.226681122,1.81E-07,1.21998997,1.42E-07,,,,,
1.242362625,2.79E-07,1.23746017,2.27E-07,1.23698727,2.30E-07,1.237551772,2.42E-07,1.252570942,4.52E-07,1.227959708,1.76E-07,1.224457874,1.62E-07,1.24547934,3.70E-07,1.232222402,2.25E-07,1.225519535,1.77E-07,,,,,
1.246939094,3.20E-07,1.242958345,2.83E-07,1.242484282,2.87E-07,1.243047444,3.02E-07,1.258097255,5.61E-07,1.233484745,2.19E-07,1.22902666,1.72E-07,1.250969558,4.59E-07,1.237763682,2.80E-07,1.231049101,2.20E-07,,,,,
1.251515563,3.86E-07,1.24845652,3.52E-07,1.247981294,3.56E-07,1.248543116,3.75E-07,1.263623567,6.97E-07,1.239009782,2.72E-07,1.234519712,2.33E-07,1.256459775,5.70E-07,1.243304962,7.15E-07,1.236578667,2.74E-07,,,,,
1.256092032,4.63E-07,1.253954695,4.37E-07,1.253478307,4.42E-07,1.254038788,4.65E-07,1.26914988,1.39E-06,1.24453482,3.38E-07,1.240012765,2.91E-07,1.261949992,7.07E-07,1.248846243,4.50E-07,1.242108233,3.41E-07,,,,,
1.260668501,5.54E-07,1.25945287,5.43E-07,1.258975319,5.49E-07,1.25953446,5.77E-07,1.274676193,1.12E-06,1.250059857,4.20E-07,1.245505817,3.61E-07,1.26744021,8.77E-07,1.253441231,4.55E-07,1.247637799,4.24E-07,,,,,
1.26524497,8.84E-07,1.264951045,6.74E-07,1.264472331,6.81E-07,1.265030132,7.17E-07,1.279303738,1.21E-06,1.255584895,5.23E-07,1.25099887,4.48E-07,1.272930427,1.09E-06,1.258036219,6.19E-07,1.253167365,9.45E-07,,,,,
1.269821439,8.10E-07,1.270449221,8.36E-07,1.269969344,8.45E-07,1.270525803,8.89E-07,1.28490829,1.59E-06,1.261109932,6.49E-07,1.256491922,5.56E-07,1.278420645,1.35E-06,1.262631207,7.49E-07,1.258696931,6.80E-07,,,,,
1.274397908,9.35E-07,1.275947396,1.04E-06,1.275466356,1.05E-06,1.276021475,1.10E-06,1.290512843,2.00E-06,1.26663497,1.31E-06,1.261984974,6.90E-07,1.283910862,2.29E-06,1.267226195,1.08E-06,1.263307194,7.14E-07,,,,,
1.279883359,1.17E-06,1.281445571,1.90E-06,1.280963368,1.90E-06,1.281517147,1.97E-06,1.296117396,2.49E-06,1.272160007,1.04E-06,1.267478027,8.56E-07,1.289401079,2.14E-06,1.271821183,1.09E-06,1.268889321,9.69E-07,,,,,
1.285368809,1.46E-06,1.286943746,1.65E-06,1.28646038,1.67E-06,1.287012819,1.76E-06,1.301721948,3.09E-06,1.276785198,1.12E-06,1.272971079,1.06E-06,1.294085569,2.41E-06,1.276416171,1.33E-06,1.274471448,1.21E-06,,,,,
1.290854259,1.80E-06,1.291600463,1.83E-06,1.291119379,1.85E-06,1.291676687,1.95E-06,1.307326501,3.84E-06,1.282386106,1.48E-06,1.278464131,1.90E-06,1.299717464,3.08E-06,1.281749767,1.58E-06,1.280053576,1.51E-06,,,,,
1.29633971,2.23E-06,1.297217944,2.37E-06,1.296737163,2.39E-06,1.297297035,2.52E-06,1.312931053,4.77E-06,1.287987014,1.86E-06,1.283957184,1.69E-06,1.305349358,3.85E-06,1.287083363,1.94E-06,1.285635703,1.88E-06,,,,,
1.30182516,2.77E-06,1.302835424,2.96E-06,1.302354948,3.00E-06,1.302917382,3.15E-06,1.318535606,5.92E-06,1.293587923,2.31E-06,1.288622991,1.88E-06,1.310981253,4.78E-06,1.292416959,2.39E-06,1.29121783,2.33E-06,,,,,
1.30731061,3.42E-06,1.308452905,3.69E-06,1.307972732,3.73E-06,1.30853773,3.92E-06,1.324140159,7.35E-06,1.299188831,2.88E-06,1.294240832,2.42E-06,1.316613148,5.94E-06,1.297750554,2.94E-06,1.296799957,2.90E-06,,,,,
1.312796061,4.23E-06,1.314070386,4.58E-06,1.313590517,4.63E-06,1.314158078,4.87E-06,1.329744711,9.10E-06,1.30478974,3.58E-06,1.299858672,3.03E-06,1.322245042,7.38E-06,1.30308415,3.62E-06,1.302382084,3.60E-06,,,,,
1.318281511,5.24E-06,1.319687866,5.69E-06,1.319208301,5.75E-06,1.319778425,6.05E-06,1.335349264,1.26E-05,1.310390648,4.44E-06,1.305476513,3.77E-06,1.327876937,9.15E-06,1.308417746,4.45E-06,1.307964211,4.47E-06,,,,,
1.323766961,7.55E-06,1.325305347,7.07E-06,1.324826085,7.14E-06,1.325398773,7.50E-06,1.340953816,1.43E-05,1.315991556,5.51E-06,1.311094354,4.68E-06,1.333508831,1.13E-05,1.313751342,5.46E-06,1.313546338,5.54E-06,,,,,
1.329252412,8.23E-06,1.330922827,8.76E-06,1.33044387,8.85E-06,1.331019121,9.30E-06,1.345839698,1.68E-05,1.321592465,6.84E-06,1.316712195,5.82E-06,1.339140726,1.40E-05,1.319084938,7.57E-06,1.319128465,7.92E-06,,,,,
1.334039334,9.46E-06,1.336540308,1.09E-05,1.336061654,1.10E-05,1.336639469,1.15E-05,1.35167701,2.08E-05,1.327193373,8.48E-06,1.322330036,7.22E-06,1.34477262,1.73E-05,1.324418534,8.44E-06,1.324710592,8.77E-06,,,,,
1.339969298,1.19E-05,1.342157789,1.34E-05,1.341679438,1.36E-05,1.342259816,1.43E-05,1.357514322,2.59E-05,1.332794282,1.17E-05,1.327947876,8.95E-06,1.350404515,2.29E-05,1.32921877,9.86E-06,1.329517578,1.02E-05,,,,,
1.345899263,1.50E-05,1.347775269,1.81E-05,1.347297223,1.83E-05,1.347880164,1.91E-05,1.363351635,3.21E-05,1.33839519,1.34E-05,1.333565717,1.11E-05,1.356036409,2.70E-05,1.334981015,1.22E-05,1.335303092,1.27E-05,,,,,
1.351829228,1.88E-05,1.35339275,2.10E-05,1.352915007,2.12E-05,1.353500512,2.23E-05,1.369188947,3.97E-05,1.343269842,1.57E-05,1.339183558,1.37E-05,1.361105115,3.20E-05,1.340743259,1.52E-05,1.341088606,1.58E-05,,,,,
1.357759192,2.34E-05,1.358358046,2.48E-05,1.357888303,2.51E-05,1.358492436,2.64E-05,1.37502626,4.90E-05,1.34909941,1.94E-05,1.344801399,1.83E-05,1.367030516,3.94E-05,1.346505504,1.89E-05,1.34687412,1.96E-05,,,,,
1.363689157,2.92E-05,1.364241325,3.07E-05,1.363773597,3.10E-05,1.364385205,3.25E-05,1.380863572,6.04E-05,1.354928978,2.41E-05,1.35041924,2.14E-05,1.372955918,4.87E-05,1.352267749,2.34E-05,1.352659633,2.43E-05,,,,,
1.369619121,3.63E-05,1.370124605,3.80E-05,1.369658892,3.84E-05,1.370277973,4.03E-05,1.386700884,7.42E-05,1.360758546,2.99E-05,1.355415665,2.53E-05,1.37888132,6.02E-05,1.358029994,2.90E-05,1.358445147,3.01E-05,,,,,
1.375549086,4.51E-05,1.376007884,4.71E-05,1.375544187,4.75E-05,1.376170741,4.98E-05,1.392538197,9.09E-05,1.366588114,3.70E-05,1.361305455,3.12E-05,1.384806722,7.41E-05,1.363792238,3.58E-05,1.364230661,3.72E-05,,,,,
1.381479051,5.58E-05,1.381891163,5.82E-05,1.381429481,5.87E-05,1.38206351,6.15E-05,1.398375509,1.11E-04,1.372417682,4.57E-05,1.367195246,3.87E-05,1.390732124,9.11E-05,1.369554483,4.41E-05,1.370016175,4.58E-05,,,,,
1.387409015,6.90E-05,1.387774442,7.17E-05,1.387314776,7.23E-05,1.387956278,7.57E-05,1.404212822,1.37E-04,1.37824725,5.63E-05,1.373085036,4.79E-05,1.396657526,1.12E-04,1.375316728,5.42E-05,1.375801689,5.63E-05,,,,,
1.39333898,8.49E-05,1.393657721,8.81E-05,1.393200071,8.88E-05,1.393849047,9.30E-05,1.410050134,1.66E-04,1.384076819,6.92E-05,1.378974827,5.91E-05,1.402582928,1.36E-04,1.381078973,6.65E-05,1.381587203,6.91E-05,,,,,
1.399268944,1.07E-04,1.399541001,1.08E-04,1.399085365,1.09E-04,1.399741815,1.14E-04,1.415887447,2.01E-04,1.389906387,8.49E-05,1.384864617,7.27E-05,1.408508329,1.65E-04,1.386841217,8.13E-05,1.387372717,8.45E-05,,,,,
1.405198909,1.29E-04,1.40542428,1.32E-04,1.40497066,1.33E-04,1.405634583,1.39E-04,1.422063646,2.43E-04,1.395735955,1.04E-04,1.390754407,8.93E-05,1.414433731,2.00E-04,1.392603462,1.01E-04,1.39315823,1.05E-04,,,,,
1.410535877,1.54E-04,1.411307559,1.60E-04,1.410855955,1.62E-04,1.411527352,1.69E-04,1.428239845,2.94E-04,1.401565523,1.29E-04,1.396644198,1.09E-04,1.420359133,2.44E-04,1.398365707,1.22E-04,1.398943744,1.27E-04,,,,,
1.416909685,1.89E-04,1.417190838,1.97E-04,1.416741249,1.98E-04,1.41742012,2.07E-04,1.434416044,3.54E-04,1.407395091,1.55E-04,1.402533988,1.33E-04,1.426284535,2.92E-04,1.404127951,1.48E-04,1.404729258,1.53E-04,,,,,
1.423283493,2.32E-04,1.423074118,2.37E-04,1.422626544,2.38E-04,1.423312889,2.48E-04,1.440592243,4.25E-04,1.413224659,1.88E-04,1.408423778,1.62E-04,1.432209937,3.50E-04,1.410161666,1.79E-04,1.410785154,1.86E-04,,,,,
1.429657301,2.83E-04,1.428957397,2.85E-04,1.428511839,2.87E-04,1.429205657,2.99E-04,1.446768442,5.07E-04,1.419373477,2.27E-04,1.414313569,1.98E-04,1.438727362,4.23E-04,1.41619538,2.18E-04,1.41684105,2.26E-04,,,,,
1.436031108,3.44E-04,1.435287393,3.45E-04,1.434861374,3.47E-04,1.435586667,3.61E-04,1.452944642,6.03E-04,1.425522295,2.75E-04,1.420203359,2.38E-04,1.445244788,5.09E-04,1.422158231,2.62E-04,1.422843502,2.72E-04,,,,,
1.442404916,4.17E-04,1.441617389,4.16E-04,1.441210908,4.19E-04,1.441967677,4.36E-04,1.459120841,7.14E-04,1.431671113,3.31E-04,1.426093149,2.86E-04,1.451762213,6.10E-04,1.428121082,3.15E-04,1.428845954,3.27E-04,,,,,
1.448778724,5.02E-04,1.447947386,5.00E-04,1.447560443,5.03E-04,1.448348687,5.23E-04,1.46529704,8.43E-04,1.437819931,3.98E-04,1.432502464,3.47E-04,1.458279638,7.27E-04,1.434433827,3.84E-04,1.435192167,3.99E-04,,,,,
1.455152532,6.02E-04,1.454277382,5.98E-04,1.453909978,6.01E-04,1.454729697,6.25E-04,1.471473239,9.88E-04,1.443968749,4.76E-04,1.438911779,4.18E-04,1.464797063,8.63E-04,1.440746572,4.59E-04,1.44153838,4.76E-04,,,,,
1.46152634,7.17E-04,1.460607378,7.11E-04,1.460259513,7.16E-04,1.461110707,7.43E-04,1.477649438,0.001153182,1.450117567,5.66E-04,1.445321094,5.02E-04,1.471314489,0.001017784,1.446428043,5.37E-04,1.447249972,5.57E-04,,,,,
1.467900148,8.51E-04,1.466937375,8.42E-04,1.466609048,8.47E-04,1.467491717,8.79E-04,1.485291375,0.001385005,1.456266385,6.71E-04,1.451730409,6.01E-04,1.477831914,0.00119462,1.454137077,6.61E-04,1.455003764,6.85E-04,,,,,
1.474273955,0.00100582,1.473267371,9.93E-04,1.472958582,9.98E-04,1.473872727,0.001034985,1.492933311,0.001651764,1.462415203,7.91E-04,1.458139723,7.15E-04,1.484349339,0.001396126,1.461846112,8.09E-04,1.462757556,8.38E-04,,,,,
1.480647763,0.001180125,1.479597367,0.001164935,1.479308117,0.001171457,1.480253737,0.001213458,1.500575248,0.001956659,1.468564021,9.29E-04,1.464549038,8.47E-04,1.490866765,0.001621756,1.469555146,9.85E-04,1.470511348,0.001019402,,,,,
1.487021571,0.001378383,1.485927364,0.001358377,1.485657652,0.001365832,1.486634747,0.00141369,1.508217184,0.002302531,1.474712839,0.001084411,1.470958353,9.97E-04,1.49738419,0.001875102,1.477264181,0.001190023,1.47826514,0.001231025,,,,,
1.494836605,0.001653501,1.49225736,0.001576741,1.492007187,0.001585211,1.493015757,0.001639425,1.515859121,0.002692035,1.480861657,0.001260645,1.477367668,0.001170128,1.505949949,0.002250642,1.484973215,0.001428041,1.486018933,0.001476207,,,,,
1.50265164,0.001968815,1.500381762,0.001893282,1.500158318,0.001903327,1.50124863,0.001968301,1.523501058,0.003127635,1.488645321,0.001513203,1.483776983,0.00136419,1.514515708,0.002679927,1.49268225,0.00170177,1.493772725,0.001757934,,,,,
1.510466674,0.002327567,1.508506164,0.002255624,1.508309449,0.002267503,1.509481503,0.00234467,1.531142994,0.00361155,1.496428985,0.001803365,1.490186297,0.001583209,1.523081467,0.003166989,1.500391284,0.002014172,1.501526517,0.00207922,,,,,
1.518281709,0.00273244,1.516630566,0.002667174,1.516460581,0.002681222,1.517714375,0.002772106,1.538784931,0.004145659,1.50421265,0.002134463,1.498401727,0.001900546,1.531647226,0.003715331,1.508100319,0.002368182,1.509280309,0.002443057,,,,,
1.526096743,0.003185729,1.524754968,0.003130733,1.524611712,0.003147386,1.525947248,0.003253621,1.546426867,0.004731382,1.511996314,0.002509461,1.506617156,0.002264072,1.540212985,0.004327994,1.515809353,0.00276667,1.517034101,0.002852381,,,,,
1.533911778,0.003689293,1.532879369,0.003648607,1.532762843,0.00366844,1.534180121,0.003791764,1.554068804,0.005369572,1.519779978,0.002931117,1.514832585,0.00267751,1.548778744,0.005007425,1.523518388,0.003212391,1.524787894,0.003310022,,,,,
1.541726812,0.004244448,1.541003771,0.004222522,1.540913974,0.004246283,1.542412993,0.004388533,1.56171074,0.006060289,1.527563642,0.003401976,1.523048014,0.003144138,1.557344503,0.00575525,1.531227422,0.003707932,1.532541686,0.003818645,,,,,
1.549541847,0.004851723,1.549128173,0.004853456,1.549065106,0.00488211,1.550645866,0.005045205,1.576994613,0.007591584,1.535347306,0.003924296,1.531263444,0.003666915,1.565910262,0.006571975,1.538936457,0.004256094,1.540295478,0.004381112,,,,,
1.557356881,0.00551091,1.557252575,0.005541423,1.557216237,0.005576187,1.558878739,0.005762102,1.590750099,0.009129097,1.54313097,0.004499946,1.539478873,0.004248415,1.574476021,0.007456543,1.546645491,0.004858009,1.54804927,0.004998685,,,,,
1.565171916,0.006220592,1.565376977,0.006285178,1.565367368,0.006327579,1.567111611,0.006538283,1.604505585,0.010772728,1.550914635,0.005130279,1.547694302,0.004890694,1.58304178,0.008405881,1.554354526,0.005515861,1.555803062,0.005673592,,,,,
1.580801985,0.007775639,1.573501379,0.007081895,1.573518499,0.007133805,1.575344484,0.007371191,1.618261071,0.012460628,1.558698299,0.005815922,1.555909731,0.005595069,1.600173298,0.010469577,1.569772595,0.006997487,1.571310647,0.007193791,,,,,
1.596432054,0.009478279,1.589750183,0.008809739,1.589820762,0.008887792,1.591810229,0.009183262,1.645772042,0.015551711,1.566481963,0.006556581,1.56412516,0.00636192,1.617304816,0.012682484,1.583364746,0.008490748,1.585014634,0.008729881,,,,,
1.612062123,0.011245756,1.605998986,0.010661887,1.606123024,0.010778724,1.608275975,0.011135605,1.669207595,0.017140707,1.582049291,0.008192703,1.57234059,0.007190316,1.651567852,0.016828116,1.596956897,0.010134102,1.598718621,0.0104208,,,,,
1.627692192,0.012937587,1.638496594,0.014186682,1.638727549,0.014425184,1.641207465,0.014884668,1.689857643,0.017003097,1.59761662,0.01001414,1.588771448,0.009015999,1.670524672,0.018260169,1.610549048,0.011894865,1.612422607,0.012232156,,,,,
1.643657864,0.014388428,1.65714404,0.015554172,1.657397865,0.015888647,1.659930152,0.016353627,1.698743152,0.016351436,1.613183948,0.011945087,1.605202307,0.011030774,1.689481492,0.018462906,1.63773335,0.015453402,1.639830581,0.015885451,,,,,
1.659623537,0.015315208,1.675791487,0.015938897,1.676068181,0.016381583,1.678652838,0.016807995,1.70762866,0.01537423,1.628751276,0.013871606,1.621633165,0.013126262,1.69979391,0.017883285,1.664917652,0.018261762,1.667238555,0.018737464,,,,,
1.675589209,0.015459798,1.692574188,0.015136749,1.692871465,0.015668396,1.695503255,0.016016363,1.715625617,0.014227958,1.646643146,0.015853598,1.638064023,0.015134328,1.710106328,0.016836248,1.687447726,0.019018575,1.689751685,0.019443309,,,,,
1.691554881,0.014623658,1.70767862,0.013399785,1.707994421,0.013982056,1.710668631,0.014229297,1.722822879,0.013008547,1.664535016,0.017245827,1.654405534,0.016811597,1.719387504,0.015504106,1.707323345,0.017828728,1.709647107,0.018153117,,,,,
1.705923986,0.012978182,1.722783051,0.010866975,1.723117377,0.011450582,1.725834007,0.011585182,1.729300414,0.011789923,1.682426885,0.017643346,1.670747044,0.01786819,1.727740352,0.014029316,1.724342939,0.01526336,1.72664056,0.015477108,,,,,
1.720293092,0.010635238,1.73637704,0.008203967,1.736728037,0.008735406,1.739482845,0.008777424,1.73577795,0.010505464,1.698529568,0.016847911,1.687088555,0.017987139,1.735119179,0.012553102,1.739660574,0.011992146,1.741934668,0.012106214,,,,,
1.734662197,0.007911982,1.749971028,0.005580984,1.750338697,0.006013681,1.753131684,0.005988884,1.741607732,0.009312894,1.714632251,0.014871251,1.697479007,0.017452167,1.741760122,0.011132157,1.753446445,0.008713039,1.755699364,0.008754125,,,,,
1.749031302,0.005239401,1.763565016,0.003370559,1.763949357,0.003676413,1.766780522,0.003619638,1.747437514,0.008130323,1.729124665,0.012210262,1.707869459,0.016454461,1.747736972,0.009816339,1.767232316,0.005626728,1.769464061,0.005623211,,,,,
1.763400407,0.003032886,1.777159005,0.001807935,1.777560017,0.001987336,1.78042936,0.001930347,1.752684318,0.007087314,1.74361708,0.009087131,1.717220865,0.015169089,1.753116136,0.008631905,1.781018188,0.003174059,1.783228758,0.003151088,,,,,
1.777769512,0.001540588,1.789393594,0.001004858,1.789809612,0.001093441,1.792713315,0.001053421,1.757931121,0.006097847,1.758109494,0.005999744,1.725633748,0.01373725,1.7584953,0.007486825,1.794804059,0.001567511,1.796993455,0.001544568,,,,,
1.79043461,8.50E-04,1.800404725,6.73E-04,1.800834246,7.09E-04,1.803768874,6.87E-04,1.763177925,0.005179035,1.772601909,0.003436565,1.733053927,0.012299992,1.763874465,0.006403946,1.807125437,8.36E-04,1.809283765,8.22E-04,,,,,
1.801833198,6.02E-04,1.811415856,5.57E-04,1.811858881,5.65E-04,1.814824433,5.57E-04,1.773671533,0.003452502,1.787094323,0.001695815,1.739732088,0.010913313,1.774632794,0.004325178,1.818214678,5.85E-04,1.820345044,5.79E-04,,,,,
1.813231786,5.36E-04,1.822426986,5.38E-04,1.822883516,5.37E-04,1.825879992,5.35E-04,1.783115779,0.00223356,1.799903137,8.87E-04,1.745742433,0.009626975,1.78431529,0.002816875,1.829303919,5.26E-04,1.831406324,5.24E-04,,,,,
1.824630373,5.38E-04,1.833438117,5.60E-04,1.833908151,5.60E-04,1.83693555,5.60E-04,1.794016474,0.00129342,1.81143107,5.99E-04,1.751151744,0.008467644,1.795176981,0.001632026,1.840393159,5.35E-04,1.842467603,5.35E-04,,,,,
1.836028961,5.51E-04,1.844449247,5.59E-04,1.844932785,5.61E-04,1.847991109,5.60E-04,1.80491717,7.89E-04,1.822959002,5.26E-04,1.756561055,0.007345826,1.806038673,9.48E-04,1.8514824,5.50E-04,1.853528882,4.69E-04,,,,,
1.847427549,4.98E-04,1.866471509,5.15E-04,1.866982055,5.17E-04,1.870102227,5.14E-04,1.815817865,5.82E-04,1.834486935,5.32E-04,1.761970365,0.006284235,1.816900365,6.35E-04,1.873660881,5.55E-04,1.87565144,5.33E-04,,,,,
1.870224725,5.21E-04,1.88849377,5.12E-04,1.889031324,5.13E-04,1.892213345,5.11E-04,1.82671856,5.32E-04,1.846014867,5.47E-04,1.772788987,0.004244746,1.827762057,5.38E-04,1.895839362,5.74E-04,1.897773999,5.39E-04,,,,,
1.893021901,5.24E-04,1.932538292,7.05E-04,1.933129863,7.03E-04,1.936435581,7.16E-04,1.837619255,5.37E-04,1.8575428,5.02E-04,1.782525746,0.002754442,1.838623749,5.32E-04,1.940196324,6.41E-04,1.942019116,5.26E-04,,,,,
1.915819077,5.58E-04,1.976582815,5.05E-04,1.977228403,5.07E-04,1.980657817,5.08E-04,1.848519951,5.42E-04,1.880598665,5.28E-04,1.793572947,0.001581722,1.84948544,5.39E-04,1.984553287,3.11E-04,1.977557313,4.89E-04,,,,,
1.961413428,5.13E-04,1.999499,3.27E-04,1.999499,3.39E-04,1.999499,3.65E-04,1.870321341,5.47E-04,1.90365453,5.20E-04,1.804620148,9.16E-04,1.871208824,5.71E-04,1.999499,3.45E-04,1.999499,4.57E-04,,,,,
1.999499,5.06E-04,1.999501,5.23E-04,1.999501,5.19E-04,1.999501,5.14E-04,1.892122732,5.37E-04,1.926710395,7.82E-04,1.815667349,6.19E-04,1.892932208,5.54E-04,1.999501,5.06E-04,1.999501,5.06E-04,,,,,
1.999501,5.04E-04,1.998501,5.68E-04,1.998501,5.61E-04,1.998501,5.50E-04,1.935725513,5.27E-04,1.94976626,5.42E-04,1.82671455,5.33E-04,1.914655591,5.44E-04,1.998501,5.50E-04,1.998501,5.17E-04,,,,,
1.998501,5.00E-04,1.996500999,4.33E-04,1.996500999,4.41E-04,1.996500999,4.54E-04,1.979328294,3.65E-04,1.972822125,4.93E-04,1.837761751,5.32E-04,1.958102359,6.00E-04,1.996500999,4.59E-04,1.996500999,4.92E-04,,,,,
1.996500999,5.01E-04,1.992501,1.53E-04,1.992501,1.85E-04,1.992501,2.45E-04,1.999499,4.23E-04,1.99587799,4.91E-04,1.848808952,5.38E-04,1.999499,2.91E-04,1.992501,2.39E-04,1.992501,4.32E-04,,,,,
1.992501,5.12E-04,1.984500999,2.41E-04,1.984500999,2.64E-04,1.984500999,3.08E-04,1.999501,5.15E-04,1.999499,5.06E-04,1.870903354,5.61E-04,1.999501,5.03E-04,1.984500999,3.00E-04,1.984500999,4.47E-04,,,,,
1.984500999,5.08E-04,1.968500999,4.90E-04,1.968500999,4.91E-04,1.968500999,4.93E-04,1.998501,5.34E-04,1.999501,5.07E-04,1.892997756,5.47E-04,1.998501,5.63E-04,1.968500999,4.58E-04,1.968500999,4.85E-04,,,,,
1.968500999,4.98E-04,1.952501,5.06E-04,1.952501,5.05E-04,1.952501,5.36E-04,1.996500999,4.71E-04,1.998501,5.03E-04,1.915092158,5.37E-04,1.996500999,4.46E-04,1.936500999,4.96E-04,1.936501,4.97E-04,,,,,
1.952501,4.94E-04,1.936501,4.94E-04,1.936500999,4.94E-04,1.93347936,4.97E-04,1.992501,3.43E-04,1.996500999,5.03E-04,1.959280962,5.92E-04,1.992501,1.54E-04,1.908231344,4.82E-04,1.907701,4.80E-04,,,,,
1.936500999,4.88E-04,1.904500999,4.44E-04,1.904500999,4.47E-04,1.914457721,4.86E-04,1.984500999,3.82E-04,1.992501,5.10E-04,1.999499,3.21E-04,1.984500999,2.35E-04,1.879961689,4.56E-04,1.878900999,4.53E-04,,,,,
1.904500999,4.69E-04,1.872501,3.93E-04,1.872501,3.97E-04,1.895436081,4.77E-04,1.968500999,4.74E-04,1.984500999,5.07E-04,1.999501,5.07E-04,1.968500999,4.45E-04,1.851692034,4.22E-04,1.850100999,4.19E-04,,,,,
1.872501,4.37E-04,1.808501,4.43E-04,1.808501,4.43E-04,1.857392803,4.72E-04,1.952501,4.98E-04,1.968500999,4.96E-04,1.998501,5.57E-04,1.936501,4.96E-04,1.795152724,4.24E-04,1.792501,4.20E-04,,,,,
1.808501,4.47E-04,1.744500999,3.41E-04,1.744500999,3.38E-04,1.819349524,4.36E-04,1.936501,4.92E-04,1.952501,4.95E-04,1.996500999,4.51E-04,1.909560155,4.83E-04,1.744648875,3.25E-04,1.740661,3.11E-04,,,,,
1.744500999,3.77E-04,1.702074655,2.22E-04,1.701461959,2.15E-04,1.743262967,3.70E-04,1.916933975,4.91E-04,1.936501,4.82E-04,1.992501,1.95E-04,1.882619311,4.59E-04,1.694145027,4.42E-05,1.688820999,-4.33E-06,,,,,
1.700269663,2.32E-04,1.65964831,-1.14E-04,1.658422919,-1.39E-04,1.697280215,2.05E-04,1.89736695,4.83E-04,1.904500999,4.90E-04,1.984500999,2.67E-04,1.855678467,4.29E-04,1.668893103,-1.43E-04,1.662901,-2.30E-04,,,,,
1.656038326,-1.46E-04,1.637249454,-5.12E-04,1.635074702,-5.76E-04,1.664513651,-7.42E-05,1.877799926,4.72E-04,1.881344893,4.75E-04,1.968500999,4.52E-04,1.801796779,4.32E-04,1.643641178,-5.12E-04,1.636981,-6.78E-04,,,,,
1.634801988,-5.49E-04,1.614850598,-0.001180925,1.611726485,-0.001326675,1.631747086,-6.69E-04,1.838665876,4.46E-04,1.858188787,4.55E-04,1.952501,5.18E-04,1.75330326,3.47E-04,1.618389254,-0.001215941,1.611060999,-0.00154084,,,,,
1.61356565,-0.001204902,1.59593413,-0.002086833,1.59224067,-0.002346285,1.612909638,-0.001299779,1.799531827,3.94E-04,1.835032681,4.32E-04,1.920500999,4.95E-04,1.70480974,1.20E-04,1.595662522,-0.002339923,1.587733,-0.002926355,,,,,
1.595688261,-0.00206551,1.57996835,-0.003203994,1.576157182,-0.003579964,1.59407219,-0.002265635,1.760397778,3.07E-04,1.788720469,3.78E-04,1.895851492,4.76E-04,1.679133256,-2.26E-05,1.575519532,-0.003946198,1.568339486,-0.00475898,,,,,
1.579994964,-0.003151125,1.565948643,-0.004530832,1.562547555,-0.004980649,1.577961068,-0.003471599,1.721286383,1.65E-04,1.742408257,2.64E-04,1.871201984,4.56E-04,1.653456772,-3.12E-04,1.558400068,-0.005942429,1.551647879,-0.007004749,,,,,
1.566693995,-0.004381729,1.553830109,-0.005983592,1.550438538,-0.006543531,1.563900526,-0.004896982,1.692955451,8.95E-05,1.696096045,2.15E-05,1.846552476,4.31E-04,1.627780288,-8.75E-04,1.543809949,-0.008202529,1.537525248,-0.00946519,,,,,
1.554723123,-0.005772137,1.542923429,-0.007545695,1.539540423,-0.008211694,1.551401877,-0.006506812,1.664624519,-1.30E-04,1.672849624,-1.11E-04,1.79725346,4.29E-04,1.602103804,-0.00192366,1.531826027,-0.010460623,1.525776976,-0.011890883,,,,,
1.543949338,-0.007263166,1.532016749,-0.009325533,1.528642308,-0.010094171,1.540153092,-0.008245294,1.644451656,-4.34E-04,1.649603203,-3.86E-04,1.752884345,3.54E-04,1.581371111,-0.003356825,1.521040496,-0.012753955,1.515203531,-0.014287183,,,,,
1.533175553,-0.008958872,1.521110068,-0.011249634,1.517744193,-0.012101312,1.530029186,-0.010022347,1.624278793,-9.36E-04,1.626356781,-9.08E-04,1.708515231,1.58E-04,1.568331169,-0.004645489,1.511333519,-0.014932913,1.504630086,-0.016727709,,,,,
